cohort_name,year,drug_name,frequency
opioid_ed,2017,STRIBILD,10
opioid_ed,2017,TESTOSTERONE PUMP,10
opioid_ed,2017,TROKENDI XR,10
opioid_ed,2017,B COMPLEX,10
opioid_ed,2017,CLOBETASOL PROPIONATE EMO,10
opioid_ed,2017,NISOLDIPINE ER,10
opioid_ed,2017,DIALYVITE 800/ZINC 15,10
opioid_ed,2017,OXAYDO,10
opioid_ed,2017,LANCETS TWIST TOP,10
opioid_ed,2017,CVS NICOTINE,10
opioid_ed,2017,ALMACONE,10
opioid_ed,2017,ZOVIRAX,10
opioid_ed,2017,RA ASPIRIN EC,10
opioid_ed,2017,GLYCOPYRROLATE,10
opioid_ed,2017,SAWYER PREMIUM INSECT REP,10
opioid_ed,2017,GNP LORATADINE-D 12HR,10
opioid_ed,2017,AGGRENOX,10
opioid_ed,2017,NEVIRAPINE,10
opioid_ed,2017,FIBER-LAX,10
opioid_ed,2017,IRBESARTAN/HYDROCHLOROTHI,10
opioid_ed,2017,ENTACAPONE,10
opioid_ed,2017,SF,10
opioid_ed,2017,OCTREOTIDE ACETATE,10
opioid_ed,2017,ASPIRIN ENTERIC COATED AD,10
opioid_ed,2017,ALORA,10
opioid_ed,2017,RENAL CAPS,10
opioid_ed,2017,NAPROXEN DR,10
opioid_ed,2017,KOMBIGLYZE XR,10
opioid_ed,2017,BOSULIF,10
opioid_ed,2017,ISRADIPINE,10
opioid_ed,2017,THIORIDAZINE HCL,10
opioid_ed,2017,CERTAVITE SENIOR/ANTIOXID,10
opioid_ed,2017,CVS STOOL SOFTENER,9
opioid_ed,2017,JUNEL 1/20,9
opioid_ed,2017,GUAIFENESIN,9
opioid_ed,2017,BENZEPRO CREAMY WASH,9
opioid_ed,2017,XIGDUO XR,9
opioid_ed,2017,D2000 ULTRA STRENGTH,9
opioid_ed,2017,RA LORATA-D,9
opioid_ed,2017,HEPARIN SODIUM,9
opioid_ed,2017,SAXENDA,9
opioid_ed,2017,AMERGE,9
opioid_ed,2017,SENNALAX-S,9
opioid_ed,2017,ALLERGY NON-DROWSY,9
opioid_ed,2017,IMIPRAMINE HYDROCHLORIDE,9
opioid_ed,2017,CVS CHILDRENS ASPIRIN,9
opioid_ed,2017,RIFABUTIN,9
opioid_ed,2017,ZOLMITRIPTAN ODT,9
opioid_ed,2017,CVS VITAMIN D,9
opioid_ed,2017,TUSSIN DM,9
opioid_ed,2017,ALCOHOL PREPS,9
opioid_ed,2017,ROBAFEN,9
opioid_ed,2017,ABREVA,9
opioid_ed,2017,RA ASPIRIN EC ADULT LOW S,9
opioid_ed,2017,RISEDRONATE SODIUM,9
opioid_ed,2017,INSULIN SYRINGE/U-100/0.5,9
opioid_ed,2017,MELATONIN QUICK DISSOLVE,9
opioid_ed,2017,QUINAPRIL HYDROCHLORIDE,9
opioid_ed,2017,PRALUENT,9
opioid_ed,2017,FONDAPARINUX SODIUM,9
opioid_ed,2017,AQUALANCE LANCETS UL,9
opioid_ed,2017,MONOJECT ULTRA COMFORT IN,9
opioid_ed,2017,SCOPOLAMINE,9
opioid_ed,2017,EXEMESTANE,9
opioid_ed,2017,PROBIOTIC ACIDOPHILUS,9
opioid_ed,2017,VALTREX,9
opioid_ed,2017,WELLBUTRIN XL,9
opioid_ed,2017,LENVIMA 8 MG DAILY DOSE,9
opioid_ed,2017,NAMZARIC,9
opioid_ed,2017,TRI-ESTARYLLA,8
opioid_ed,2017,PRENATAL VITAMINS PLUS LO,8
opioid_ed,2017,OPTICHAMBER DIAMOND,8
opioid_ed,2017,NORA-BE,8
opioid_ed,2017,CVS NICOTINE POLACRILEX,8
opioid_ed,2017,MICROGESTIN 24 FE,8
opioid_ed,2017,OB COMPLETE PETITE,8
opioid_ed,2017,BENZOYL PEROXIDE SHORT CO,8
opioid_ed,2017,PRENATAL PLUS,8
opioid_ed,2017,BELVIQ,8
opioid_ed,2017,SM DRY SKIN THERAPY,8
opioid_ed,2017,CVS SUPER B COMPLEX/C,8
opioid_ed,2017,MULTIVITAMIN ADULTS,8
opioid_ed,2017,METADATE CD,8
opioid_ed,2017,LAMICTAL XR,8
opioid_ed,2017,ENSKYCE,8
opioid_ed,2017,CVS MELATONIN QUICK DISSO,8
opioid_ed,2017,NECON 0.5/35-28,8
opioid_ed,2017,D3-1000,8
opioid_ed,2017,DENTA 5000 PLUS,8
opioid_ed,2017,RA ACETAMINOPHEN EXTRA ST,8
opioid_ed,2017,DIFFERIN,8
opioid_ed,2017,CVS SALINE NOSE SPRAY,8
opioid_ed,2017,BD INSULIN SYRINGE SAFETY,8
opioid_ed,2017,ULTRA-THIN II INSULIN SYR,8
opioid_ed,2017,DAILY-VITE,8
opioid_ed,2017,MINIVELLE,8
opioid_ed,2017,ALCLOMETASONE DIPROPIONAT,8
opioid_ed,2017,OXAPROZIN,8
opioid_ed,2017,LOVENOX,8
opioid_ed,2017,URIBEL,8
opioid_ed,2017,EQ NATURAL VEGETABLE LAXA,8
opioid_ed,2017,TOBRADEX,8
opioid_ed,2017,VITAMIN D-1000,8
opioid_ed,2017,PREVNAR 13,8
opioid_ed,2017,CVS SPECTRAVITE ULTRA MEN,8
opioid_ed,2017,SODIUM BICARBONATE,8
opioid_ed,2017,PROMETHAZINE/PHENYLEPHRIN,8
opioid_ed,2017,KIONEX,8
opioid_ed,2017,SM NICOTINE,8
opioid_ed,2017,QC ALL DAY ALLERGY,8
opioid_ed,2017,HM NICOTINE TRANSDERMAL,8
opioid_ed,2017,TALTZ,8
opioid_ed,2017,TIAGABINE HYDROCHLORIDE,8
opioid_ed,2017,FLURANDRENOLIDE,8
opioid_ed,2017,CERTAVITE/ANTIOXIDANTS,8
opioid_ed,2017,TRIDERM,8
opioid_ed,2017,THERA M PLUS,8
opioid_ed,2017,DOXYCYCLINE,8
opioid_ed,2017,PROMETHAZINE VC/CODEINE,8
opioid_ed,2017,CUBICIN,8
opioid_ed,2017,GUAIFENESIN/PSEUDOEPHEDRI,8
opioid_ed,2017,GNP ARTHRITIS PAIN RELIEF,8
opioid_ed,2017,HM ASPIRIN,8
opioid_ed,2017,NO FLUSH NIACIN,8
opioid_ed,2017,LORAZEPAM INTENSOL,8
opioid_ed,2017,ZYTIGA,8
opioid_ed,2017,DILTIAZEM HCL CD,8
opioid_ed,2017,TRANDOLAPRIL,8
opioid_ed,2017,ZYDELIG,8
opioid_ed,2017,ALVESCO,8
opioid_ed,2017,SILICA GEL,7
opioid_ed,2017,ACETIC ACID,7
opioid_ed,2017,BUPROPION HCL XL,7
opioid_ed,2017,SENNA-S,7
opioid_ed,2017,TINIDAZOLE,7
opioid_ed,2017,UPTRAVI,7
opioid_ed,2017,JULEBER,7
opioid_ed,2017,ABILIFY,7
opioid_ed,2017,ATOVAQUONE/PROGUANIL HCL,7
opioid_ed,2017,CVS DAILY MULTIPLE,7
opioid_ed,2017,DEPAKOTE,7
opioid_ed,2017,TEGRETOL,7
opioid_ed,2017,PREVIDENT 5000 SENSITIVE,7
opioid_ed,2017,PROCTOFOAM HC,7
opioid_ed,2017,JENCYCLA,7
opioid_ed,2017,ETHAMBUTOL HYDROCHLORIDE,7
opioid_ed,2017,STERILE WATER FOR INJECTI,7
opioid_ed,2017,SULFACETAMIDE SODIUM,7
opioid_ed,2017,HYDROMET,7
opioid_ed,2017,CVS ANTACID EXTRA,7
opioid_ed,2017,AFLURIA QUADRIVALENT 2017,7
opioid_ed,2017,GUAIFENESIN AC,7
opioid_ed,2017,GLUCAGEN HYPOKIT,7
opioid_ed,2017,PEN NEEDLES 31GX5/16",7
opioid_ed,2017,PREVACID SOLUTAB,7
opioid_ed,2017,CVS TUSSIN DM,7
opioid_ed,2017,XIIDRA,7
opioid_ed,2017,RESTASIS MULTIDOSE,7
opioid_ed,2017,PEN NEEDLES 32GX4MM,7
opioid_ed,2017,AMILORIDE HCL,7
opioid_ed,2017,BRIVIACT,7
opioid_ed,2017,EXTRA ACTION COUGH,7
opioid_ed,2017,LEADER UNIFINE PENTIPS/NA,7
opioid_ed,2017,QC ASPIRIN LOW DOSE,7
opioid_ed,2017,KENALOG-40,7
opioid_ed,2017,AURYXIA,7
opioid_ed,2017,CLOMIPHENE CITRATE,7
opioid_ed,2017,ITRACONAZOLE,7
opioid_ed,2017,SM ALCOHOL PREP PADS,7
opioid_ed,2017,CAREONE UNIFINE PENTIPS P,7
opioid_ed,2017,BD 1ML TUBERCULIN SYRINGE,7
opioid_ed,2017,THERAPEUTIC-M/LUTEIN,7
opioid_ed,2017,ARTIFICIAL TEARS,7
opioid_ed,2017,XOPENEX,7
opioid_ed,2017,ASMANEX TWISTHALER 60 MET,7
opioid_ed,2017,METHADONE HYDROCHLORIDE,7
opioid_ed,2017,TERUMO ALLERGY SYRINGE 1M,7
opioid_ed,2017,FLINTSTONES GUMMIES COMPL,7
opioid_ed,2017,ACEBUTOLOL HCL,7
opioid_ed,2017,NICOTROL NS,7
opioid_ed,2017,NIZATIDINE,7
opioid_ed,2017,IMITREX STATDOSE REFILL,7
opioid_ed,2017,PREVACID,7
opioid_ed,2017,PILOCARPINE HCL,7
opioid_ed,2017,BICALUTAMIDE,7
opioid_ed,2017,RAYOS,7
opioid_ed,2017,FLUOCINOLONE ACETONIDE BO,6
opioid_ed,2017,CEFPROZIL,6
opioid_ed,2017,NICORETTE,6
opioid_ed,2017,ONETOUCH ULTRASOFT LANCET,6
opioid_ed,2017,DICLOXACILLIN SODIUM,6
opioid_ed,2017,QUDEXY XR,6
opioid_ed,2017,ORTHO TRI-CYCLEN,6
opioid_ed,2017,LOMEDIA 24 FE,6
opioid_ed,2017,EXJADE,6
opioid_ed,2017,PROPRANOLOL/HYDROCHLOROTH,6
opioid_ed,2017,GAMMAGARD LIQUID,6
opioid_ed,2017,JUBLIA,6
opioid_ed,2017,TYKERB,6
opioid_ed,2017,XENICAL,6
opioid_ed,2017,FLUOXETINE,6
opioid_ed,2017,KEPPRA,6
opioid_ed,2017,CVS HEADACHE RELIEF,6
opioid_ed,2017,ESTROPIPATE,6
opioid_ed,2017,EDARBYCLOR,6
opioid_ed,2017,LUPRON DEPOT (1-MONTH),6
opioid_ed,2017,VITAFOL-OB,6
opioid_ed,2017,TRIVORA-28,6
opioid_ed,2017,TRANEXAMIC ACID,6
opioid_ed,2017,DROSPIRENONE/ETHINYL ESTR,6
opioid_ed,2017,ERYTHROMYCIN ETHYLSUCCINA,6
opioid_ed,2017,BUDESONIDE NASAL SPRAY,6
opioid_ed,2017,Q-TUSSIN DM,6
opioid_ed,2017,EVEKEO,6
opioid_ed,2017,VALGANCICLOVIR,6
opioid_ed,2017,TEGRETOL-XR,6
opioid_ed,2017,NITRO-BID,6
opioid_ed,2017,CVS PAIN RELIEF EXTRA STR,6
opioid_ed,2017,INDOMETHACIN ER,6
opioid_ed,2017,METHSCOPOLAMINE BROMIDE,6
opioid_ed,2017,CIPROFLOXACIN,6
opioid_ed,2017,NEOMYCIN SULFATE,6
opioid_ed,2017,CAMRESE,6
opioid_ed,2017,ACCU-CHEK SOFTCLIX LANCET,6
opioid_ed,2017,EPIPEN-JR 2-PAK,6
opioid_ed,2017,CEROVITE ADVANCED FORMULA,6
opioid_ed,2017,MAGNESIUM CITRATE,6
opioid_ed,2017,OLANZAPINE/FLUOXETINE,6
opioid_ed,2017,COUGH SYRUP,6
opioid_ed,2017,FLUVOXAMINE MALEATE ER,6
opioid_ed,2017,RA MAGNESIUM CITRATE,6
opioid_ed,2017,WALGREENS ULTRA THIN LANC,6
opioid_ed,2017,XTANDI,6
opioid_ed,2017,MYCOPHENOLIC ACID DR,6
opioid_ed,2017,ONZETRA XSAIL,6
opioid_ed,2017,OTOVEL,6
opioid_ed,2017,LASIX,6
opioid_ed,2017,BREEZE 2 TEST DISC,6
opioid_ed,2017,BD INSULIN SYRINGE ULTRA,6
opioid_ed,2017,CVS MELATONIN EXTRA STREN,6
opioid_ed,2017,MONOJECT INSULIN SYRINGE/,6
opioid_ed,2017,EMVERM,6
opioid_ed,2017,VIMOVO,6
opioid_ed,2017,KROGER LANCETS 21G,6
opioid_ed,2017,NEUPRO,6
opioid_ed,2017,ULTICARE MICRO PEN NEEDLE,6
opioid_ed,2017,DUEXIS,6
opioid_ed,2017,RA PEN NEEDLES 31G X 5MM,6
opioid_ed,2017,EAR DROPS EARWAX REMOVAL,6
opioid_ed,2017,RA LAXATIVE,6
opioid_ed,2017,3ML LUER-LOK SYRINGE 22G,6
opioid_ed,2017,LONSURF,6
opioid_ed,2017,MIMVEY,6
opioid_ed,2017,PLAVIX,6
opioid_ed,2017,VECAMYL,6
opioid_ed,2017,CVS CALCIUM,6
opioid_ed,2017,LEADER UNIFINE PENTIPS PL,6
opioid_ed,2017,AVONEX,6
opioid_ed,2017,BECONASE AQ,6
opioid_ed,2017,HUMULIN N KWIKPEN,6
opioid_ed,2017,PRED MILD,6
opioid_ed,2017,LANCETS THIN,6
opioid_ed,2017,UCERIS,6
opioid_ed,2017,FLUZONE HIGH-DOSE PF 2017,6
opioid_ed,2017,BETIMOL,6
opioid_ed,2017,CORDRAN,5
opioid_ed,2017,ACZONE,5
opioid_ed,2017,SODIUM SULFACETAMIDE/SULF,5
opioid_ed,2017,AQUEOUS VITAMIN D INFANTS,5
opioid_ed,2017,DEBLITANE,5
opioid_ed,2017,VICODIN ES,5
opioid_ed,2017,DIPHENHIST,5
opioid_ed,2017,CALCIPOTRIENE/BETAMETHASO,5
opioid_ed,2017,READI-CAT 2,5
opioid_ed,2017,VIORELE,5
opioid_ed,2017,FIBERCON,5
opioid_ed,2017,FIFTY50 PEN NEEDLES 31G X,5
opioid_ed,2017,ANAGRELIDE HYDROCHLORIDE,5
opioid_ed,2017,PHENOHYTRO,5
opioid_ed,2017,HM NICOTINE TRANSDERMAL S,5
opioid_ed,2017,TYLENOL,5
opioid_ed,2017,MARLISSA,5
opioid_ed,2017,CVS VITAMIN B-12,5
opioid_ed,2017,KALETRA,5
opioid_ed,2017,B1,5
opioid_ed,2017,VELIVET,5
opioid_ed,2017,GNP SLEEP AID,5
opioid_ed,2017,CLASSIC PRENATAL,5
opioid_ed,2017,ACCU-CHEK MULTICLIX LANCE,5
opioid_ed,2017,RA ACETAMINOPHEN,5
opioid_ed,2017,TRIHEXYPHENIDYL HCL,5
opioid_ed,2017,AQUAPHOR,5
opioid_ed,2017,STROMECTOL,5
opioid_ed,2017,ULTICARE SHORT PEN NEEDLE,5
opioid_ed,2017,ASPIRIN 81 LOW DOSE,5
opioid_ed,2017,ACETAMINOPHEN,5
opioid_ed,2017,FLUARIX QUADRIVALENT 2016,5
opioid_ed,2017,CVS ASPIRIN CHILD,5
opioid_ed,2017,TRIFLUOPERAZINE HCL,5
opioid_ed,2017,HYDROCODONE BITARTRATE/HO,5
opioid_ed,2017,PODOFILOX,5
opioid_ed,2017,ONETOUCH DELICA LANCING D,5
opioid_ed,2017,GNP NICOTINE TRANSDERMAL,5
opioid_ed,2017,PHENTERMINE HCL,5
opioid_ed,2017,COMFORT ASSIST INSULIN SY,5
opioid_ed,2017,PEN NEEDLES 31GX6MM (1/4",5
opioid_ed,2017,HUMIRA PEN-CD/UC/HS START,5
opioid_ed,2017,GENTLE LAXATIVE,5
opioid_ed,2017,RA VITAMIN B-1,5
opioid_ed,2017,ALLEGRA-D 24 HOUR ALLERGY,5
opioid_ed,2017,NEFAZODONE HYDROCHLORIDE,5
opioid_ed,2017,ULTICARE MINI PEN NEEDLES,5
opioid_ed,2017,NIASPAN,5
opioid_ed,2017,LORATADINE-D 12HR,5
opioid_ed,2017,SORE THROAT,5
opioid_ed,2017,CANDESARTAN CILEXETIL/HYD,5
opioid_ed,2017,CVS CHEST CONGESTION EXPE,5
opioid_ed,2017,SM SENNA LAXATIVE,5
opioid_ed,2017,DENAVIR,5
opioid_ed,2017,GNP ALCOHOL SWABS,5
opioid_ed,2017,CYCLOPENTOLATE HYDROCHLOR,5
opioid_ed,2017,UNIFINE PENTIPS 31G X 3/1,5
opioid_ed,2017,REGRANEX,5
opioid_ed,2017,VICODIN HP,5
opioid_ed,2017,LEADER UNIFINE PENTIPS/MI,5
opioid_ed,2017,CHILDRENS ASPIRIN,5
opioid_ed,2017,PROTONIX,5
opioid_ed,2017,ZORTRESS,5
opioid_ed,2017,TOBRAMYCIN,5
opioid_ed,2017,TAB-A-VITE/IRON,5
opioid_ed,2017,ARTHRITIS PAIN RELIEF,5
opioid_ed,2017,CIPRO HC,5
opioid_ed,2017,SUBSYS,5
opioid_ed,2017,LEVORPHANOL TARTRATE,5
opioid_ed,2017,AMOXAPINE,5
opioid_ed,2017,AMLODIPINE BESYLATE/ATORV,5
opioid_ed,2017,ATIVAN,5
opioid_ed,2017,REMEDY SKIN REPAIR,5
opioid_ed,2017,ZOSYN,5
opioid_ed,2017,KLOR-CON M15,5
opioid_ed,2017,NORTREL 0.5/35 (28),4
opioid_ed,2017,ZENZEDI,4
opioid_ed,2017,DASETTA 1/35,4
opioid_ed,2017,EQ NICOTINE POLACRILEX,4
opioid_ed,2017,SLOW FE,4
opioid_ed,2017,MYORISAN,4
opioid_ed,2017,TRINESSA,4
opioid_ed,2017,PREPLUS,4
opioid_ed,2017,MELATONIN TR,4
opioid_ed,2017,CLINDAMYCIN PHOSPHATE/BEN,4
opioid_ed,2017,COLACE,4
opioid_ed,2017,FOCALIN XR,4
opioid_ed,2017,VANDAZOLE,4
opioid_ed,2017,THEREMS-M,4
opioid_ed,2017,BD INTEGRA SYRINGE/3ML/22,4
opioid_ed,2017,JOLESSA,4
opioid_ed,2017,TRI-LEGEST FE,4
opioid_ed,2017,MULTIVITAMIN GUMMIES ADUL,4
opioid_ed,2017,PAIN & FEVER,4
opioid_ed,2017,RA CETIRIZINE,4
opioid_ed,2017,QC ENEMA,4
opioid_ed,2017,CVS PRENATAL GUMMY/DHA/FO,4
opioid_ed,2017,PIMOZIDE,4
opioid_ed,2017,ESTARYLLA,4
opioid_ed,2017,CVS FLUTICASONE PROPRIONA,4
opioid_ed,2017,ZIDOVUDINE,4
opioid_ed,2017,PREVIDENT 5000 BOOSTER,4
opioid_ed,2017,EYE ITCH RELIEF,4
opioid_ed,2017,NUCALA,4
opioid_ed,2017,REMICADE,4
opioid_ed,2017,CALCIUM CARBONATE,4
opioid_ed,2017,BENZEFOAM ULTRA,4
opioid_ed,2017,OXISTAT,4
opioid_ed,2017,LUPRON DEPOT (3-MONTH),4
opioid_ed,2017,CVS VITAMIN B12,4
opioid_ed,2017,DICYCLOMINE HCL,4
opioid_ed,2017,VESTURA,4
opioid_ed,2017,EQ CLEARLAX,4
opioid_ed,2017,EPIDUO,4
opioid_ed,2017,REA LO 40,4
opioid_ed,2017,PROZAC,4
opioid_ed,2017,MIRALAX,4
opioid_ed,2017,MICONAZOLE 3,4
opioid_ed,2017,NICORETTE MINI,4
opioid_ed,2017,GNP TUSSIN DM COUGH,4
opioid_ed,2017,FLUZONE QUADRIVALENT 2016,4
opioid_ed,2017,CVS SENIOR PROBIOTIC,4
opioid_ed,2017,Q-TUSSIN,4
opioid_ed,2017,Q-PAP,4
opioid_ed,2017,FLUVIRIN 2016-2017,4
opioid_ed,2017,SUDOGEST,4
opioid_ed,2017,CVS LANCETS MICRO-THIN 33,4
opioid_ed,2017,CODEINE SULFATE,4
opioid_ed,2017,ZYLET,4
opioid_ed,2017,ENGERIX-B,4
opioid_ed,2017,ZYRTEC-D ALLERGY/CONGESTI,4
opioid_ed,2017,VANICREAM,4
opioid_ed,2017,MUCINEX D,4
opioid_ed,2017,INSULIN SYRINGE/0.5ML/30G,4
opioid_ed,2017,FLUOCINONIDE EMULSIFIED B,4
opioid_ed,2017,TRIMETHOPRIM SULFATE/POLY,4
opioid_ed,2017,EASY TOUCH PEN NEEDLES/31,4
opioid_ed,2017,STIMULANT LAXATIVE,4
opioid_ed,2017,FLORANEX,4
opioid_ed,2017,MULTIPLE VITAMINS/IRON,4
opioid_ed,2017,HALOPERIDOL LACTATE,4
opioid_ed,2017,COENZYME Q-10,4
opioid_ed,2017,STELARA,4
opioid_ed,2017,WAL-DRYL ALLERGY,4
opioid_ed,2017,TRAVEL SICKNESS,4
opioid_ed,2017,QC LORATADINE-D,4
opioid_ed,2017,PNEUMOVAX 23/1 DOSE,4
opioid_ed,2017,HAVRIX,4
opioid_ed,2017,BD 3ML LUER-LOK SYRINGE 1,4
opioid_ed,2017,NICORETTE STARTER KIT,4
opioid_ed,2017,GAMMAKED,4
opioid_ed,2017,FINACEA,4
opioid_ed,2017,GUAIATUSSIN AC,4
opioid_ed,2017,PHOSPHA 250 NEUTRAL,4
opioid_ed,2017,STOOL SOFTENER LAXATIVE,4
opioid_ed,2017,INSUPEN PEN NEEDLES 32G X,4
opioid_ed,2017,METHOCEL K100M PREMIUM,4
opioid_ed,2017,ESGIC,4
opioid_ed,2017,TRIFLURIDINE,4
opioid_ed,2017,BALSALAZIDE DISODIUM,4
opioid_ed,2017,DUTASTERIDE/TAMSULOSIN HC,4
opioid_ed,2017,ADULT AEROSOL MASK,4
opioid_ed,2017,Q-DRYL,4
opioid_ed,2017,ACETAZOLAMIDE ER,4
opioid_ed,2017,BACITRACIN/POLYMYXIN B,4
opioid_ed,2017,RA GAS RELIEF EXTRA STREN,4
opioid_ed,2017,FORTESTA,4
opioid_ed,2017,CALCIUM,4
opioid_ed,2017,BD NEEDLE/18G 1-1/2",4
opioid_ed,2017,CVS NATURAL FISH OIL,4
opioid_ed,2017,CVS DIGESTIVE PROBIOTIC,4
opioid_ed,2017,FEMRING,4
opioid_ed,2017,FLURBIPROFEN,4
opioid_ed,2017,SINGULAIR,4
opioid_ed,2017,CVS SLOW RELEASE IRON,4
opioid_ed,2017,DETROL LA,4
opioid_ed,2017,SURE COMFORT LANCETS 28G,4
opioid_ed,2017,RIVASTIGMINE TRANSDERMAL,4
opioid_ed,2017,THEOPHYLLINE CR,4
opioid_ed,2017,THEOPHYLLINE,4
opioid_ed,2017,ORENCIA CLICKJECT,4
opioid_ed,2017,LEXAPRO,4
opioid_ed,2017,AZULFIDINE,4
opioid_ed,2017,RA HI-CAL PLUS VITAMIN D,4
opioid_ed,2017,PAMELOR,4
opioid_ed,2017,BEPREVE,4
opioid_ed,2017,CARBINOXAMINE MALEATE,4
opioid_ed,2017,LEVOFLOXACIN IN D5W,4
opioid_ed,2017,PORTIA-28,3
opioid_ed,2017,ONETOUCH ULTRA MINI,3
opioid_ed,2017,TAYTULLA,3
opioid_ed,2017,FALMINA,3
opioid_ed,2017,BLISOVI FE 1/20,3
opioid_ed,2017,ZOVIA 1/35E,3
opioid_ed,2017,AEROCHAMBER PLUS FLOW-VU/,3
opioid_ed,2017,CLARAVIS,3
opioid_ed,2017,NASAL DECONGESTANT,3
opioid_ed,2017,TRI-LO-ESTARYLLA,3
opioid_ed,2017,CLEARLAX,3
opioid_ed,2017,EPIDUO FORTE,3
opioid_ed,2017,TROJAN,3
opioid_ed,2017,NEOSPORIN + PAIN RELIEF,3
opioid_ed,2017,LOXAPINE,3
opioid_ed,2017,ROBAXIN,3
opioid_ed,2017,JUNEL FE 24,3
opioid_ed,2017,CAPECITABINE,3
opioid_ed,2017,INGREZZA,3
opioid_ed,2017,CVS VITAMIN D 5000 HIGH-P,3
opioid_ed,2017,PREDNISOLONE,3
opioid_ed,2017,BENEFIBER,3
opioid_ed,2017,SENNA PLUS,3
opioid_ed,2017,LESSINA,3
opioid_ed,2017,PAROXETINE,3
opioid_ed,2017,MICROGESTIN FE 1.5/30,3
opioid_ed,2017,COMPLETE ALLERGY MEDICINE,3
opioid_ed,2017,MILK OF MAGNESIA,3
opioid_ed,2017,PRENAPLUS,3
opioid_ed,2017,NOVOLOG PENFILL,3
opioid_ed,2017,QC CHILDRENS ASPIRIN,3
opioid_ed,2017,RA ONE DAILY MULTI-VITAMI,3
opioid_ed,2017,COARTEM,3
opioid_ed,2017,GNP CLOTRIMAZOLE 3,3
opioid_ed,2017,LUBRIDERM ADVANCED THERAP,3
opioid_ed,2017,ALAVERT ALLERGY/SINUS,3
opioid_ed,2017,INVEGA TRINZA,3
opioid_ed,2017,PAIN & FEVER EXTRA STRENG,3
opioid_ed,2017,RA ATHLETES FOOT,3
opioid_ed,2017,QC ALCOHOL SWABS,3
opioid_ed,2017,CVS ACID REDUCER MAXIMUM,3
opioid_ed,2017,NORLYDA,3
opioid_ed,2017,MUCINEX D MAXIMUM STRENGT,3
opioid_ed,2017,FLUOCINOLONE ACETONIDE SC,3
opioid_ed,2017,EXCEDRIN MIGRAINE,3
opioid_ed,2017,D-1000 EXTRA STRENGTH,3
opioid_ed,2017,ORGAN-I NR,3
opioid_ed,2017,PARAGARD INTRAUTERINE COP,3
opioid_ed,2017,XARELTO STARTER PACK,3
opioid_ed,2017,CLEOCIN,3
opioid_ed,2017,GNP ANTI-DIARRHEAL,3
opioid_ed,2017,ADDERALL,3
opioid_ed,2017,SILVADENE,3
opioid_ed,2017,LIDOCAINE HYDROCHLORIDE,3
opioid_ed,2017,3ML LUER-LOK TIP SYRINGE,3
opioid_ed,2017,RELION INSULIN SYRINGE 1M,3
opioid_ed,2017,ANUSOL-HC,3
opioid_ed,2017,CVS NASAL DECONGESTANT MA,3
opioid_ed,2017,GNP MAGNESIUM CITRATE,3
opioid_ed,2017,K-TAB,3
opioid_ed,2017,TRIMETHOBENZAMIDE HYDROCH,3
opioid_ed,2017,CVS SLEEP AID,3
opioid_ed,2017,LITTLE NOSES SALINE,3
opioid_ed,2017,LINDANE,3
opioid_ed,2017,ISOMETHEPTENE/DICHLORALPH,3
opioid_ed,2017,ATOVAQUONE,3
opioid_ed,2017,SM ANTI-DIARRHEAL,3
opioid_ed,2017,LICE KILLING MAXIMUM STRE,3
opioid_ed,2017,BD INSULIN SYRINGE MICROF,3
opioid_ed,2017,ENEMA READY-TO-USE,3
opioid_ed,2017,LANCING DEVICE,3
opioid_ed,2017,MUCINEX MAXIMUM STRENGTH,3
opioid_ed,2017,ALCOHOL SWABS,3
opioid_ed,2017,GLOBAL INJECT EASE INSULI,3
opioid_ed,2017,POTASSIUM CHLORIDE SR,3
opioid_ed,2017,CVS IBUPROFEN,3
opioid_ed,2017,EQUETRO,3
opioid_ed,2017,MICONAZOLE NITRATE,3
opioid_ed,2017,CVS FIBER,3
opioid_ed,2017,ZIAGEN,3
opioid_ed,2017,B-6,3
opioid_ed,2017,PAIN RELIEVER PLUS,3
opioid_ed,2017,SELEGILINE HCL,3
opioid_ed,2017,FOSRENOL,3
opioid_ed,2017,ONGLYZA,3
opioid_ed,2017,MULTIVITAMIN MEN,3
opioid_ed,2017,MULTI VITAMIN/D-3,3
opioid_ed,2017,EFFERVESCENT POT CHLORIDE,3
opioid_ed,2017,CAMRESE LO,3
opioid_ed,2017,TUMS EXTRA STRENGTH 750,3
opioid_ed,2017,ENSTILAR,3
opioid_ed,2017,ORTHOVISC,3
opioid_ed,2017,GNP FISH OIL,3
opioid_ed,2017,PROVIGIL,3
opioid_ed,2017,ACIDOPHILUS/CITRUS PECTIN,3
opioid_ed,2017,GOLYTELY,3
opioid_ed,2017,ZIRGAN,3
opioid_ed,2017,DIFICID,3
opioid_ed,2017,PAROEX,3
opioid_ed,2017,KLOR-CON 8,3
opioid_ed,2017,ACIDOPHILUS PROBIOTIC BLE,3
opioid_ed,2017,ZOMIG,3
opioid_ed,2017,WEGMANS UNIFINE PENTIPS P,3
opioid_ed,2017,GLUMETZA,3
opioid_ed,2017,CVS MENS DAILY GUMMIES,3
opioid_ed,2017,GATTEX,3
opioid_ed,2017,RIBASPHERE,3
opioid_ed,2017,ZEJULA,3
opioid_ed,2017,IBRANCE,3
opioid_ed,2017,CVS ARTHRITIS PAIN RELIEF,3
opioid_ed,2017,TRAZODONE HCL,3
