feature,importance_normalized,importance_scaled,n_models
item_90746,0.0058313218813230115,0.005073041775255259,3
item_Z125,0.005831217913451517,0.005072951326920197,3
item_N3000,0.005831138024784643,0.0050728818266331825,3
item_DOK,0.005831137342984816,0.005072881233491684,3
item_93227,0.005831135858266112,0.005072879941839437,3
item_PHENOBARBITAL,0.005831095089058688,0.005072844474085021,3
item_80175,0.0058310815049385165,0.005072832656385619,3
item_Z3169,0.0058310651851792485,0.005072818458777904,3
item_44970,0.005831053796621967,0.005072808551139804,3
item_S0993XA,0.005831010537454712,0.0050727709172092615,3
item_N183,0.005831004213768972,0.005072765415828514,3
item_H5213,0.005830981679268732,0.005072745811618109,3
item_DOCQLACE,0.005830956393507134,0.0050727238139085815,3
item_Z01812,0.005830950879427167,0.005072719016855942,3
item_87220,0.0058309508613531335,0.005072719001132178,3
item_L298,0.005830836387746979,0.005072619413183167,3
item_M4726,0.005830753200041741,0.005072547042850599,3
item_I361,0.005830747505129219,0.005072542088480094,3
item_59425,0.005830744667173237,0.005072539619559746,3
item_A9500,0.005830732892526451,0.005072529376037565,3
item_H66003,0.005830730204310974,0.0050725270373861075,3
item_R451,0.005830648615153478,0.005072456057732985,3
item_97164,0.005830623626262097,0.005072434318289944,3
item_CYANOCOBALAMIN,0.005830552048602525,0.005072372048282461,3
item_BYSTOLIC,0.005830544000658129,0.0050723650468582635,3
item_F4001,0.005830493874157472,0.0050723214385929236,3
item_PRAMIPEXOLE DIHYDROCHLORI,0.00583037146237509,0.005072214944714101,3
item_A084,0.005830359112266099,0.005072204200560354,3
item_K2950,0.005830275949122271,0.005072131851595336,3
item_Z711,0.005830256775630913,0.005072115171342622,3
item_G0399,0.005830245308747076,0.005072105195563215,3
item_81381,0.005830198410188945,0.00507206439549259,3
item_84478,0.005830174633738745,0.0050720437108300745,3
item_96368,0.0058301573720304384,0.0050720286937603375,3
item_90836,0.0058301434307407906,0.005072016565336247,3
item_O2342,0.0058300906325888776,0.005071970632829732,3
item_97113,0.005830089087946169,0.00507196928904574,3
item_EPINEPHRINE,0.005830042748753686,0.005071928975603252,3
item_M25519,0.005830019545021341,0.005071908789184816,3
item_CHERATUSSIN AC,0.005829985856878984,0.005071879481704113,3
item_86701,0.0058299473562074015,0.00507184598749486,3
item_L02511,0.005829944040208464,0.005071843102694214,3
item_DICLOFENAC SODIUM ER,0.005829917471186519,0.005071819988594015,3
item_EQ NICOTINE,0.005829899542281767,0.005071804391087198,3
item_58340,0.00582988582946504,0.00507179246142639,3
item_SODIUM SULFACETAMIDE,0.005829874342457702,0.005071782468140255,3
item_K439,0.005829854957393038,0.005071765603826322,3
item_R1310,0.00582985411816194,0.005071764873725239,3
item_90682,0.005829802128280124,0.00507171964438484,3
item_Z391,0.00582977971564311,0.00507170014619109,3
item_76831,0.005829715303147738,0.005071644109620563,3
item_ASPIRIN,0.005829673531034152,0.0050716077693736044,3
item_R310,0.005829668698315964,0.005071603565081378,3
item_R1319,0.005829656640562015,0.005071593075266076,3
item_J343,0.005829654654299589,0.005071591347288703,3
item_PHENTERMINE HCL,0.005829642145821958,0.005071580465359896,3
item_73120,0.005829638353323189,0.0050715771660214135,3
item_CALCIUM + D3,0.005829621930076579,0.005071562878383407,3
item_J1644,0.005829619505785188,0.005071560769336479,3
item_J0180,0.005829606617809856,0.005071549557258225,3
item_90656,0.005829537865915646,0.005071489745565687,3
item_80375,0.005829482216309478,0.0050714413323958065,3
item_Z3A12,0.005829467519604465,0.0050714285467873274,3
item_E6609,0.00582943574589175,0.005071400904792041,3
item_BD INSULIN SYRINGE ULTRA-,0.005829417163512277,0.005071384738785555,3
item_36410,0.005829406471864511,0.005071375437433844,3
item_E1040,0.005829400053873645,0.005071369854011004,3
item_O701,0.005829376081378117,0.005071348998796055,3
item_01965,0.005829303983517672,0.005071286276232392,3
item_ALLERGY RELIEF,0.005829293181828619,0.005071276879148691,3
item_93976,0.0058292754045942245,0.005071261413589668,3
item_L509,0.0058292242181407295,0.005071216883203215,3
item_64615,0.0058292132864445016,0.005071207373017915,3
item_81479,0.005829168985933237,0.005071168833155276,3
item_J90,0.005829131727575029,0.005071136419714291,3
item_SULFASALAZINE,0.005829073237202737,0.005071085535179339,3
item_H6091,0.005829052978132922,0.005071067910512138,3
item_S29012A,0.005829017914006228,0.005071037405974204,3
item_99292,0.005828963536471466,0.005070990099461016,3
item_J3475,0.005828962887802583,0.005070989535142255,3
item_N3281,0.005828961855440329,0.005070988637023964,3
item_METHOTREXATE,0.005828952532186824,0.005070980526126387,3
item_CLARITHROMYCIN ER,0.005828906250031747,0.005070940262304405,3
item_RESTASIS,0.0058288996034478215,0.0050709344800137675,3
item_O0991,0.005828896399402704,0.005070931692608945,3
item_Z0184,0.005828831323072554,0.00507087507852587,3
item_M79652,0.005828825599330439,0.0050708700990746486,3
item_92504,0.005828764010818892,0.0050708165192691924,3
item_TAMIFLU,0.00582876173362432,0.005070814538191243,3
item_M961,0.005828723900569033,0.005070781624784324,3
item_E010,0.005828690631805715,0.005070752682148408,3
item_Z362,0.005828672200963217,0.005070736647973678,3
item_86885,0.0058286492074360215,0.005070716644426216,3
item_84157,0.005828618713841092,0.005070690116087685,3
item_95810,0.005828616037675671,0.005070687787919345,3
item_74174,0.005828604228841205,0.005070677514655104,3
item_80164,0.005828554290217039,0.005070634069835603,3
item_87507,0.005828543935786169,0.005070625061850547,3
item_76882,0.0058285309228759,0.0050706137410833595,3
item_SILVER SULFADIAZINE,0.005828483464295055,0.005070572453812973,3
item_M940,0.005828475944705923,0.005070565912038985,3
item_J8540,0.005828387827751231,0.005070489253435438,3
item_TOBRAMYCIN/DEXAMETHASONE,0.005828361715997676,0.005070466537142407,3
item_82530,0.0058283591537590185,0.005070464308086283,3
item_M109,0.005828269164326369,0.005070386020493787,3
item_M79604,0.005828265861004626,0.005070383146721846,3
item_G40909,0.005828253565044883,0.005070372449676011,3
item_87184,0.005828240850440479,0.005070361388424273,3
item_59409,0.005828239704911521,0.0050703603918549915,3
item_Z3682,0.005828222348262786,0.005070345292190472,3
item_M7542,0.005828181983495552,0.005070310176284577,3
item_E860,0.0058281636527199475,0.005070294229164472,3
item_73718,0.005828138665326165,0.005070272491024288,3
item_G4489,0.005828128147419365,0.005070263340821011,3
item_90651,0.005828124941026989,0.005070260551374158,3
item_97803,0.005828122477344236,0.005070258408058152,3
item_92285,0.005828102524909624,0.0050702410501526265,3
item_83921,0.005828096614504648,0.005070235908311383,3
item_M419,0.005828083893282192,0.005070224841302175,3
item_D235,0.005828081326574874,0.0050702226083584765,3
item_CLARITHROMYCIN,0.005828053361205169,0.005070198279485597,3
item_69209,0.005828048321397292,0.005070193895032738,3
item_S99921A,0.005828031585323793,0.0050701793352465096,3
item_84112,0.00582802210169114,0.0050701710848248035,3
item_36589,0.005828021570128989,0.005070170622384716,3
item_I872,0.005828013739748392,0.005070163810233253,3
item_GENVOYA,0.005827986453349883,0.005070140072041065,3
item_WARFARIN SODIUM,0.005827953950341527,0.005070111795584617,3
item_D509,0.005827831269581684,0.005070005067705008,3
item_BANOPHEN,0.005827831138148315,0.005070004953362672,3
item_Z309,0.005827820868770574,0.0050699960193708,3
item_36620,0.005827814471883965,0.005069990454307911,3
item_B181,0.005827813196516272,0.005069989344783568,3
item_R590,0.005827712220948575,0.005069901499645941,3
item_O3680X,0.005827696628763853,0.005069887935002096,3
item_H9201,0.00582767672618608,0.005069870620470241,3
item_R100,0.005827654689016776,0.005069851448919987,3
item_Z01810,0.005827646882357971,0.0050698446574056364,3
item_S199XXA,0.005827616135659176,0.005069817908875781,3
item_88112,0.00582759318805794,0.005069797945282263,3
item_K567,0.0058275801610889605,0.0050697866122845,3
item_Z049,0.005827564185286954,0.005069772713907318,3
item_M5441,0.005827559201789594,0.005069768378442597,3
item_REXULTI,0.005827553428845735,0.005069763356187616,3
item_COLCHICINE,0.00582753629453967,0.005069748449953279,3
item_N938,0.00582749434590022,0.0050697119561351235,3
item_J7297,0.005827488566930147,0.0050697069286375525,3
item_88302,0.005827460021162036,0.005069682094838787,3
item_K2980,0.005827452331556161,0.005069675405156305,3
item_D251,0.0058274381242103416,0.005069663045272847,3
item_K649,0.005827436982887194,0.005069662052362469,3
item_R599,0.0058274365925934865,0.0050696617128208835,3
item_Z9189,0.005827424840281209,0.005069651488728928,3
item_J2785,0.00582737757483003,0.005069610369474453,3
item_M329,0.005827364506912199,0.0050695990008526514,3
item_M79601,0.005827340200832739,0.005069577855431596,3
item_K5792,0.005827339241063378,0.00506957702046653,3
item_J22,0.0058273345419565465,0.005069572932411412,3
item_F3131,0.00582731142193508,0.00506955281881845,3
item_J1020,0.005827262646518038,0.005069510385947603,3
item_E1169,0.005827227966937219,0.005069480215950847,3
item_S4991XA,0.005827174282776228,0.005069433512648077,3
item_86430,0.005827168199478318,0.005069428220396155,3
item_S060X0A,0.005827157687218792,0.005069419075105806,3
item_EZETIMIBE,0.005827137203445136,0.005069401254954289,3
item_H524,0.005827135151932677,0.005069399470211717,3
item_I340,0.005827122199248268,0.005069388201838877,3
item_A9579,0.005827117580186264,0.0050693841834199005,3
item_M6281,0.005827111919261821,0.00506937925861781,3
item_PALIPERIDONE ER,0.005827092456147941,0.005069362326403847,3
item_94726,0.005827087873319032,0.005069358339506369,3
item_MEGESTROL ACETATE,0.005827085710057388,0.005069356457545997,3
item_FLUVOXAMINE MALEATE,0.0058270853917541205,0.005069356180633523,3
item_FLUOCINONIDE,0.005827077076828835,0.005069348946945485,3
item_97760,0.005827071038615501,0.005069343693915536,3
item_00910,0.0058270269671439915,0.005069305353309303,3
item_Z452,0.005827025689588659,0.005069304241881791,3
item_R29898,0.005827012791164858,0.005069293020713742,3
item_T63441A,0.005826954693943924,0.00506924247820643,3
item_93042,0.005826953689677566,0.005069241604530566,3
item_Z1389,0.005826937531592199,0.005069227547573371,3
item_PRAVASTATIN SODIUM,0.00582693100379845,0.005069221868625944,3
item_B999,0.005826904819498869,0.0050691990892204625,3
item_CREON,0.005826902448986476,0.005069197026959342,3
item_90732,0.005826891175297684,0.005069187219252725,3
item_G9341,0.005826867951951286,0.005069167015770764,3
item_O09899,0.005826842395616919,0.00506914478267259,3
item_L709,0.005826821477201326,0.005069126584398111,3
item_O133,0.0058267957782921305,0.005069104227264929,3
item_86920,0.00582676444792859,0.005069076970967591,3
item_BD PEN NEEDLE/MINI/ULTRA-,0.0058267378851496075,0.005069053862298546,3
item_K3189,0.005826734987537486,0.005069051341479487,3
item_I4581,0.005826704304665778,0.005069024648476917,3
item_N319,0.0058266904136527724,0.005069012563791711,3
item_D508,0.005826690229541056,0.005069012403621093,3
item_DEXILANT,0.005826680699983252,0.0050690041132461445,3
item_ENDOCET,0.005826660085469656,0.005068986179355548,3
item_J4550,0.005826644063795041,0.005068972241070836,3
item_Z3685,0.005826626073982536,0.00506895659057645,3
item_DULOXETINE HCL,0.00582661028166047,0.005068942851820264,3
item_F429,0.005826595907792739,0.005068930347068691,3
item_E1122,0.005826594020306479,0.005068928705023054,3
item_L02411,0.005826578629334599,0.005068915315427197,3
item_87075,0.005826540219159147,0.005068881899946346,3
item_84681,0.005826479494931655,0.00506882907203715,3
item_11042,0.005826454133108054,0.005068807008156396,3
item_J7307,0.005826449405221711,0.005068802895064131,3
item_N289,0.005826439382306085,0.005068794175485497,3
item_82172,0.005826438478348398,0.005068793389074594,3
item_59515,0.0058264206404065105,0.005068777870702221,3
item_M79675,0.005826415324984027,0.0050687732464744974,3
item_GUAIATUSSIN AC,0.005826398899355183,0.005068758956764032,3
item_84144,0.005826398210728299,0.005068758357683238,3
item_90839,0.005826393289323698,0.0050687540762369985,3
item_82088,0.0058263452748418525,0.005068712305352596,3
item_N83209,0.005826337188075105,0.005068705270154339,3
item_K635,0.005826334998716582,0.005068703365490615,3
item_O9902,0.005826331434004282,0.005068700264318225,3
item_HUMALOG KWIKPEN,0.005826328692060209,0.005068697878924808,3
item_R928,0.005826326499898672,0.005068695971822562,3
item_AZATHIOPRINE,0.005826325317767742,0.005068694943410872,3
item_20610,0.005826319153613883,0.005068689580817164,3
item_90999,0.005826312485994309,0.005068683780226264,3
item_86677,0.0058262672276460535,0.005068644407079651,3
item_Z315,0.0058262663467097105,0.005068643640696494,3
item_R7302,0.005826264136788789,0.005068641718144218,3
item_OFLOXACIN,0.005826261527535107,0.005068639448186703,3
item_M2012,0.005826251780028693,0.005068630968204248,3
item_R569,0.005826249081755004,0.005068628620802505,3
item_METOCLOPRAMIDE HYDROCHLOR,0.005826237015165083,0.005068618123300224,3
item_91200,0.0058262345926913045,0.005068616015834553,3
item_NORTRIPTYLINE HCL,0.005826212703910337,0.005068596973376854,3
item_86255,0.005826166351943849,0.005068556648821437,3
item_93225,0.005826158946604521,0.005068550206440698,3
item_CLOTRIMAZOLE,0.00582614219088374,0.005068535629562036,3
item_R011,0.005826129925836814,0.005068524959409248,3
item_R070,0.0058261271024877565,0.005068522503196403,3
item_M1288,0.005826083069655165,0.005068484196204649,3
item_N870,0.005826044600327308,0.005068450729263318,3
item_78815,0.00582603480186201,0.005068442204948453,3
item_11721,0.005826029202204579,0.005068437333446477,3
item_10160,0.005825948698496581,0.00506836729809565,3
item_72146,0.005825917144919167,0.005068339847610214,3
item_G8987,0.005825914041499182,0.005068337147745664,3
item_N871,0.005825899170677955,0.0050683242106622966,3
item_INDOMETHACIN,0.005825863681697094,0.005068293336516412,3
item_ECONAZOLE NITRATE,0.005825859160287843,0.005068289403051842,3
item_NIFEDIPINE ER,0.005825858916028224,0.005068289190554697,3
item_K6389,0.005825849528943241,0.0050682810241260146,3
item_85048,0.005825848193071955,0.005068279861965706,3
item_36558,0.005825842554925821,0.005068274956979931,3
item_M19071,0.005825832907767948,0.005068266564297123,3
item_64484,0.005825824214197167,0.005068259001201028,3
item_TRIAZOLAM,0.005825786351688616,0.005068226062170822,3
item_PROCHLORPERAZINE MALEATE,0.005825773434125191,0.005068214824351983,3
item_CHLORPROMAZINE HCL,0.005825762615987468,0.005068205412958526,3
item_R740,0.00582574625245584,0.005068191177270422,3
item_K7689,0.00582572098509698,0.00506816919557062,3
item_82164,0.005825708757879159,0.005068158558327802,3
item_J0131,0.0058256824831424085,0.005068135700245212,3
item_M5127,0.005825674506835633,0.005068128761143185,3
item_Z4889,0.00582565102877038,0.005068108336064917,3
item_Z308,0.005825641582500073,0.005068100118147117,3
item_96366,0.005825629728650851,0.005068089805721646,3
item_93271,0.005825612718020638,0.005068075007080883,3
item_JANUVIA,0.005825610884772297,0.0050680734122203,3
item_TRANEXAMIC ACID,0.005825591874172194,0.00506805687367716,3
item_M869,0.005825585734786949,0.00506805153263126,3
item_E871,0.005825564449242473,0.0050680330149677644,3
item_G43809,0.0058255577838152595,0.00506802721628414,3
item_J342,0.005825539589780167,0.005068011388123396,3
item_BUMETANIDE,0.005825525079311456,0.005067998764533848,3
item_J0585,0.005825521461199705,0.005067995616905844,3
item_J3480,0.005825512738907315,0.005067988028822975,3
item_POTASSIUM CHLORIDE CR,0.005825457339730315,0.005067939833517527,3
item_M6282,0.005825423502766683,0.0050679103965676296,3
item_C1751,0.005825392867597877,0.005067883745064882,3
item_O0090,0.005825390821966297,0.005067881965438465,3
item_99235,0.005825390236637853,0.005067881456223624,3
item_M7711,0.005825390185784091,0.005067881411982667,3
item_N3289,0.005825388709605582,0.005067880127760085,3
item_K432,0.0058253827791471475,0.005067874968473049,3
item_80347,0.0058253672857117985,0.005067861489737632,3
item_73660,0.005825358163070068,0.005067853553365136,3
item_M79645,0.005825350201244367,0.005067846626861126,3
item_86738,0.005825341839823835,0.005067839352723886,3
item_58670,0.005825312036337994,0.005067813424755614,3
item_86480,0.005825306591161736,0.00506780868764674,3
item_C9290,0.00582528025173463,0.005067785773285852,3
item_20680,0.005825231413790674,0.005067743286018823,3
item_Z3493,0.005825185826193273,0.005067703626437212,3
item_M79606,0.00582518361796478,0.005067701705357289,3
item_D069,0.005825178226269292,0.005067697014774775,3
item_E1142,0.005825151391766243,0.0050676736697154974,3
item_29125,0.005825129006285514,0.005067654195146744,3
item_SODIUM CHLORIDE,0.005825095256022696,0.005067624833623459,3
item_Z3400,0.005825072241746917,0.00506760481202547,3
item_J028,0.005825064137652966,0.005067597761753164,3
item_F1111,0.0058250517094919135,0.005067586949696912,3
item_J7644,0.005825033069538318,0.0050675707336029965,3
item_74220,0.005825027143838308,0.005067565578455619,3
item_J0561,0.005824999714594812,0.005067541715993394,3
item_59410,0.005824995458859478,0.005067538013655643,3
item_R400,0.005824983656094363,0.005067527745671521,3
item_IPRATROPIUM BROMIDE,0.0058249517836145796,0.005067500017752412,3
item_Z3801,0.005824950744779817,0.005067499114003271,3
item_J984,0.005824894597558943,0.005067450267926368,3
item_LITHIUM CARBONATE ER,0.005824889750615607,0.00506744605125877,3
item_82533,0.005824876709100086,0.005067434705606035,3
item_93226,0.005824872394861166,0.005067430952372255,3
item_90870,0.005824852843118169,0.005067413943054124,3
item_70480,0.005824828295589589,0.005067392587580957,3
item_I493,0.005824827114002905,0.005067391559642741,3
item_NEOMYCIN/POLYMYXIN/DEXAME,0.00582482033849543,0.005067385665193221,3
item_R41840,0.005824811354514424,0.005067377849450602,3
item_Z3A28,0.005824790684370996,0.00506735986716404,3
item_E079,0.005824785993268198,0.005067355786072144,3
item_88300,0.00582477409620182,0.005067345436049291,3
item_84445,0.005824770941455125,0.005067342691532336,3
item_B356,0.005824770099048853,0.005067341958668965,3
item_L02211,0.005824767230628844,0.005067339463246,3
item_93880,0.00582474481382219,0.005067319961424812,3
item_94762,0.005824743965340117,0.005067319223275711,3
item_A5901,0.005824742919271961,0.005067318313233774,3
item_R531,0.005824733392398166,0.0050673100251938195,3
item_R194,0.005824728685882164,0.005067305930692987,3
item_H60501,0.00582472471508046,0.005067302476237319,3
item_H1032,0.005824710331557899,0.0050672899630863875,3
item_G0466,0.005824699310383311,0.00506728037505811,3
item_F10129,0.005824693852263024,0.005067275626688393,3
item_G8988,0.005824617601116008,0.005067209290913745,3
item_85049,0.005824585779809981,0.005067181607513976,3
item_K3184,0.005824583870048874,0.005067179946090019,3
item_FLUOCINOLONE ACETONIDE SC,0.00582457102041524,0.005067168767367673,3
item_D2239,0.005824559789041477,0.005067158996473619,3
item_00790,0.005824537151010338,0.0050671393021950294,3
item_NOVOLOG FLEXPEN,0.005824502844583036,0.005067109456828507,3
item_72170,0.0058244971253303595,0.0050671044812829365,3
item_R001,0.005824479576030682,0.005067089214018978,3
item_J7298,0.005824475525136606,0.005067085689885807,3
item_LIDOCAINE VISCOUS,0.005824473073191914,0.005067083556781494,3
item_M5431,0.005824426447650673,0.005067042994225813,3
item_76820,0.005824403986494269,0.005067023453821925,3
item_O09299,0.005824382095844361,0.0050670044097383135,3
item_72197,0.005824374209271908,0.005066997548701943,3
item_METHYLERGONOVINE MALEATE,0.005824358769443296,0.005066984116602473,3
item_OLANZAPINE ODT,0.005824356769893869,0.005066982377065885,3
item_R161,0.005824347541053178,0.0050669743483040845,3
item_J45998,0.005824315790882516,0.005066946726789543,3
item_F0781,0.005824313310844179,0.005066944569244763,3
item_O359XX0,0.005824295066782367,0.00506692869756256,3
item_PRENATAL VITAMINS PLUS LO,0.0058242857890677645,0.005066920626282203,3
item_N946,0.005824267852775739,0.005066905022348723,3
item_84270,0.005824262234319427,0.00506690013449239,3
item_85670,0.005824249906301314,0.005066889409556918,3
item_M79651,0.005824244428558887,0.005066884644116641,3
item_L259,0.005824243985436266,0.005066884258615787,3
item_76813,0.005824239908096788,0.00506688071147606,3
item_93016,0.005824229315563978,0.0050668714963508195,3
item_E1065,0.0058242182848926415,0.005066861900060709,3
item_PULMICORT FLEXHALER,0.005824199302699182,0.005066845386230335,3
item_73140,0.00582418855688696,0.005066836037757481,3
item_93922,0.005824173625327709,0.0050668230478342026,3
item_Z98890,0.0058241648725055285,0.005066815433191506,3
item_77080,0.005824115552238722,0.005066772526320823,3
item_NORGESTIMATE/ETHINYL ESTR,0.00582411308707032,0.005066770381712355,3
item_CICLOPIROX,0.0058240989795362,0.0050667581086615105,3
item_G501,0.00582407591715713,0.005066738045215377,3
item_NOVOLOG,0.00582405446795108,0.005066719385172156,3
item_R634,0.005824046842725567,0.005066712751498289,3
item_86146,0.005824038474220053,0.005066705471197367,3
item_83090,0.005824037287479007,0.005066704438775041,3
item_L84,0.005824000523240763,0.005066672455200777,3
item_M222X1,0.005823995960489558,0.0050666684857701835,3
item_J208,0.005823994394372404,0.005066667123304193,3
item_E872,0.005823966885841964,0.0050666431918651575,3
item_L723,0.005823931736476645,0.005066612613172664,3
item_87535,0.005823917986008141,0.005066600650756154,3
item_S61412A,0.005823911955797629,0.005066595404688373,3
item_87109,0.005823906979517966,0.005066591075502791,3
item_N925,0.005823903849913308,0.00506658835285851,3
item_NITROGLYCERIN,0.005823858708687449,0.005066549081604199,3
item_11402,0.0058238562157128405,0.005066546912805324,3
item_90636,0.005823852865734946,0.005066543998444199,3
item_00902,0.005823848458935372,0.0050665401646859546,3
item_R3129,0.005823838464953342,0.005066531470278517,3
item_K644,0.005823821772404292,0.005066516948357006,3
item_99152,0.005823817300170422,0.005066513057673261,3
item_86645,0.005823813581062041,0.005066509822181795,3
item_F10230,0.0058238028499793945,0.005066500486523145,3
item_J4541,0.005823768761019845,0.005066470830345801,3
item_CVS ACETAMINOPHEN,0.005823767116505673,0.005066469399677203,3
item_J8499,0.005823753197511253,0.005066457290649165,3
item_42826,0.005823730875654066,0.005066437871430621,3
item_D250,0.0058237294935545,0.005066436669053359,3
item_K3580,0.00582372853718131,0.005066435837042841,3
item_83883,0.00582372242175341,0.0050664305168389755,3
item_M436,0.005823720774985046,0.005066429084209312,3
item_MIBELAS 24 FE,0.005823720196960835,0.005066428581348892,3
item_S0020,0.005823698680916986,0.005066409863159174,3
item_L600,0.005823681417834188,0.0050663948448936786,3
item_86705,0.005823669062729135,0.0050663840963935365,3
item_M25522,0.0058236516215294755,0.005066368923172732,3
item_H16223,0.005823648410659749,0.005066366129830744,3
item_M4722,0.005823618227824099,0.005066339871841687,3
item_M50322,0.005823617724350446,0.0050663394338375895,3
item_O021,0.005823616492627966,0.005066338362283023,3
item_S300XXA,0.005823612140818897,0.005066334576364555,3
item_N9410,0.005823602932557035,0.005066326565505601,3
item_R0981,0.005823587144856718,0.005066312830770171,3
item_F4325,0.00582356525950922,0.005066293791299467,3
item_H9202,0.005823561018582405,0.005066290101844601,3
item_K2970,0.0058235239135592375,0.005066257821799624,3
item_L910,0.00582351805511889,0.0050662527251657515,3
item_R209,0.0058235002787401366,0.0050662372603511065,3
item_H10023,0.00582347839853996,0.005066218225358389,3
item_M778,0.005823440753639767,0.005066185475639682,3
item_O9089,0.0058234374179773896,0.005066182573732544,3
item_R042,0.0058234348525474525,0.005066180341900121,3
item_94727,0.0058234339766001985,0.005066179579857295,3
item_J322,0.005823431900214012,0.005066177773475469,3
item_K5000,0.005823415595701916,0.005066163589132249,3
item_Z3049,0.0058234046403140395,0.005066154058336061,3
item_88185,0.005823398132614918,0.005066148396870243,3
item_SELENIUM SULFIDE,0.005823388264547721,0.005066139812004212,3
item_Z3040,0.005823380029645167,0.0050661326479330936,3
item_70220,0.005823379520583382,0.005066132205067522,3
item_R1010,0.005823370197222466,0.005066124094076502,3
item_H1045,0.005823357621207972,0.005066113153393035,3
item_M79662,0.0058233558955372074,0.005066111652121102,3
item_L03012,0.005823350067860405,0.005066106582250415,3
item_83861,0.005823331175172413,0.0050660901462866005,3
item_G40309,0.005823323378571906,0.0050660833635226095,3
item_86694,0.005823318945296924,0.005066079506731706,3
item_S0502XA,0.0058233168224805,0.0050660776599572325,3
item_63030,0.005823314000676762,0.005066075205088759,3
item_R7309,0.0058233126260269,0.0050660740091924734,3
item_01810,0.00582330634552733,0.005066068545382152,3
item_G43001,0.005823289185739188,0.005066053616979317,3
item_PERMETHRIN,0.005823282654873969,0.005066047935359822,3
item_86147,0.005823235313256391,0.005066006749843301,3
item_82627,0.005823230837423693,0.005066002856028705,3
