feature,importance_normalized,importance_scaled,n_models
item_I5030,0.0455844068129726,0.03504950709265194,3
item_F1420,0.04551866285274865,0.03499895705676746,3
item_80354,0.04538493292577655,0.03489613312306708,3
item_99408,0.045351604639968075,0.03487050725511134,3
item_M47817,0.04496950717884579,0.03457671539491149,3
item_80334,0.044951371368602916,0.03456277090700038,3
item_84439,0.04493072773504638,0.03454689817263035,3
item_QUETIAPINE FUMARATE,0.04485033690135951,0.034485086266048945,3
item_TIZANIDINE HCL,0.04448811073709658,0.034206573296349296,3
item_L03114,0.04443796851945,0.034168019322832525,3
item_G0009,0.0444143928262298,0.03414989214986906,3
item_87389,0.04419039048549889,0.03397765843709023,3
item_82043,0.04410835200956244,0.033914579670791874,3
item_90832,0.04388561881324133,0.033743321793591546,3
item_HYDROMORPHONE HCL,0.04325519106222945,0.03325859064372371,3
item_99244,0.04313033743313344,0.03316259162861097,3
item_81003,0.04297024929910388,0.03303950106801336,3
item_F1920,0.04292742782947568,0.03300657596251381,3
item_99239,0.04290505639458183,0.03298937473470795,3
item_I700,0.0427835709738497,0.03289596550963951,3
item_G0103,0.042641390817486635,0.03278664425820088,3
item_M7910,0.0421634685701326,0.03241917344154425,3
item_J9621,0.042090091317923135,0.032362754224940046,3
item_88175,0.04204833721437329,0.03233064980917958,3
item_C1751,0.04197464479116157,0.03227398825996537,3
item_80051,0.04192027082700263,0.03223218052842543,3
item_90833,0.04189972664087165,0.03221638425843195,3
item_80373,0.041762167934844,0.032110616405351095,3
item_HYDROXYZINE PAMOATE,0.0412863181316433,0.03174473907539594,3
item_I6782,0.041255690229164296,0.03172118951184507,4
item_HYDROXYZINE HYDROCHLORIDE,0.04103847539648953,0.03155417466289245,3
item_96160,0.04091423981056616,0.03145865085652054,3
item_85652,0.04081469383401659,0.03138211070485345,3
item_80050,0.04071281487105038,0.03130377673750082,3
item_J3301,0.04070738280894127,0.03129960006585514,3
item_87624,0.040672028392003685,0.03127241632093345,3
item_ONDANSETRON HYDROCHLORIDE,0.040570737585268433,0.031194534582477278,3
item_80372,0.040478625520723205,0.03112371030976396,3
item_E559,0.04037337561345375,0.031042784448723867,3
item_M1711,0.04035184106472668,0.03102622669638888,3
item_M47816,0.04022832065053597,0.0309312527801761,3
item_96376,0.04021606621479235,0.03092183043682359,3
item_95923,0.040184149044862144,0.030897289565239232,3
item_ONETOUCH VERIO TEST STRIP,0.040164098231076556,0.030881872645526425,3
item_83036,0.040135846613128856,0.03086015018925537,3
item_77067,0.04008519056446927,0.03082120113494247,3
item_99222,0.04007443651358948,0.03081293242621204,3
item_M79609,0.040050440135529455,0.030794481791843503,3
item_M48061,0.04001962204596963,0.030770785994878525,3
item_20551,0.04000930603357854,0.030762854090643093,3
item_99223,0.039971982905520266,0.030734156618567487,3
item_82306,0.03996928542106768,0.030732082543087222,3
item_ALPRAZOLAM,0.03991373095787894,0.03068936713473385,3
item_D485,0.03989917667028409,0.0306781764526136,3
item_SIMVASTATIN,0.03988776132703946,0.03066939928116418,3
item_82962,0.03988124092595069,0.03066438579387355,3
item_M461,0.03985391424527471,0.030643374514904818,3
item_BACLOFEN,0.03969199500872503,0.030518876033369904,3
item_M7989,0.03965071608682745,0.03048713698120318,3
item_CLONAZEPAM,0.03962803201501757,0.030469695369227123,3
item_NALTREXONE HCL,0.03960867082108367,0.03045480869302461,3
item_F319,0.03959148452436272,0.03044159427890952,3
item_99232,0.03956962954500002,0.030424790149872025,3
item_E785,0.03956178543417732,0.030418758872136114,3
item_AMLODIPINE BESYLATE,0.03954562269805292,0.030406331466055057,3
item_80355,0.039474428738504395,0.03035159096673502,3
item_87086,0.03941774861126776,0.03030801004377284,3
item_L03116,0.03929776825827192,0.030215758053951842,3
item_M792,0.039266728673095726,0.030191891950675568,3
item_R399,0.03924957001542951,0.030178698788021506,3
item_ROPINIROLE HCL,0.039203114834325606,0.030142979749134543,3
item_M5442,0.03907016785136687,0.030040757815189518,3
item_R748,0.0390530964562108,0.030027631748022317,3
item_80359,0.03900166911057121,0.02998808964927029,3
item_POLYETHYLENE GLYCOL 3350,0.03896467295213457,0.02995964358167428,3
item_J1885,0.038963337957296236,0.029958617114197214,3
item_99282,0.03895748479503465,0.02995411666181569,3
item_84443,0.03894997164129867,0.029948339854491246,3
item_I499,0.038925140399025025,0.029929247299316397,3
item_ARIPIPRAZOLE,0.038905289888857,0.02991398439154661,3
item_99212,0.038855359956291385,0.029875593642429827,3
item_TESTOSTERONE CYPIONATE,0.03882424771312737,0.029851671672973923,3
item_AMPHETAMINE/DEXTROAMPHETA,0.03881428121335296,0.029844008506357204,3
item_B1920,0.03875334896403954,0.02979715815875382,3
item_81001,0.03856530534115049,0.029652572833310863,3
item_90837,0.03850974391126425,0.029609852068316254,3
item_88142,0.0385086070379711,0.029608977935003184,3
item_82150,0.03849702097357365,0.029600069497345095,3
item_80362,0.03849105304117335,0.029595480799068267,3
item_H524,0.038478782964960476,0.02958604642987674,3
item_80321,0.038414637230452894,0.029536725257709,3
item_FENTANYL,0.03838158874953877,0.029511314529629257,3
item_80323,0.03833062947783332,0.029472132329400023,3
item_NITROGLYCERIN,0.038297222988596766,0.029446446331417398,3
item_TRIAMCINOLONE ACETONIDE,0.03828367034922393,0.029436025809071432,3
item_96374,0.03825583141772923,0.029414620664306057,3
item_M179,0.03825369943777982,0.029412981400979348,3
item_97014,0.038233801097393785,0.02939768171691515,3
item_Z720,0.03823301127042072,0.029397074424903913,3
item_M79604,0.0382277151794166,0.029393002300416835,3
item_M1990,0.038207719527986884,0.02937762779462402,3
item_MIRTAZAPINE,0.03816526875907563,0.029344987718113908,3
item_93010,0.03814355262657871,0.02932829034738583,3
item_M961,0.03811597294917106,0.029307084541135488,3
item_99211,0.03800953251511535,0.029225243293015554,3
item_PANTOPRAZOLE SODIUM,0.03794840349130109,0.02917824164698042,3
item_G0438,0.03794785020860839,0.029177816232084895,3
item_RANITIDINE HCL,0.037917023033588286,0.029154113449377933,3
item_I119,0.037903291938199815,0.029143555713545533,3
item_CYCLOBENZAPRINE HYDROCHLO,0.03789848397408313,0.029139858906146014,3
item_J2310,0.037889832274295814,0.02913320667933733,4
item_SHINGRIX,0.03787324483797159,0.029120452724471137,3
item_AMITRIPTYLINE HYDROCHLORI,0.0378593700826266,0.02910978452958011,3
item_M25561,0.03785839586741575,0.029109035462841507,3
item_LYRICA,0.03784651273302646,0.029099898610303983,3
item_99231,0.03783127548774244,0.02908818280716003,3
item_F4310,0.037721891660335904,0.029004078406059966,3
item_87040,0.037696912066692345,0.028984871784634055,3
item_M546,0.03768491238644652,0.02897564532086518,3
item_E1151,0.03763641657746765,0.028938357258573556,3
item_73110,0.03763435038677045,0.0289367685801074,3
item_J7030,0.037620439717874876,0.028926072771557794,3
item_E1142,0.037617883288893775,0.028924107152567234,3
item_99238,0.03761294453152399,0.028920309779220433,3
item_80365,0.037609763557463004,0.028917863952221533,3
item_Z1389,0.037595439876234614,0.028906850581599707,3
item_71046,0.03755949372455694,0.028879211856292844,3
item_F419,0.03753703986880088,0.02886194725570676,3
item_64450,0.03750697320319508,0.0288388292229609,3
item_J2930,0.03750056175679453,0.028833899510109482,3
item_11056,0.03740776876109603,0.028762551674560648,3
item_PROAIR HFA,0.03739976083796891,0.028756394442777576,3
item_92012,0.037399088873230825,0.028755877774151173,3
item_DOXEPIN HYDROCHLORIDE,0.037363574423881094,0.02872857098151302,3
item_R7309,0.03734272552533855,0.02871254042044114,3
item_LIDOCAINE,0.03733665342970499,0.028707871631838737,3
item_20552,0.03733623596917477,0.028707550649581033,3
item_00731,0.03733615371390272,0.028707487404121834,3
item_M549,0.037326307255498514,0.02869991653641061,3
item_M25562,0.03732377202254291,0.028697967214884424,3
item_99386,0.03731755949696072,0.028693190450752127,3
item_73562,0.037286826834901574,0.02866956033834905,3
item_31500,0.03727332969782917,0.02865918249130388,3
item_99221,0.0372648861389143,0.028652690302444474,3
item_METFORMIN HYDROCHLORIDE E,0.03724917431885528,0.02864060960233014,3
item_84311,0.03721848478161393,0.028617012648274688,3
item_96361,0.0372014514405426,0.028603915840606647,3
item_83986,0.037199604199623496,0.028602495510975913,3
item_Z0000,0.03719431534770156,0.028598428952564602,3
item_M5134,0.03719035073237191,0.028595380589695994,3
item_92133,0.037188757855441866,0.02859415583862078,3
item_1036F,0.03717771714220842,0.028585666717365534,3
item_METOPROLOL TARTRATE,0.03715720106042552,0.028569892056593632,3
item_EPINEPHRINE,0.037146566609820464,0.028561715307613707,3
item_99215,0.03713269772559731,0.028551051626984035,3
item_CHANTIX STARTING MONTH PA,0.03713112258358321,0.028549840512152123,3
item_G0101,0.037123462213026925,0.02854395051092327,3
item_84403,0.037112271444406326,0.028535346013210946,3
item_R531,0.03707751378118959,0.02850862110773094,3
item_R918,0.03704498057667404,0.0284836065717934,3
item_84156,0.03704141123819176,0.02848086213431582,3
item_J1100,0.03702968754208149,0.028471847872670278,3
item_92014,0.03702023619306872,0.02846458080159447,3
item_84402,0.03701965661738081,0.02846413517021295,3
item_J1170,0.037016758874419235,0.02846190711747331,3
item_96375,0.03701626520847208,0.028461527541444445,3
item_R5383,0.037015380596296804,0.028460847369805076,3
item_COMBIVENT RESPIMAT,0.03699299760015973,0.028443637252646373,3
item_J439,0.03698016467291752,0.028433770111537342,3
item_72072,0.03697631858998629,0.028430812887337183,3
item_98940,0.03697236774240293,0.02842777511038501,3
item_99243,0.03693855922361472,0.028401779994907884,3
item_80357,0.03689249448080906,0.028366361161087966,3
item_G8419,0.03689223301057249,0.02836616011859226,3
item_F3181,0.03686728741929704,0.028346979641331108,3
item_Z1331,0.036863629053401896,0.02834416675134626,3
item_AMITRIPTYLINE HCL,0.03684330529900299,0.02832853996965145,3
item_K5900,0.036836393402825275,0.028323225464735362,3
item_86803,0.036831667114626904,0.028319591457334314,3
item_Q0162,0.03681247990721005,0.028304838558054428,3
item_POTASSIUM CHLORIDE CR,0.036809122232369026,0.028302256867156525,3
item_93971,0.036786499416284923,0.02828486235424669,3
item_CEPHALEXIN,0.036783063948640095,0.028282220849047815,3
item_80369,0.036782421541856604,0.02828172690731009,3
item_M159,0.03676947755579065,0.028271774373907887,3
item_E872,0.036766459617227874,0.028269453903675704,3
item_90686,0.03676157488981728,0.028265698073557617,3
item_87521,0.03675734011893202,0.0282624419901169,3
item_E1169,0.036750750132257974,0.028257374998993813,3
item_74176,0.03674832646157031,0.02825551145685524,3
item_Z1231,0.03673846241668863,0.028247927067033936,3
item_G0180,0.03673253034723058,0.028243365943503313,3
item_FLUCELVAX QUADRIVALENT 20,0.03672189068360537,0.028235185186271456,3
item_99203,0.036713169890258135,0.028228479833944914,3
item_96372,0.036685343290505205,0.028207084170962914,3
item_G8420,0.03668280527893856,0.028205132712983624,3
item_HYDROCHLOROTHIAZIDE,0.03668258663929783,0.028204964602610492,3
item_80349,0.03667419039965863,0.02819850879718577,3
item_J3300,0.036673869270064066,0.028198261883059007,3
item_80320,0.036667884951615604,0.028193660585673155,3
item_MOVANTIK,0.036667818718844294,0.02819360965979411,3
item_43239,0.03666586431499126,0.028192106933390543,3
item_82746,0.03665055135503571,0.028180332913805874,3
item_POTASSIUM CHLORIDE ER,0.03664866579765896,0.028178883122939417,3
item_N644,0.03664527556123808,0.028176276395687996,3
item_M5416,0.0366263342442831,0.028161712559732387,3
item_K4090,0.03662582486471548,0.028161320901619092,3
item_ONETOUCH ULTRA,0.036622164829162134,0.02815850672784663,3
item_SERTRALINE HYDROCHLORIDE,0.036620863021853946,0.02815750577801155,3
item_92134,0.03662036073538461,0.028157119573728105,3
item_90750,0.036614384897097334,0.028152524796674322,3
item_K529,0.03659865012288953,0.028140426447287866,3
item_76942,0.03659520687263437,0.028137778958098526,3
item_99291,0.03659277008053304,0.028135905327003812,3
item_80324,0.03658151432027024,0.028127250857707266,3
item_K5909,0.03658147101455351,0.02812721756026781,3
item_R079,0.03658017207983785,0.028126218819147498,3
item_77063,0.03657617743022511,0.02812314736314481,3
item_FENOFIBRATE MICRONIZED,0.03656768311798923,0.028116616150439117,3
item_G8510,0.03656511161614233,0.028114638942035558,3
item_I4581,0.03655113285524342,0.0281038907780574,3
item_E291,0.03654167162254459,0.028096616107489824,3
item_MUPIROCIN,0.036541654829326774,0.028096603195311116,3
item_R911,0.03654143714228308,0.028096435817382664,3
item_86618,0.03652690215795182,0.02808525997739641,3
item_87902,0.03651343599740284,0.028074905947966813,3
item_MORPHINE SULFATE,0.03651067364893036,0.02807278199903016,3
item_M5137,0.03650708748574788,0.028070024625167306,3
item_LORATADINE,0.036503502416814534,0.028067268092664372,3
item_BUSPIRONE HYDROCHLORIDE,0.03648784688641153,0.028055230673242625,3
item_99343,0.03648100138347155,0.02804996721758701,3
item_M5126,0.03647330879832901,0.0280440524468054,3
item_96365,0.036463651276008736,0.028036626850626193,3
item_84153,0.03645068765180153,0.02802665921760508,3
item_64615,0.03644086809235584,0.02801910903230047,3
item_73090,0.03643191094974055,0.028012221952801716,3
item_ACETAMINOPHEN/CODEINE,0.036426880529635094,0.028008354100667796,3
item_J2405,0.03641619398804383,0.028000137299320882,3
item_Z125,0.03641314249713101,0.027997791030939446,3
item_CLINDAMYCIN HYDROCHLORIDE,0.03641148363224795,0.027996515542224123,3
item_NICOTINE TRANSDERMAL SYST,0.03641099346394942,0.027996138655510948,3
item_R05,0.03640930705038879,0.027994841984824916,3
item_M5441,0.036407538248818934,0.027993481966619074,3
item_BD INSULIN SYRINGE ULTRA-,0.03640638541246381,0.027992595559427874,3
item_C679,0.036365208303315244,0.02796093479031709,3
item_G4710,0.03636261732478195,0.027958942606436048,3
item_CLOBETASOL PROPIONATE,0.036357927870949824,0.0279553369207018,3
item_J0696,0.03635775202816314,0.027955201716507425,3
item_86431,0.03635416875363304,0.02795244656370763,3
item_G0402,0.03635359464319754,0.027952005134517524,3
item_H0014,0.03634055737935113,0.027941980880532423,3
item_M170,0.03633827584878593,0.02794022662886353,3
item_M069,0.036327908280490505,0.027932255083681537,3
item_LOSARTAN POTASSIUM,0.036322778720844,0.02792831100390114,3
item_DICLOFENAC SODIUM DR,0.036310848829686077,0.027919138200436355,3
item_H6123,0.036307502603176715,0.02791656531207445,3
item_I4891,0.036302817574399515,0.027912963028731606,3
item_AZELASTINE HYDROCHLORIDE,0.03630202067979582,0.027912350302472407,3
item_83992,0.03629502208824746,0.027906969138138754,3
item_94010,0.03628380737353377,0.02789834622845579,3
item_86706,0.036281633093650976,0.027896674441028876,3
item_CLOPIDOGREL,0.03627977419432215,0.027895245147334706,3
item_80325,0.03627538534042108,0.027891870590623563,3
item_Z794,0.03627361153054975,0.027890506721572436,3
item_J0780,0.036269084378415285,0.027887025828391192,3
item_Z8673,0.036256371373052244,0.02787725089431189,3
item_Z1239,0.036253843320303625,0.027875307093592778,3
item_R1084,0.036253494166174266,0.027875038631612267,3
item_MOMETASONE FUROATE,0.03624623927251159,0.02786946039851318,3
item_G0328,0.036239166193966575,0.027864021961688773,3
item_99284,0.03623302855174312,0.027859302774807044,3
item_K567,0.03622895415262601,0.027856170000011064,3
item_METHOTREXATE,0.036221766010544984,0.027850643091700388,3
item_I130,0.03619853302595056,0.027832779424818273,3
item_73130,0.03619009997413734,0.027826295314790188,3
item_I714,0.036181493624373735,0.027819677957273203,3
item_99202,0.03617940335794383,0.02781807076715749,3
item_PERMETHRIN,0.03616441196555219,0.027806543998450912,3
item_J2704,0.036160541595004876,0.027803568099685667,3
item_NORTRIPTYLINE HCL,0.036154987656820674,0.027799297718443722,3
item_M4722,0.03614111023028225,0.02778862746969217,3
item_PRAZOSIN HYDROCHLORIDE,0.036138063336343666,0.027786284735889597,3
item_Z452,0.036133035901579305,0.02778241917916196,3
item_F332,0.03613034513530745,0.02778035026924026,3
item_IBUPROFEN,0.036113698377047025,0.02776755070218409,3
item_NYSTATIN,0.03611319044216478,0.027767160154878498,3
item_METRONIDAZOLE,0.03610755361412239,0.027762826040248854,3
item_G0121,0.03609540863482917,0.027753487857136713,3
item_10061,0.036094399744763014,0.027752712129163012,3
item_DOXEPIN HCL,0.03608321641308579,0.027744113349660437,3
item_36410,0.03608190106144542,0.027743101985690348,3
item_64493,0.036080832037904687,0.027742280021540923,3
item_CEFDINIR,0.03607892619229539,0.027740814631205264,3
item_J0702,0.036077292906583625,0.027739558810122106,3
item_H0046,0.03607488834694302,0.027737709962323696,3
item_J7620,0.036071647364612776,0.027735217995418497,3
item_N390,0.03607159347660314,0.027735176561333726,3
item_JARDIANCE,0.036070307697515576,0.027734187935476776,3
item_99051,0.036065950747956786,0.027730837909774136,3
item_R202,0.03605789148410897,0.027724641202497576,3
item_WARFARIN SODIUM,0.03604944330531336,0.027718145461446658,3
item_M79605,0.03604558296122161,0.027715177271947583,3
item_TAMSULOSIN HYDROCHLORIDE,0.03604468360829264,0.027714485766253714,3
item_82274,0.03603199485237626,0.027704729477391322,3
item_G909,0.036028187578918416,0.027701802093502974,4
item_Z96652,0.036024403048478267,0.027698892196549644,3
item_86580,0.03602311336934065,0.02769790057197358,3
item_SYMBICORT,0.03601759666104849,0.02769365881651524,3
item_J3010,0.03600656930967837,0.027685179969096075,3
item_I872,0.036005714387009405,0.027684522625494513,3
item_E1140,0.0360022540261475,0.027681861980088505,3
item_R300,0.03599681300180401,0.027677678417448306,3
item_SPIRIVA HANDIHALER,0.035994891773211656,0.027676201199252824,3
item_J9622,0.03599186300572869,0.02767387240274546,3
item_R9082,0.035990999372276004,0.0276732083614879,4
item_M79672,0.03597051117541507,0.027657455141222486,3
item_T1017,0.035955922932025375,0.027646238350747306,3
item_97166,0.035952088444578305,0.027643290042227594,3
item_GLIMEPIRIDE,0.03594642887078669,0.02763893843856267,3
item_J2270,0.035941629474287536,0.027635248218739746,3
item_92015,0.0359334620154295,0.027628968321134668,3
item_G609,0.03593097493667614,0.027627056025011927,3
item_IBU,0.03592943764255829,0.027625874011142405,3
item_17000,0.035928664294166336,0.02762527938938808,3
item_J2250,0.035915687554988876,0.027615301672365106,3
item_93970,0.035913487419686814,0.027613610004901038,3
item_82435,0.03591098461689296,0.027611685618681985,3
item_ALLOPURINOL,0.03590905090806183,0.0276101988045249,3
item_VENLAFAXINE HCL ER,0.035904104721264055,0.027606395718746873,3
item_G9899,0.03589551634365036,0.027599792179880598,3
item_83721,0.03589544781760776,0.027599739490722527,3
item_87340,0.03589482117918148,0.027599257673155908,3
item_64494,0.03589433627115278,0.027598884831024583,3
item_29580,0.035894240649832286,0.0275988113085114,3
item_M62838,0.035889079024557194,0.027594842573710678,3
item_SULFAMETHOXAZOLE/TRIMETHO,0.03588678530640859,0.027593078951100695,3
item_D122,0.03587974969606659,0.027587669323295403,3
item_A419,0.03587598690089897,0.027584776138429433,3
item_R0789,0.03587443470179747,0.02758358266423023,3
item_M150,0.03586143899056708,0.027573590359738644,3
item_R9431,0.03585522161381748,0.02756880986558026,3
item_PROPRANOLOL HCL,0.03585368466688173,0.027567628118656432,3
item_64484,0.035849775755561766,0.027564622586181354,3
item_R0902,0.035843893647956794,0.027560099877943292,3
item_R21,0.03584248790550889,0.02755901901316204,3
item_43450,0.03584205900435875,0.027558689234297846,3
item_XTAMPZA ER,0.03583730492197139,0.027555033856154206,3
item_J1040,0.03583663397812468,0.027554517972483494,3
item_J9611,0.03583391551538852,0.027552427766958976,3
item_OXYCONTIN,0.03583149601302008,0.027550567429809675,3
item_G0145,0.0358300698349272,0.02754947085221491,3
item_R609,0.03582142560246052,0.027542824366972828,3
item_JANUVIA,0.03582105762230424,0.027542541429802,3
item_N2889,0.03581620131062918,0.02753880744832896,3
item_G0283,0.03581488205657765,0.02753779308382432,3
item_BYSTOLIC,0.035813421392708024,0.027536669990375535,3
item_99497,0.03581230449148766,0.027535811213438816,3
item_H04123,0.035808325723042295,0.027532751968346123,3
item_99495,0.03580747736498585,0.02753209967222569,3
item_17003,0.03580686320747308,0.027531627451139472,3
item_R400,0.03580543373654453,0.027530528341708157,3
item_H8110,0.035804679580841256,0.027529948477067617,3
item_80363,0.0357973829146284,0.027524338125369297,3
item_ALFUZOSIN HCL ER,0.03579375023172631,0.027521544982844384,3
item_G8417,0.03579336222359971,0.027521246646318012,3
item_D72829,0.03579233549615847,0.027520457203320945,3
item_BUPROPION HCL,0.035786406310911324,0.027515898297438366,3
item_70498,0.0357774609979916,0.027509020313703444,3
item_92250,0.03577573506374391,0.027507693255858768,3
item_62323,0.03577095765760457,0.027504019944257888,3
item_J1030,0.03576800055825205,0.02750174625283628,3
item_BUSPIRONE HCL,0.035763802849101245,0.027498518665884066,3
item_88305,0.03575826766398494,0.02749426270373479,3
item_VICTOZA,0.03575809865221213,0.02749413275185554,3
item_ONETOUCH DELICA LANCETS F,0.035758098652212036,0.02749413275185547,3
item_Z992,0.03575531570645428,0.027491992965821287,3
item_90714,0.03575326930179839,0.02749041950069328,3
item_74178,0.03574809056660748,0.027486437610207144,3
item_SUCRALFATE,0.03574550034160563,0.027484446005710757,3
item_Q9966,0.03574508569115253,0.027484127184100184,3
item_G8907,0.03574403170125097,0.0274833167792027,3
item_FLUTICASONE PROPIONATE,0.035743885205821106,0.027483204139969963,3
item_L03031,0.035742073190733976,0.02748181089521614,3
item_HYDROXYCHLOROQUINE SULFAT,0.035740533860344266,0.027480627315672516,3
item_I4892,0.035739809250838,0.027480070168880336,3
item_L03113,0.035738335613888506,0.027478937100528143,3
item_HYDROCODONE POLISTIREX/CH,0.035733292220049284,0.027475059272988035,3
item_R0600,0.03572718968672375,0.027470367081073505,3
item_64483,0.03572558894665491,0.027469136284090086,3
item_OFLOXACIN,0.035724713813496525,0.02746846340079542,3
item_F900,0.03572145436932253,0.0274659572387176,3
item_PEG 3350/ELECTROLYTES,0.035720740200160854,0.027465408119427746,3
item_97035,0.035714589722425055,0.027460679063417245,3
item_99245,0.035714267914536454,0.027460431627755303,3
item_VOLTAREN,0.035712834433988226,0.027459329435357616,3
item_J9602,0.0357127722734408,0.027459281640580847,3
item_Z01810,0.03570629077171431,0.027454298062716914,3
item_87186,0.035705911498563045,0.02745400644244729,3
item_Z8619,0.035697517915479315,0.027447552679628066,3
item_I471,0.03568723228692169,0.027439644137293356,3
item_FLUCONAZOLE,0.03568718351291788,0.02743960663532916,3
item_81479,0.035687015838169425,0.027439477711477867,3
item_K922,0.03568659526850198,0.027439154338627966,3
item_80347,0.035685688743906756,0.02743845731869393,3
item_BELBUCA,0.03568544594511302,0.02743827063252999,3
item_97760,0.03568486047257404,0.02743782046710409,3
item_J9600,0.03568275743755075,0.027436203459313083,3
