title,pubdate,pmc_id,authors
Prevention and Management of Chronic Postsurgical Pain and Persistent Opioid Use Following Solid Organ Transplantation: Experiences From the Toronto General Hospital Transitional Pain Service.,2023,NA,"Yu, Kleiman, Kojic, Slepian, Cortes, McRae, Katznelson, Huang, Tamir, Fiorellino, Ganty, Cote, Kahn, Mucsi, Selzner, Rozenberg, Chaparro, Rao, Cypel, Ghanekar, Kona, McCluskey, Ladak, Santa Mina, Karkouti, Katz, Clarke"
Problematic opioid use among osteoarthritis patients with chronic post-operative pain after joint replacement: analyses from the BISCUITS study.,2023,NA,"Hansen, Heilig, Kalso, Stubhaug, Knutsson, Sandin, Dorling, Beck, Grip, Blakeman, Arendt-Nielsen"
Prospective cohort study on the trajectory and association of perioperative anxiety and postoperative opioid-related outcomes.,2022,PMC9549960,"Nguyen, Hassett, Hu, Brummett, Bicket, Carlozzi, Waljee"
Protective Factors Associated With Lower Likelihood of Injection Drug Use and Experiencing Overdose Among Incarcerated Women.,2024,PMC11602352,"Staton, Tillson, Levi, Leukefeld, Dickson, Oser, Fanucchi, Annett, Winston, Webster"
"Psychosocial and behavioral therapy in conjunction with medication for opioid use disorder: Patterns, predictors, and association with buprenorphine treatment outcomes.",2022,PMC9187597,"Samples, Williams, Crystal, Olfson"
Rapid opioid overdose response system technologies.,2023,NA,"Tay Wee Teck, Oteo, Baldacchino"
Recovery from opioid use disorder: A 4-year post-clinical trial outcomes study.,2022,NA,"Craft, Tegge, Keith, Shin, Williams, Athamneh, Stein, Chilcoat, Le Moigne, DeVeaugh-Geiss, Bickel"
"Response to letter regarding 'Trajectories of opioid consumption from day of surgery to 28 days postoperatively: a prospective cohort study in patients undergoing abdominal, joint, or spine surgery'.",2022,NA,"McCarthy, Buvanendran"
Risk mitigation guidance and safer supply prescribing among young people who use drugs in the context of COVID-19 and overdose emergencies.,2023,PMC10067449,"Giang, Charlesworth, Thulien, Mulholland, Barker, Brar, Pauly, Fast"
Salivary cortisol trajectories among inpatients undergoing substance use disorder treatment: A prospective repeated-measures study.,2025,NA,"Otterholt, Laake, Bjørkly, Andersson"
Sex Differences in the Development of an Opioid Addiction-Like Phenotype: A Focus on the Telescoping Effect.,2024,PMC11416664,"Towers, Hsu, Qillawala, Fraser, Lynch"
Sex and gender differences in co-occurring substance use and depressive disorders: a systematic review.,2025,NA,"Grant, Sorkhou, Ryan, George"
Sex disparities in outcome of medication-assisted therapy of opioid use disorder: Nationally representative outpatient clinic data.,2025,PMC12051136,"Butelman, Huang, McFarlane, Slattery, Goldstein, Volkow, Alia-Klein"
Sexual and drug use risk behaviour trajectories among people treated for recent HCV infection: the REACT study.,2023,PMC10483502,"Carson, Barbieri, Cunningham, Mao, van der Valk, Rockstroh, Hellard, Kim, Bhagani, Feld, Gane, Thurnheer, Bruneau, Tu, Dore, Matthews, Martinello"
Short communication: Relationship between social determinants and opioid use disorder treatment outcomes by gender.,2022,PMC8885974,"Parlier-Ahmad, Radic, Svikis, Martin"
"Sleep Deficiency and Opioid Use Disorder: Trajectory, Mechanisms, and Interventions.",2022,PMC10018646,"Langstengel, Yaggi"
"Sleep Deficiency and Opioid Use Disorder: Trajectory, Mechanisms, and Interventions.",2024,NA,"Langstengel, Yaggi"
Sleep Health Among Adults in Outpatient Opioid Use Disorder Treatment: A Systematic Review.,2024,PMC10761602,"Hernandez, Griggs"
State sequence analysis of daily methadone dispensing trajectories among individuals at United States opioid treatment programs before and following COVID-19 onset.,2025,PMC12048216,"Bórquez, Williams, Hu, Scott, Stewart, Harpel, Aydinoglo, Cerdá, Rotrosen, Nunes, Krawczyk"
Surgical prescription opioid trajectories among state Medicaid enrollees.,2023,NA,"McCauley, Ward, Taber, Basco, Gebregziabher, Reitman, Moran, Cina, Lockett, Ball"
Syndemic factors associated with non-fatal overdose among young opioid users in New York City.,2023,PMC10332320,"Guarino, Frank, Quinn, Kim, Gile, Ruggles, Friedman, Mateu-Gelabert"
The Effect of Naloxone Access Laws on Fatal Synthetic Opioid Overdose Fatality Rates.,2023,PMC9834937,"Tabatabai, Cooper, Wilus, Edgerton, Ramesh, MacMaster, Patel, Singh"
"The Effect of Preoperative Disability, Cognitive Impairment, Frailty and Opioid Use on Acute Postoperative Pain in Older Patients Undergoing Surgery A Prospective Cohort Study.",2023,NA,"Admiraal, van Zuylen, Hermanns, Willems, Geurtsen, Steegers, Kallewaard, Hollmann, Hermanides"
The Feasibility and Utility of Harnessing Digital Health to Understand Clinical Trajectories in Medication Treatment for Opioid Use Disorder: D-TECT Study Design and Methodological Considerations.,2022,PMC9098973,"Marsch, Chen, Adams, Asyyed, Does, Hassanpour, Hichborn, Jackson-Morris, Jacobson, Jones, Kotz, Lambert-Harris, Li, McLeman, Mishra, Stanger, Subramaniam, Wu, Campbell"
The impact of family systems and social networks on substance use initiation and recovery among women with substance use disorders.,2024,PMC11502511,"Jones, Strong-Jones, Bishop, Brant, Owczarzak, Ngigi, Latkin"
Three trajectories of implementation of medications for opioid use disorder in primary care.,2025,PMC12400756,"Kepner, Vest, Risner, Cheng, Hurley, Snyder, McGovern"
"Trajectories and Individual Differences in Pain, Emotional Distress, and Prescription Opioid Misuse During the COVID-19 Pandemic: A One-Year Longitudinal Study.",2022,PMC8898783,"Mun, Campbell, McGill, Wegener, Aaron"
Trajectories and correlates of opioid prescription receipt among patients experiencing interpersonal violence.,2022,PMC9462725,"Williams, Alam, Ranapurwala"
Trajectories of Opioid Misuse and Opioid Use Disorder Among Adults With Chronic Pain and HIV: An Observational Study.,NA,PMC10939870,"Perez, Deng, Zhang, Groeger, Glenn, Richard, Pazmino, De La Cruz, Prinz, Starrels"
Trajectories of Opioid Use Following First Opioid Prescription in Opioid-Naive Youths and Young Adults.,2021,PMC8063062,"Wilson, Abebe, Kraemer, Liebschutz, Merlin, Miller, Kelley, Donohue"
Trajectories of Prescription Opioid Utilization During Pregnancy Among Prepregnancy Chronic Users and Risk of Neonatal Opioid Withdrawal Syndrome.,2022,PMC8897996,"Straub, Huybrechts, Hernández-Díaz, Zhu, Vine, Desai, Gray, Bateman"
Trajectories of Retention in Opioid Agonist Therapy and Overdose Risk During a Community-Wide Overdose Epidemic in a Canadian Setting.,2021,PMC7978040,"Socías, Dong, Wood, Nolan, Hayashi, Kerr, Milloy"
Trajectories of craving during medication-assisted treatment for opioid-use disorder: Subtyping for early identification of higher risk.,2022,PMC8978588,"Burgess-Hull, Panlilio, Preston, Epstein"
Trajectories of depression among patients in treatment for opioid use disorder: A growth mixture model secondary analysis of the XBOT trial.,2023,PMC10332426,"Vest, Wenzel, Choo, Pavlicova, Rotrosen, Nunes, Lee, Fishman"
"Trajectories of drug treatment and illicit opioid use in the AIDS Linked to the IntraVenous Experience cohort, 2014-2019.",2023,PMC10528295,"Rudolph, Cepeda, Astemborski, Kirk, Mehta, Genberg"
Trajectories of medication for opioid use disorder and their impact on HIV testing among people who inject drugs in India: A longitudinal assessment of clinic-based data.,2025,PMC11907330,"McFall, Ganapathi, Gunaratne, Srikrishnan, Vasudevan, Anand, Solomon, Mehta, Lucas"
Trajectories of non-prescribed buprenorphine and other opioid use: A multi-trajectory latent class growth analysis.,2023,PMC10044504,"Daniulaityte, Nahhas, Silverstein, Martins, Carlson"
Trajectories of opioid consumption as predictors of patient-reported outcomes among individuals attending multidisciplinary pain treatment clinics.,2024,NA,"Angarita-Fonseca, Lacasse, Choinière, Kaboré, Sylvestre, Dinkou, Bruneau, Martel, Hovey, Motulsky, Rahme, Pagé"
"Trajectories of opioid consumption from day of surgery to 28 days postoperatively: a prospective cohort study in patients undergoing abdominal, joint, or spine surgery.",2021,NA,"McCarthy, Adams, Sremac, Kreider, Pelletier, Buvanendran"
Trajectories of pain and opioid use up to one year after surgery: analysis of a European registry.,2024,NA,"Hofer, Harnik, Lehmann, Stüber, Baumbach, Dreiling, Meissner, Stamer"
Trajectories of pregabalin use and their association with longitudinal changes in opioid and benzodiazepine use.,2022,NA,"Schaffer, Brett, Buckley, Pearson"
Trajectories of prescription opioid and heroin use in adulthood.,2022,PMC10860387,"Veliz, Schulenberg, McCabe, McCabe"
Trajectories of prescription opioid dose and risk of opioid-related adverse events among older Medicare beneficiaries in the United States: A nested case-control study.,2022,PMC8923459,"Wei, Chen, Lewis, Schmidt, Winterstein"
"Trajectories of prescription opioid tapering in patients with chronic non-cancer pain: a retrospective cohort study, 2015-2020.",2024,PMC10988287,"Jung, Xia, Ilomäki, Pearce, Nielsen"
"Treating risk, risking treatment: experiences of iatrogenesis in the HIV/AIDS and opioid epidemics.",2021,PMC8639210,"Textor, Schlesinger"
"Treatment Initiation, Substance Use Trajectories, and the Social Determinants of Health in Persons Living With HIV Seeking Medication for Opioid Use Disorder.",2023,PMC10830143,"Cook, Jaworski, Hoffman, Waddell, Myers, Korthuis, Vergara-Rodriguez"
Treatment approaches and outcome trajectories for youth with high-risk opioid use: A narrative review.,2022,NA,"Westenberg, Tai, Elsner, Kamel, Wong, Azar, Vo, Moore, Mathew, Seethapathy, Choi, Vogel, Krausz"
Treatment trajectories and barriers in opioid agonist therapy for people who inject drugs in rural Puerto Rico.,2021,PMC8217715,"Abadie, McLean, Habecker, Dombrowski"
Understanding pregabalin misuse and dependence: Insights from a North Indian addiction treatment center.,2024,PMC11469571,"Ghosh, Shukla, Dhankar, Naik, Subodh, Basu"
Understanding the effects of nutrition and mental health conditions for patients with opioid use disorder (OUD).,2024,NA,"Thiesset, Barber, Hall, Johnson, McBride, Larsen"
Understanding the spatiotemporal evolution of opioid overdose events using a regionalized sequence alignment analysis.,2023,NA,"Li, Miller, Hyder, Jia"
"Using primary care data to understand opioid prescribing, policy impacts and clinical outcomes: A protocol for the OPPICO study.",2022,NA,"Cangadis-Douglass, Jung, Xia, Buchbinder, Lalic, Russell, Andrew, Pearce, Bell, Ilomäki, Nielsen"
"Within-subject, double-blind, human laboratory examination of opioid response profiles in males and females across three harmonized studies.",2025,NA,"LeComte, Brown, Davis, Pattillo, Ellis, Huhn, Campbell, Finan, Bergeria, Dunn"
[To taper or not to taper opioids - that is the question].,2025,NA,"Bäckryd, Andréll, Rivano Fischer, Grinsvall, Håkansson, F Kallman, Midlöv, Ringqvist, Grelz"
