title,pubdate,pmc_id,authors
Explainable machine learning models for predicting of protein-energy wasting in patients on maintenance haemodialysis.,2025,PMC12523148,"Cai, Zhang, Pan, Zhou, Xiang, Ying"
Exploring White Matter Abnormalities in Young Children with Autism Spectrum Disorder: Integrating Multi-shell Diffusion Data and Machine Learning Analysis.,2024,NA,"Shen, Zhao, Wang, Sun, Zhang, Wang, Yang, Feng, Zhang"
Forecasting Patient Early Readmission from Irish Hospital Discharge Records Using Conventional Machine Learning Models.,2024,PMC11545812,"Pham, Mai, Crane, Ebiele, Brennan, Ward, Geary, McDonald, Bezbradica"
Fostering trust and interpretability: integrating explainable AI (XAI) with machine learning for enhanced disease prediction and decision transparency.,2025,PMC12465982,"Agrawal, Gupta, Gupta, Chauhan, Patel, Hamdare"
Gray matter volume drives the brain age gap in schizophrenia: a SHAP study.,2023,PMC9829754,"Ballester, Suh, Ho, Liang, Hassel, Strother, Arnott, Minuzzi, Sassi, Lam, Milev, Müller, Taylor, Kennedy, Reilly, Palaniyappan, Dunlop, Frey"
Hospital acquired drug resistant pathogens infections in patients with viral respiratory tract infections: a retrospective study.,2025,PMC12376413,"Fan, Xu, Li, Zhou, Wang, Ma, Chen, Lu, Zhang, Wang, Zhang"
Impact of System and Diagnostic Errors on Medical Litigation Outcomes: Machine Learning-Based Prediction Models.,2022,PMC9140545,"Yamamoto, Sukegawa, Watari"
Improving Hepatitis B outcome prediction with ensemble machine learning: A study on predictive models and interpretability.,2025,PMC12174665,"Ahosan, Islam, Mohi Uddin, Hasan, Uddin"
Integrating probabilistic trees and causal networks for clinical and epidemiological data.,2026,NA,"Zahoor, Liò, Dias, Hasanuzzaman"
Interpretable machine learning models for prolonged Emergency Department wait time prediction.,2025,PMC11917090,"Wang, Sambamoorthi, Sandlin, Sambamoorthi"
Lifestyle data-based multiclass obesity prediction with interpretable ensemble models incorporating SHAP and LIME analysis.,2025,PMC12546719,"Ganie, Pramanik, Zhao"
Machine Learning Approach for Cardiovascular Death Prediction among Nonalcoholic Steatohepatitis (NASH) Liver Transplant Recipients.,2024,PMC11202858,"Fatemi, Nikfar, Oladazimi, Zheng, Hoy, Ali"
Machine Learning Methods for Survival Analysis with Clinical and Transcriptomics Data of Breast Cancer.,2023,PMC6011013,"Doan, Angione, Occhipinti"
Machine Learning Models for Predicting Influential Factors of Early Outcomes in Acute Ischemic Stroke: Registry-Based Study.,2022,PMC8994144,"Su, Wei, Luo, Liu, Huang, Chen, Lin, Wei, Lee"
Machine Learning Prediction of Treatment Response to Biological Disease-Modifying Antirheumatic Drugs in Rheumatoid Arthritis.,2024,PMC11242607,"Salehi, Lopera Gonzalez, Bayat, Kleyer, Zanca, Brost, Schett, Eskofier"
Machine Learning-Based Discrimination of Cardiovascular Outcomes in Patients With Hypertrophic Cardiomyopathy.,2024,PMC11099823,"Rhee, Ko, Kim, Lee, Kim, Choi, Hwang, Park, Yoon, Kim, Cho"
Machine learning approaches to enhance diagnosis and staging of patients with MASLD using routinely available clinical information.,2024,PMC10903803,"McTeer, Applegate, Mesenbrink, Ratziu, Schattenberg, Bugianesi, Geier, Romero Gomez, Dufour, Ekstedt, Francque, Yki-Jarvinen, Allison, Valenti, Miele, Pavlides, Cobbold, Papatheodoridis, Holleboom, Tiniakos, Brass, Anstee, Missier"
