title,authors,pubdate,pmc_id
"A randomized, double-blind, placebo-controlled, time-to-event study of the efficacy and safety of JNJ-40411813 in combination with levetiracetam or brivaracetam in patients with focal onset seizures.","French, Bosak, Kerr, Smekens, Mistry, Van Der Geyten, Ford",2026,HSH69589b31
"Polypill Strategies for Cardiovascular Prevention in Older Adults: Evidence, Opportunities, and Implementation Challenges.","Cheikhali, Maksymiuk, Elattar, Aglan, Aronow",2025,PMC10504901
Dealing with adverse drug reactions in the context of polypharmacy using regression models.,"Sommer, Viviani, Wozniak, Stingl, Just",2024,PMC11550797
Application of an Innovative Data Mining Approach Towards Safe Polypharmacy Practice in Older Adults.,"Shi, Chiang, Unroe, Oyarzun-Gonzalez, Sun, Yang, Hunold, Caterino, Li, Donneyong, Zhang",2024,PMC11256269
Combinations of medicines in patients with polypharmacy aged 65-100 in primary care: Large variability in risks of adverse drug related and emergency hospital admissions.,"Fahmi, Wong, Walker, Buchan, Pirmohamed, Sharma, Cant, Ashcroft, van Staa",2023,PMC9907844
Risk of fall-related injury and all-cause hospitalization of select concomitant central nervous system medication prescribing in older adult persistent opioid users: A case-time-control analysis.,"Moran, Calip, Lee, Koronkowski, Lau, Schumock",2021,HSH69589b31
Drug-related problems and risk factors related to unplanned hospital readmission among cancer patients in Belgium.,"Koubaity, Lechon, Amighi, Van Nuffelen, Moreau, Meert, De Vriese",2021,HSH69589b31
