title,pubdate,pmc_id,authors
Discovery of urinary biosignatures for tuberculosis and nontuberculous mycobacteria classification using metabolomics and machine learning.,2024,PMC11222504,"Anh, Phat, Thu, Tien, Eunsu, Kim, Nguyen, Kim, Long, Oh"
Dissecting the Genome for Drug Response Prediction.,2022,PMC4494749,"Pepe, Carrino, Parca, Helmer-Citterich"
Drug Clearance in Neonates: A Combination of Population Pharmacokinetic Modelling and Machine Learning Approaches to Improve Individual Prediction.,2021,PMC6879210,"Tang, Guan, Allegaert, Wu, Manolis, Leroux, Yao, Shi, Li, Huang, Wang, Shen, Wang, Wang, Kou, Xu, Zhou, Zheng, Hao, Xu, Thomson, Capparelli, Biran, Simon, Meibohm, Lo, Marques, Peris, Lutsar, Saito, Burggraaf, Jacqz-Aigrain, van den Anker, Zhao"
Drug sensitivity prediction from cell line-based pharmacogenomics data: guidelines for developing machine learning models.,2021,PMC8575017,"Sharifi-Noghabi, Jahangiri-Tazehkand, Smirnov, Hon, Mammoliti, Nair, Mer, Ester, Haibe-Kains"
Editorial: Insights in AI: Medicine and public health 2022.,2023,PMC10185910,"Hartung, Deng, Mall, Frangi, Emmert-Streib, Pham"
"Editorial: The Potential of Machine Learning in Pharmacogenetics, Pharmacogenomics and Pharmacoepidemiology.",2022,PMC9175562,"Garcia-Agundez, García-Martín, Eickhoff"
"Editorial: The Potential of Machine-learning in Pharmacogenetics, Pharmacogenomics and Pharmacoepidemiology: Volume II.",2023,PMC10497968,"Garcia-Agundez, Garcia-Martin, Eickhoff"
Evaluating warfarin dosing models on multiple datasets with a novel software framework and evolutionary optimisation.,2021,NA,"Truda, Marais"
Evaluation of Supervised Machine Learning Algorithms and Computational Structural Validation of Single Nucleotide Polymorphisms Related to Acute Liver Injury with Paracetamol.,2023,NA,"Sridharan, Balasundaram, Kumar, Doss"
Evaluation of gene-drug common module identification methods using pharmacogenomics data.,2021,NA,"Huang, Chen, Zhang, Zhu, Cai"
Evaluation of machine learning algorithms and computational structural validation of CYP2D6 in predicting the therapeutic response to tamoxifen in breast cancer.,2024,NA,"Sridharan, Sekaran, George Priya Doss"
Evaluation of supervised machine learning algorithms in predicting the poor anticoagulation control and stable weekly doses of warfarin.,2023,PMC5167425,"Sridharan, Ramanathan, Al Banna"
