title,authors,pubdate,pmc_id
Can we identify patients carrying targeted deleterious DPYD variants with plasma uracil and dihydrouracil? A GPCO-RNPGx retrospective analysis.,"Launay, Raymond, Guitton, Loriot, Chatelut, Haufroid, Thomas, Etienne-Grimaldi",2024,HSH437432f4
[Pharmacogenetics of aminoglycoside ototoxicity: State of knowledge and practices - Recommendations of the Francophone Network of Pharmacogenetics (RNPGx)].,"Lebreton, Hennart, Baklouti, Trimouille, Boyer, Becquemont, Dhaenens, Picard",2024,HSH437432f4
Tramadol intoxication in children: An emerging issue.,"Drevin, Picard, Baudriller, Pena-Martin, Ferec, Leuger, Briet, Abbara",2024,HSH437432f4
Sequential Analysis of cfDNA Reveals Clonal Evolution in Patients with Neuroblastoma Receiving ALK-Targeted Therapy.,"Bobin, Iddir, Butterworth, Masliah-Planchon, Saint-Charles, Bellini, Bhalshankar, Pierron, Combaret, Attignon, André, Corradini, Dumont, Mansuy, Khanfar, Klein, Briandet, Plantaz, Millot, Thouvenin, Aerts, Ndounga-Diakou, Laghouati, Abbou, Jehanno, Tissot, Renault, Baulande, Raynal, Bozec, Bieche, Delattre, Berlanga, Schleiermacher",2024,PMC11292203
Acetazolamide-induced pulmonary oedema: A disproportionality analysis from the EudraVigilance database.,"García, Albizua Madariaga, Sainz-Gil, Lertxundi",2024,HSH437432f4
Navigating duplication in pharmacovigilance databases: a scoping review.,"Kiguba, Isabirye, Mayengo, Owiny, Tregunno, Harrison, Pirmohamed, Ndagije",2024,PMC11086478
Recommendations for pharmacogenetic testing in clinical practice guidelines in the US.,"Hertz, Bousman, McLeod, Monte, Voora, Orlando, Crutchley, Brown, Teeple, Rogers, Patel",2024,PMC12097901
The Impact of LRRK2 G2019S on Parkinson's Disease: Clinical Phenotype and Treatment in Tunisian Patients.,"Barreh, Sghaier, Abida, Gharbi, Nasri, Mrabet, Souissi, Djebara, Trabelsi, Kacem, Gargouri-Berrechid, Gouider",2024,PMC11300391
TGF-β mRNA levels in circulating extracellular vesicles are associated with response to anti-PD1 treatment in metastatic melanoma.,"Crucitta, Cucchiara, Marconcini, Bulleri, Manacorda, Capuano, Cioni, Nuzzo, de Jonge, Mathjissen, Neri, van Schaik, Fogli, Danesi, Del Re",2024,PMC11021649
Activities of clinical pharmacologists across Europe: A survey by the European association of clinical pharmacology and therapeutics.,"Marquet, Jouanjus, Sáez-Peñataro, Sancho-Lopez",2024,PMC1381597
Unveiling the future: precision pharmacovigilance in the era of personalized medicine.,"Silva, Pacheco, Araújo, Duarte, Ribeiro-Vaz, Ferreira-da-Silva",2024,PMC11133017
Case Report: Life-Threatening Fluoxetine-Linked Postoperative Bleeding Informed by Pharmacogenetic Evaluation.,"Rogers, Silva, Udeani, Deleon, Mutyala, Panahi, Abu-Baker, Neal, Ramos",2024,PMC11035520
PD-1/PD-L1 inhibitor-induced immune thrombocytopenia: A pharmacovigilance study and systematic review.,"Moore, Elmes, Arnall, Strassel, Patel",2024,HSH437432f4
In-silico approaches to assessing multiple high-level drug-drug and drug-disease adverse drug effects.,"Xu, Riviere, Raza, Millagaha Gedara, Ampadi Ramachandran, Tell, Wyckoff, Jaberi-Douraki",2024,HSH437432f4
Alpelisib-Induced Diabetic Ketoacidosis: A Pharmacovigilance Analysis of the FDA Adverse Event Reporting System and Review of the Literature.,"Ziegengeist, Elmes, Strassels, Patel, Moore",2024,HSH437432f4
Identification of risk factors for adverse drug reactions in a pharmacovigilance database.,"Attelind, Eriksson, Sundström, Wadelius, Hallberg",2024,HSH437432f4
"Study protocol of the HD-MED study aiming to personalize drug treatment in Huntington's disease: a longitudinal, observational study to assess medication use and efficacy in relation to pharmacogenetics.","Feleus, van der Lee, Swen, Roos, de Bot",2023,PMC10634258
