feature,scaled_importance_mean,scaled_importance_std,scaled_importance_count,importance_mean,importance_std,recall_mean,logloss_mean
item_99284,0.0024198512396694217,0.003619670604841999,200,0.024272727272727272,0.0397373953879376,0.04181818181818182,0.4585737673837987
item_AMOXICILLIN,0.0016115702479338842,0.0033611277632477803,200,0.014909090909090907,0.021080887964425536,0.04181818181818182,0.4585737673837987
item_99213,0.001122421487603306,0.002495978258282227,200,0.009909090909090909,0.025309086445812777,0.04181818181818182,0.4585737673837987
item_99214,0.0010231570247933885,0.002654802839870187,200,0.009727272727272727,0.024850731754292144,0.04181818181818182,0.4585737673837987
item_99202,0.0009585867768595041,0.0026114369291282413,200,0.010454545454545454,0.028787678423320744,0.04181818181818182,0.4585737673837987
item_87880,0.0009504132231404959,0.002018853944065158,200,0.008727272727272728,0.012221905499707182,0.04181818181818182,0.4585737673837987
item_99212,0.0006685950413223141,0.002741228716032838,200,-0.0018181818181818182,0.04204182753237212,0.04181818181818182,0.4585737673837987
item_Z00129,0.0005274710743801653,0.0017678234912871535,200,0.0036363636363636364,0.017098858021437492,0.04181818181818182,0.4585737673837987
item_99393,0.0002415702479338843,0.0015969313372316564,200,-0.0041818181818181815,0.022671745782206335,0.04181818181818182,0.4585737673837987
item_90686,0.00018118181818181815,0.0018878590554149998,200,0.0002727272727272727,0.010546352413691295,0.04181818181818182,0.4585737673837987
item_J029,0.00014876033057851238,0.0009546335892852427,200,0.0008181818181818182,0.0049239407903306645,0.04181818181818182,0.4585737673837987
item_92551,9.917355371900825e-05,0.000871168380964082,200,0.0004545454545454545,0.0038396793060711007,0.04181818181818182,0.4585737673837987
item_99173,9.07272727272727e-05,0.0009402711892266164,200,9.090909090909088e-05,0.0053133858732544136,0.04181818181818182,0.4585737673837987
item_87804,7.43801652892562e-05,0.0007824582451268193,200,0.0005454545454545455,0.005440823305876999,0.04181818181818182,0.4585737673837987
item_J069,2.4793388429752062e-05,0.0009869828113284753,200,-0.0001818181818181818,0.007731101085884606,0.04181818181818182,0.4585737673837987
item_90651,8.264462809917356e-06,0.00026187005138049034,200,0.0,0.0018227443895166744,0.04181818181818182,0.4585737673837987
item_S42402,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_S43402A,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_S5002X,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_R569,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_R6250,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_R6251,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_R6252,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_Z79899,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_74018,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_7197,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_SULFATRIM PEDIATRIC,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_R3121,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_29130,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_ZOLMITRIPTAN ODT,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_00170,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_00740,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_0340,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_0743,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_S52364,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_S52521,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_S62366D,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_12002,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_17110,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_26725,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_29065,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_29075,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_29085,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_29125,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_S8254X,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_69210,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_29515,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_31500,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_36416,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_36680,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_41899,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_43239,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_43247,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_72195,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_45380,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_462,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_4659,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_46619,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_49390,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_49392,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_5409,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_T1490,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_70200,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_70450,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_71010,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_71020,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_71046,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_71101,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_S63502A,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_83605,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_83655,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_83690,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_81003,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_81025,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_81382,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_82150,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_82306,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_84443,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_84460,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_84480,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_82784,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_82785,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_82947,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_83516,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_83520,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_73140,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_73552,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_73590,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_83704,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_83986,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_84311,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_84436,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_84439,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_74177,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_74181,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_74241,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_72709,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
item_73060,0.0,0.0,200,0.0,0.0,0.04181818181818182,0.4585737673837987
