feature,importance_raw,importance_normalized,importance_scaled,model_type,mc_cv_mean,mc_cv_sd,rank
item_S72115D,0.087371034617386,0.012552271674546367,0.008444255490149374,random_forest,0.6727272727272727,0.1519561117926024,86
item_72110,0.08732181798096564,0.012545200903392503,0.008439498789554956,random_forest,0.6727272727272727,0.1519561117926024,87
item_J301,0.08686510019480143,0.01247958595725348,0.008395357825788704,random_forest,0.6727272727272727,0.1519561117926024,88
item_M25512,0.08624034657977554,0.012389829928384166,0.00833497649727662,random_forest,0.6727272727272727,0.1519561117926024,89
item_80069,0.08552861939960539,0.012287578730801612,0.008266189327993811,random_forest,0.6727272727272727,0.1519561117926024,90
item_I340,0.08499919889461283,0.01221151885537672,0.008215021775435248,random_forest,0.6727272727272727,0.1519561117926024,91
item_H35363,0.08480512597612108,0.01218363712079216,0.00819626497216927,random_forest,0.6727272727272727,0.1519561117926024,92
item_M4310,0.08449944175350721,0.012139720605145128,0.008166721134370359,random_forest,0.6727272727272727,0.1519561117926024,93
item_S32009A,0.08350007061594135,0.011996144669740891,0.0080701336869166,random_forest,0.6727272727272727,0.1519561117926024,94
item_73060,0.08296792516217229,0.011919693311057371,0.008018702772893141,random_forest,0.6727272727272727,0.1519561117926024,95
item_81401,0.08256490223843918,0.011861792506151929,0.00797975132232039,random_forest,0.6727272727272727,0.1519561117926024,96
item_97140,0.08185635327867327,0.011759997911677375,0.007911271322401143,random_forest,0.6727272727272727,0.1519561117926024,97
item_M79641,0.08175157811438719,0.011744945253406547,0.007901144988655314,random_forest,0.6727272727272727,0.1519561117926024,98
item_D510,0.08129537859272082,0.011679404764400884,0.007857054114233321,random_forest,0.6727272727272727,0.1519561117926024,99
item_99204,0.08067921579981031,0.011590882947001906,0.007797503073437646,random_forest,0.6727272727272727,0.1519561117926024,100
item_86335,0.07959292299272733,0.011434819298536217,0.007692514800833455,random_forest,0.6727272727272727,0.1519561117926024,101
item_S72115A,0.07810816135142275,0.01122150911427188,0.0075490152223283554,random_forest,0.6727272727272727,0.1519561117926024,102
item_81291,0.07782508437085309,0.011180840497029552,0.007521656334365335,random_forest,0.6727272727272727,0.1519561117926024,103
item_G64,0.07672776978473536,0.011023193390551873,0.00741560282637126,random_forest,0.6727272727272727,0.1519561117926024,104
item_J201,0.07587111678477167,0.010900121239312636,0.00733280883371941,random_forest,0.6727272727272727,0.1519561117926024,105
item_94729,0.07583389608546998,0.010894773879840502,0.007329211519165429,random_forest,0.6727272727272727,0.1519561117926024,106
item_ONDANSETRON ODT,0.07529152314990459,0.010816853176875824,0.007276792137171009,random_forest,0.6727272727272727,0.1519561117926024,107
item_J3301,0.07440642650794517,0.01068969463335215,0.0071912491169823555,random_forest,0.6727272727272727,0.1519561117926024,108
item_G0463,0.0744060677179313,0.010689643087324936,0.0071912144405640475,random_forest,0.6727272727272727,0.1519561117926024,109
item_K5792,0.07393922094888032,0.010622572947876843,0.007146094528571695,random_forest,0.6727272727272727,0.1519561117926024,110
item_64418,0.07165915758706404,0.01029500472257163,0.006925730449730005,random_forest,0.6727272727272727,0.1519561117926024,111
item_LIDOCAINE/PRILOCAINE,0.07144041804523787,0.010263579225929732,0.0069045896610800015,random_forest,0.6727272727272727,0.1519561117926024,112
item_70544,0.07131899431400034,0.010246134729948826,0.006892854272874665,random_forest,0.6727272727272727,0.1519561117926024,113
item_METHADONE HCL,0.07102107309096134,0.010203333495585802,0.006864060715212267,random_forest,0.6727272727272727,0.1519561117926024,114
item_G40209,0.07070553725628706,0.010158001635464986,0.006833564736585536,random_forest,0.6727272727272727,0.1519561117926024,115
item_M542,0.06956632250870833,0.009994334888586238,0.006723461652321651,random_forest,0.6727272727272727,0.1519561117926024,116
item_S72002D,0.06906618628046288,0.009922482176314812,0.006675124373157237,random_forest,0.6727272727272727,0.1519561117926024,117
item_98941,0.06901925264669766,0.009915739395663597,0.006670588320719147,random_forest,0.6727272727272727,0.1519561117926024,118
item_A9270,0.06846838216087812,0.009836597881250075,0.0066173476655682325,random_forest,0.6727272727272727,0.1519561117926024,119
item_M1990,0.06760333915282776,0.009712320368745328,0.006533742793519584,random_forest,0.6727272727272727,0.1519561117926024,120
item_F320,0.06662954650787964,0.009572419200267789,0.006439627461998331,random_forest,0.6727272727272727,0.1519561117926024,121
item_N390,0.06647548318896804,0.009550285496088487,0.006424737515550436,random_forest,0.6727272727272727,0.1519561117926024,122
item_85018,0.06644607262450161,0.00954606018964796,0.0064218950366722646,random_forest,0.6727272727272727,0.1519561117926024,123
item_72220,0.06628235540948112,0.00952253954611047,0.006406072058292497,random_forest,0.6727272727272727,0.1519561117926024,124
item_01402,0.06626010122253696,0.009519342369819236,0.006403921230605668,random_forest,0.6727272727272727,0.1519561117926024,125
item_MONTELUKAST SODIUM,0.06613233939681247,0.009500987303370123,0.006391573276812629,random_forest,0.6727272727272727,0.1519561117926024,126
item_99205,0.0661072580972169,0.009497383966316225,0.006389149213703642,random_forest,0.6727272727272727,0.1519561117926024,127
item_E559,0.06562240363706988,0.009427726728845788,0.006342288890314439,random_forest,0.6727272727272727,0.1519561117926024,128
item_D045,0.0655485558499435,0.009417117291855214,0.0063351516327025984,random_forest,0.6727272727272727,0.1519561117926024,129
item_M159,0.06547326045860896,0.009406299882950636,0.006327874466712246,random_forest,0.6727272727272727,0.1519561117926024,130
item_ATENOLOL,0.06530490316182978,0.009382112616119943,0.006311603032662507,random_forest,0.6727272727272727,0.1519561117926024,131
item_R0075,0.06398090442841152,0.009191898641072034,0.006183640903993914,random_forest,0.6727272727272727,0.1519561117926024,132
item_88112,0.06372886987135742,0.009155689773392133,0.006159282211191071,random_forest,0.6727272727272727,0.1519561117926024,133
item_86850,0.06362827487373307,0.009141237664122616,0.006149559883137033,random_forest,0.6727272727272727,0.1519561117926024,134
item_84155,0.0633805607538444,0.00910564949758573,0.006125618752921309,random_forest,0.6727272727272727,0.1519561117926024,135
item_E11628,0.06333774920941902,0.009099498922182935,0.006121481093104884,random_forest,0.6727272727272727,0.1519561117926024,136
item_F331,0.0631391180362431,0.009070962320096711,0.006102283742610515,random_forest,0.6727272727272727,0.1519561117926024,137
item_G8991,0.06290119561677196,0.009036780890750643,0.006079288962868614,random_forest,0.6727272727272727,0.1519561117926024,138
item_36416,0.06271788979595928,0.009010446025054677,0.006061572780491328,random_forest,0.6727272727272727,0.1519561117926024,139
item_D123,0.06225511719875174,0.00894396120672647,0.006016846629979625,random_forest,0.6727272727272727,0.1519561117926024,140
item_M170,0.061989871578670745,0.008905854354743769,0.005991211111373081,random_forest,0.6727272727272727,0.1519561117926024,141
item_G0009,0.061844408325724985,0.008884956190064429,0.005977152346043343,random_forest,0.6727272727272727,0.1519561117926024,142
item_87340,0.06174652153643159,0.008870893159015975,0.005967691761519838,random_forest,0.6727272727272727,0.1519561117926024,143
item_C4442,0.06170322650460168,0.008864673122775509,0.005963507373503524,random_forest,0.6727272727272727,0.1519561117926024,144
item_D0439,0.06164683455118776,0.008856571500508933,0.005958057191251464,random_forest,0.6727272727272727,0.1519561117926024,145
item_D124,0.061588429809652956,0.008848180708457118,0.005952412476598425,random_forest,0.6727272727272727,0.1519561117926024,146
item_76942,0.06149788649509541,0.008835172687118956,0.005943661625880025,random_forest,0.6727272727272727,0.1519561117926024,147
item_99214,0.06127331185952822,0.00880290888425573,0.005921956885772036,random_forest,0.6727272727272727,0.1519561117926024,148
item_R2689,0.06113702989470665,0.0087833297611027,0.005908785475650907,random_forest,0.6727272727272727,0.1519561117926024,149
item_G8990,0.060693735957905386,0.008719643369488179,0.005865941903110229,random_forest,0.6727272727272727,0.1519561117926024,150
item_E118,0.06068777887670904,0.008718787537782727,0.005865366161781107,random_forest,0.6727272727272727,0.1519561117926024,151
item_M7551,0.060510983866134044,0.00869338805598467,0.0058482792376624146,random_forest,0.6727272727272727,0.1519561117926024,152
item_D6859,0.06038906455338448,0.008675872361650634,0.005836495952383154,random_forest,0.6727272727272727,0.1519561117926024,153
item_FLECTOR,0.060262300518601646,0.008657660644116055,0.005824244433314437,random_forest,0.6727272727272727,0.1519561117926024,154
item_Z950,0.05997479918603145,0.008616356396672737,0.005796457939579841,random_forest,0.6727272727272727,0.1519561117926024,155
item_70551,0.059786977674104284,0.008589372778424902,0.005778305323667661,random_forest,0.6727272727272727,0.1519561117926024,156
item_27447,0.05963918144588645,0.008568139443862852,0.005764021080416827,random_forest,0.6727272727272727,0.1519561117926024,157
item_TRADJENTA,0.05916019608778998,0.008499325398461124,0.005717727995328392,random_forest,0.6727272727272727,0.1519561117926024,158
item_E8342,0.058983691393108585,0.008473967625268029,0.005700669129725765,random_forest,0.6727272727272727,0.1519561117926024,159
item_27096,0.058712634258674436,0.008435025854626979,0.005674471938567241,random_forest,0.6727272727272727,0.1519561117926024,160
item_82306,0.05834032848216023,0.008381538068047886,0.005638489245777669,random_forest,0.6727272727272727,0.1519561117926024,161
item_74220,0.058003892117677286,0.008333203506523234,0.005605973268024721,random_forest,0.6727272727272727,0.1519561117926024,162
item_97113,0.05748842457699379,0.008259148201599764,0.0055561542447125686,random_forest,0.6727272727272727,0.1519561117926024,163
item_01480,0.057063782536279126,0.008198141458543255,0.0055151133448381896,random_forest,0.6727272727272727,0.1519561117926024,164
item_M5106,0.0563584019886372,0.008096802058057549,0.005446939566329623,random_forest,0.6727272727272727,0.1519561117926024,165
item_R110,0.05524362130194427,0.007936645661853875,0.005339197990701697,random_forest,0.6727272727272727,0.1519561117926024,166
item_R05,0.05523603274413122,0.007935555441969167,0.005338464570051985,random_forest,0.6727272727272727,0.1519561117926024,167
item_D539,0.05513266562010588,0.007920705071607128,0.005328474320899341,random_forest,0.6727272727272727,0.1519561117926024,168
item_81355,0.05512850337985511,0.007920107098026626,0.005328072047763367,random_forest,0.6727272727272727,0.1519561117926024,169
item_I4892,0.05510995528619124,0.007917442362376723,0.005326279407417068,random_forest,0.6727272727272727,0.1519561117926024,170
item_R8299,0.055039312367011456,0.007907293356847478,0.0053194518946064855,random_forest,0.6727272727272727,0.1519561117926024,171
item_J45901,0.05469749095074847,0.007858185144956653,0.005286415461152657,random_forest,0.6727272727272727,0.1519561117926024,172
item_80061,0.05466927648876684,0.007854131678112688,0.005283688583457627,random_forest,0.6727272727272727,0.1519561117926024,173
item_RVB2D,0.05452290719496173,0.007833103345911988,0.005269542250886246,random_forest,0.6727272727272727,0.1519561117926024,174
item_E782,0.05441418586042065,0.007817483756033543,0.005259034526786202,random_forest,0.6727272727272727,0.1519561117926024,175
item_R269,0.05431645373297687,0.00780344294467795,0.005249588890056076,random_forest,0.6727272727272727,0.1519561117926024,176
item_GABAPENTIN,0.05414306514952898,0.007778532851599236,0.00523283119107585,random_forest,0.6727272727272727,0.1519561117926024,177
item_G0467,0.054110065058465495,0.007773791851219332,0.005229641790820278,random_forest,0.6727272727272727,0.1519561117926024,178
item_80053,0.05388538053177759,0.007741512260707396,0.00520792642993043,random_forest,0.6727272727272727,0.1519561117926024,179
item_SYMBICORT,0.05383787326654022,0.007734687068555493,0.005203334937028241,random_forest,0.6727272727272727,0.1519561117926024,180
item_BUPROPION HYDROCHLORIDE E,0.05363163236067222,0.007705057204468425,0.005183402119369668,random_forest,0.6727272727272727,0.1519561117926024,181
item_71020,0.05288151525600153,0.0075972906691769105,0.00511090463199174,random_forest,0.6727272727272727,0.1519561117926024,182
item_Z046,0.05275100218149381,0.0075785403410449925,0.0050982907748848135,random_forest,0.6727272727272727,0.1519561117926024,183
item_64450,0.05230767494846984,0.00751484916588596,0.005055443984323282,random_forest,0.6727272727272727,0.1519561117926024,184
item_97012,0.05220507694220876,0.0075001092918133274,0.005045528069038057,random_forest,0.6727272727272727,0.1519561117926024,185
item_OMEPRAZOLE,0.05186924420362812,0.007451861450977616,0.005013070430657669,random_forest,0.6727272727272727,0.1519561117926024,186
item_76775,0.05183793309770084,0.0074473631008121315,0.005010044267819071,random_forest,0.6727272727272727,0.1519561117926024,187
item_S4981XA,0.05171373780251469,0.007429520424544144,0.004998041012875151,random_forest,0.6727272727272727,0.1519561117926024,188
item_92225,0.05166952449742268,0.007423168463398498,0.0049937678753771714,random_forest,0.6727272727272727,0.1519561117926024,189
item_80048,0.051645802479632734,0.00741976040930744,0.004991475184443187,random_forest,0.6727272727272727,0.1519561117926024,190
item_73560,0.0516283941222027,0.0074172594153244075,0.004989792697581874,random_forest,0.6727272727272727,0.1519561117926024,191
item_Z4802,0.05160964817497588,0.007414566254788788,0.00498798093503973,random_forest,0.6727272727272727,0.1519561117926024,192
item_77003,0.0512827494634308,0.007367601932398168,0.004956386754522404,random_forest,0.6727272727272727,0.1519561117926024,193
item_I259,0.05097307392465307,0.007323111999198657,0.004926457163097278,random_forest,0.6727272727272727,0.1519561117926024,194
item_S79921A,0.05096895848256369,0.007322520748935994,0.004926059412920578,random_forest,0.6727272727272727,0.1519561117926024,195
item_11056,0.05092695034573381,0.007316485596115161,0.0049219994010229265,random_forest,0.6727272727272727,0.1519561117926024,196
item_J2795,0.05053875946714029,0.0072607156559854015,0.00488448144129927,random_forest,0.6727272727272727,0.1519561117926024,197
item_J449,0.05038844761340688,0.007239120910859298,0.0048699540673053454,random_forest,0.6727272727272727,0.1519561117926024,198
item_96372,0.05031563293266772,0.00722865989642201,0.004862916657592988,random_forest,0.6727272727272727,0.1519561117926024,199
item_H5213,0.049968118916748544,0.007178733849905192,0.004829330044481674,random_forest,0.6727272727272727,0.1519561117926024,200
item_R933,0.04985998852885783,0.007163199159134708,0.004818879434326986,random_forest,0.6727272727272727,0.1519561117926024,201
item_PRADAXA,0.049842819131274495,0.0071607324956243345,0.004817220042510916,random_forest,0.6727272727272727,0.1519561117926024,202
item_99283,0.04941155694031807,0.007098774660198085,0.00477553931686053,random_forest,0.6727272727272727,0.1519561117926024,203
item_99212,0.04934322052365607,0.007088957021309375,0.0047689347234263066,random_forest,0.6727272727272727,0.1519561117926024,204
item_M5412,0.04932370693287141,0.0070861535762781055,0.00476704876949618,random_forest,0.6727272727272727,0.1519561117926024,205
item_TOLTERODINE TARTRATE,0.049294861332128244,0.007082009436075013,0.004764260893359554,random_forest,0.6727272727272727,0.1519561117926024,206
item_ENOXAPARIN SODIUM,0.04902064588699843,0.007042613922679763,0.004737758457075477,random_forest,0.6727272727272727,0.1519561117926024,207
item_M5116,0.04869279370655028,0.006995512618957092,0.0047060721254802255,random_forest,0.6727272727272727,0.1519561117926024,208
item_87081,0.048585343423627345,0.006980075636338515,0.004695687246264092,random_forest,0.6727272727272727,0.1519561117926024,209
item_M461,0.04855074740450971,0.00697510535490916,0.0046923436023934345,random_forest,0.6727272727272727,0.1519561117926024,210
item_84443,0.0484190117998036,0.006956179390409335,0.004679611589911734,random_forest,0.6727272727272727,0.1519561117926024,211
item_I10,0.04838881033504889,0.006951840458265169,0.004676692671923841,random_forest,0.6727272727272727,0.1519561117926024,212
item_97010,0.04837559307389701,0.006949941583500799,0.004675415247082356,random_forest,0.6727272727272727,0.1519561117926024,213
item_Z139,0.04822690863747747,0.006928580643369006,0.0046610451600846035,random_forest,0.6727272727272727,0.1519561117926024,214
item_I5022,0.04777060311642376,0.006863024925825495,0.004616944041009878,random_forest,0.6727272727272727,0.1519561117926024,215
item_86706,0.047648205694024975,0.006845440543255896,0.004605114547281239,random_forest,0.6727272727272727,0.1519561117926024,216
item_G8420,0.047396080181558824,0.0068092186083501425,0.004580747063799187,random_forest,0.6727272727272727,0.1519561117926024,217
item_1036F,0.04737217708627765,0.0068057845395292135,0.004578436872046925,random_forest,0.6727272727272727,0.1519561117926024,218
item_QVAR,0.04727451100591829,0.006791753216912658,0.004568997618650334,random_forest,0.6727272727272727,0.1519561117926024,219
item_R0982,0.047186818356585274,0.006779154740047767,0.004560522279668498,random_forest,0.6727272727272727,0.1519561117926024,220
item_I429,0.047170116489961736,0.006776755244971982,0.004558908073890242,random_forest,0.6727272727272727,0.1519561117926024,221
item_METOLAZONE,0.047165985923814664,0.006776161821892184,0.004558508862000196,random_forest,0.6727272727272727,0.1519561117926024,222
item_S81812A,0.047019353743575146,0.006755095721774935,0.00454433712192132,random_forest,0.6727272727272727,0.1519561117926024,223
item_T788XXA,0.04667032066435937,0.006704951437082579,0.004510603694037371,random_forest,0.6727272727272727,0.1519561117926024,224
item_99284,0.046650900149992375,0.006702161363994152,0.004508726735777884,random_forest,0.6727272727272727,0.1519561117926024,225
item_Z23,0.04664016412314304,0.0067006189589361356,0.004507689117829764,random_forest,0.6727272727272727,0.1519561117926024,226
item_90732,0.04652554439230499,0.006684151968393524,0.004496611324192008,random_forest,0.6727272727272727,0.1519561117926024,227
item_R042,0.04612867652926332,0.006627135438171455,0.0044582547493153424,random_forest,0.6727272727272727,0.1519561117926024,228
item_86901,0.04584391042243858,0.006586224150440684,0.004430732610296461,random_forest,0.6727272727272727,0.1519561117926024,229
item_I890,0.04560511407676285,0.0065519171673662936,0.004407653367137325,random_forest,0.6727272727272727,0.1519561117926024,230
item_81003,0.04559923792435728,0.0065510729623992955,0.004407085447432253,random_forest,0.6727272727272727,0.1519561117926024,231
item_DOXYCYCLINE HYCLATE,0.04559724745432545,0.0065507869989709245,0.004406893072034986,random_forest,0.6727272727272727,0.1519561117926024,232
item_97002,0.045558931641664496,0.00654528230863439,0.004403189916717681,random_forest,0.6727272727272727,0.1519561117926024,233
item_93005,0.04551387803017883,0.006538809623793652,0.004398835565097547,random_forest,0.6727272727272727,0.1519561117926024,234
item_B372,0.04551383238580121,0.006538803066235637,0.004398831153649429,random_forest,0.6727272727272727,0.1519561117926024,235
item_92014,0.04550661921553674,0.006537766776884241,0.0043981340135403075,random_forest,0.6727272727272727,0.1519561117926024,236
item_S4992XA,0.04517084160140426,0.00648952685557303,0.0043656817028400385,random_forest,0.6727272727272727,0.1519561117926024,237
