feature,scaled_importance_mean,scaled_importance_std,scaled_importance_count,importance_mean,importance_std,recall_mean,logloss_mean
item_S0109,0.0054132231404958675,0.011908734700024308,200,0.03181818181818182,0.065561812516391,0.053181818181818184,0.39715598510300737
item_H0004,0.004817090909090909,0.010287222229867604,200,0.02909090909090909,0.05644624724482949,0.053181818181818184,0.39715598510300737
item_R918,0.0014049586776859505,0.0032205891203281583,200,0.015,0.033828363164782396,0.053181818181818184,0.39715598510300737
item_80305,0.0007765867768595041,0.0037638010692096755,200,0.00509090909090909,0.023706891298638788,0.053181818181818184,0.39715598510300737
item_99284,0.00044619008264462813,0.0022702845581035677,200,0.004090909090909091,0.019327752714711512,0.053181818181818184,0.39715598510300737
item_99214,0.0004203057851239669,0.0013566984012346394,200,0.0030909090909090908,0.013774690520094234,0.053181818181818184,0.39715598510300737
item_AMOXICILLIN,0.0002809917355371901,0.0020029635928561344,200,0.002181818181818182,0.015526530013701495,0.053181818181818184,0.39715598510300737
item_H0005,0.00020661157024793388,0.0017453087754868651,200,0.0013636363636363635,0.011077953025387515,0.053181818181818184,0.39715598510300737
item_Z00129,0.00019807438016528924,0.0011665905590920714,200,0.0015454545454545454,0.011350517781766567,0.053181818181818184,0.39715598510300737
item_99283,0.0001226942148760331,0.0016975652412692386,200,-0.0006363636363636362,0.012546189423726387,0.053181818181818184,0.39715598510300737
item_R509,0.00011561157024793389,0.0008034651930544891,200,0.0011818181818181819,0.008943993314193373,0.053181818181818184,0.39715598510300737
item_87880,9.063636363636362e-05,0.001050619211201651,200,0.0004545454545454545,0.011446704154754708,0.053181818181818184,0.39715598510300737
item_99393,5.757851239669419e-05,0.0008510672304725031,200,-0.00018181818181818183,0.0063115403304644276,0.053181818181818184,0.39715598510300737
item_90686,3.305785123966942e-05,0.00032974686702284844,200,0.0003636363636363636,0.003627215537251333,0.053181818181818184,0.39715598510300737
item_99173,1.652892561983471e-05,0.0002337543078302636,200,9.09090909090909e-05,0.0012856486930664498,0.053181818181818184,0.39715598510300737
item_99392,1.652892561983471e-05,0.0002337543078302636,200,9.09090909090909e-05,0.0012856486930664498,0.053181818181818184,0.39715598510300737
item_R6252,0.0,0.0,200,0.0,0.0,0.053181818181818184,0.39715598510300737
item_R6259,0.0,0.0,200,0.0,0.0,0.053181818181818184,0.39715598510300737
item_R6889,0.0,0.0,200,0.0,0.0,0.053181818181818184,0.39715598510300737
item_RANITIDINE HCL,0.0,0.0,200,0.0,0.0,0.053181818181818184,0.39715598510300737
item_11310,0.0,0.0,200,0.0,0.0,0.053181818181818184,0.39715598510300737
item_72709,0.0,0.0,200,0.0,0.0,0.053181818181818184,0.39715598510300737
item_72195,0.0,0.0,200,0.0,0.0,0.053181818181818184,0.39715598510300737
item_T1490,0.0,0.0,200,0.0,0.0,0.053181818181818184,0.39715598510300737
item_7862,0.0,0.0,200,0.0,0.0,0.053181818181818184,0.39715598510300737
item_29130,0.0,0.0,200,0.0,0.0,0.053181818181818184,0.39715598510300737
item_ZOLMITRIPTAN ODT,0.0,0.0,200,0.0,0.0,0.053181818181818184,0.39715598510300737
item_00170,0.0,0.0,200,0.0,0.0,0.053181818181818184,0.39715598510300737
item_00740,0.0,0.0,200,0.0,0.0,0.053181818181818184,0.39715598510300737
item_0340,0.0,0.0,200,0.0,0.0,0.053181818181818184,0.39715598510300737
