feature,importance,scaled_importance,recall,logloss
item_F1320,0.005665722379603402,0.0004333555361169741,0.0764872521246459,0.4241949089430985
item_F1190,0.005099150141643069,0.00039001998250527724,0.0764872521246459,0.4241949089430985
item_F1124,0.0038243626062322983,0.0002925149868789577,0.0764872521246459,0.4241949089430985
item_J0572,0.003682719546742222,0.000281681098476034,0.0764872521246459,0.4241949089430985
item_L02413,0.002691218130311618,0.00020584387965556284,0.0764872521246459,0.4241949089430985
item_ACAMPROSATE CALCIUM DR,0.002407932011331451,0.0001841761028497144,0.0764872521246459,0.4241949089430985
item_I071,0.0021246458923512845,0.00016250832604386596,0.0764872521246459,0.4241949089430985
item_M5430,0.0019830028328611943,0.00015167443764094123,0.0764872521246459,0.4241949089430985
item_F1410,0.001841359773371104,0.00014084054923801646,0.0764872521246459,0.4241949089430985
item_G8921,0.001841359773371104,0.00014084054923801646,0.0764872521246459,0.4241949089430985
item_I5032,0.0016997167138810138,0.0001300066608350917,0.0764872521246459,0.4241949089430985
item_I361,0.001416430594900861,0.00010833888402924433,0.0764872521246459,0.4241949089430985
item_Z5321,0.001416430594900847,0.00010833888402924327,0.0764872521246459,0.4241949089430985
item_J9602,0.001416430594900847,0.00010833888402924327,0.0764872521246459,0.4241949089430985
item_I5030,0.001416430594900847,0.00010833888402924327,0.0764872521246459,0.4241949089430985
item_F23,0.001416430594900847,0.00010833888402924327,0.0764872521246459,0.4241949089430985
item_F3112,0.001416430594900847,0.00010833888402924327,0.0764872521246459,0.4241949089430985
item_B1710,0.001416430594900847,0.00010833888402924327,0.0764872521246459,0.4241949089430985
item_DRONABINOL,0.001416430594900847,0.00010833888402924327,0.0764872521246459,0.4241949089430985
item_E8342,0.0012747875354107707,9.750499562631958e-05,0.0764872521246459,0.4241949089430985
item_F323,0.0012747875354107707,9.750499562631958e-05,0.0764872521246459,0.4241949089430985
item_R400,0.0012747875354107707,9.750499562631958e-05,0.0764872521246459,0.4241949089430985
item_R161,0.0012747875354107568,9.750499562631851e-05,0.0764872521246459,0.4241949089430985
item_L280,0.0011331444759206805,8.667110722339483e-05,0.0764872521246459,0.4241949089430985
item_G0468,0.0011331444759206805,8.667110722339483e-05,0.0764872521246459,0.4241949089430985
item_80329,0.0009915014164305902,7.583721882047007e-05,0.0764872521246459,0.4241949089430985
item_M519,0.0007082152974504236,5.416944201462164e-05,0.0764872521246459,0.4241949089430985
item_R100,0.0007082152974504236,5.416944201462164e-05,0.0764872521246459,0.4241949089430985
item_K861,0.0007082152974504236,5.416944201462164e-05,0.0764872521246459,0.4241949089430985
item_J440,0.0007082152974504236,5.416944201462164e-05,0.0764872521246459,0.4241949089430985
item_BD VEO INSULIN SYRINGE UL,0.0007082152974504236,5.416944201462164e-05,0.0764872521246459,0.4241949089430985
item_NYAMYC,0.0007082152974504236,5.416944201462164e-05,0.0764872521246459,0.4241949089430985
item_F312,0.0007082152974504236,5.416944201462164e-05,0.0764872521246459,0.4241949089430985
item_K7290,0.0007082152974504236,5.416944201462164e-05,0.0764872521246459,0.4241949089430985
item_I671,0.0007082152974504236,5.416944201462164e-05,0.0764872521246459,0.4241949089430985
item_73000,0.0007082152974504236,5.416944201462164e-05,0.0764872521246459,0.4241949089430985
item_J42,0.0007082152974504236,5.416944201462164e-05,0.0764872521246459,0.4241949089430985
item_G8431,0.0007082152974504236,5.416944201462164e-05,0.0764872521246459,0.4241949089430985
item_J3411,0.0007082152974504236,5.416944201462164e-05,0.0764872521246459,0.4241949089430985
item_G0442,0.0007082152974504236,5.416944201462164e-05,0.0764872521246459,0.4241949089430985
item_G0177,0.0007082152974504236,5.416944201462164e-05,0.0764872521246459,0.4241949089430985
item_11043,0.0007082152974504236,5.416944201462164e-05,0.0764872521246459,0.4241949089430985
item_L1830,0.0007082152974504236,5.416944201462164e-05,0.0764872521246459,0.4241949089430985
item_S9032XA,0.0007082152974504236,5.416944201462164e-05,0.0764872521246459,0.4241949089430985
item_T402X1A,0.0005665722379603333,4.333555361169688e-05,0.0764872521246459,0.4241949089430985
item_J9611,0.0005665722379603333,4.333555361169688e-05,0.0764872521246459,0.4241949089430985
item_I252,0.0005665722379603333,4.333555361169688e-05,0.0764872521246459,0.4241949089430985
item_29581,0.0005665722379603333,4.333555361169688e-05,0.0764872521246459,0.4241949089430985
item_K5903,0.0005665722379603333,4.333555361169688e-05,0.0764872521246459,0.4241949089430985
item_I38,0.0005665722379603333,4.333555361169688e-05,0.0764872521246459,0.4241949089430985
item_90838,0.0005665722379603333,4.333555361169688e-05,0.0764872521246459,0.4241949089430985
item_C1758,0.0004249291784702708,3.250166520877425e-05,0.0764872521246459,0.4241949089430985
item_INCRUSE ELLIPTA,0.0004249291784702569,3.2501665208773196e-05,0.0764872521246459,0.4241949089430985
item_51784,0.0004249291784702569,3.2501665208773196e-05,0.0764872521246459,0.4241949089430985
item_72193,0.0004249291784702569,3.2501665208773196e-05,0.0764872521246459,0.4241949089430985
item_G609,0.00042492917847024303,3.250166520877213e-05,0.0764872521246459,0.4241949089430985
item_CEFTRIAXONE SODIUM,0.00042492917847024303,3.250166520877213e-05,0.0764872521246459,0.4241949089430985
item_DISULFIRAM,0.00042492917847024303,3.250166520877213e-05,0.0764872521246459,0.4241949089430985
item_M5010,0.00028328611898016665,2.166777680584844e-05,0.0764872521246459,0.4241949089430985
item_S0083XA,0.00028328611898016665,2.166777680584844e-05,0.0764872521246459,0.4241949089430985
item_B001,0.00014164305949007638,1.083388840292369e-05,0.0764872521246459,0.4241949089430985
item_T8189XA,0.00014164305949007638,1.083388840292369e-05,0.0764872521246459,0.4241949089430985
item_C1760,0.00014164305949007638,1.083388840292369e-05,0.0764872521246459,0.4241949089430985
item_J9035,0.00014164305949007638,1.083388840292369e-05,0.0764872521246459,0.4241949089430985
item_MOVANTIK,0.0,0.0,0.0764872521246459,0.4241949089430985
item_GLUCAGON EMERGENCY KIT,0.0,0.0,0.0764872521246459,0.4241949089430985
item_NEXIUM,0.0,0.0,0.0764872521246459,0.4241949089430985
item_ZOLMITRIPTAN,0.0,0.0,0.0764872521246459,0.4241949089430985
item_BENICAR,0.0,0.0,0.0764872521246459,0.4241949089430985
item_PROMETHAZINE HCL PLAIN,0.0,0.0,0.0764872521246459,0.4241949089430985
item_GLYCOPYRROLATE,0.0,0.0,0.0764872521246459,0.4241949089430985
item_PHENADOZ,0.0,0.0,0.0764872521246459,0.4241949089430985
item_RABEPRAZOLE SODIUM,0.0,0.0,0.0764872521246459,0.4241949089430985
item_TRAMADOL HCL ER,0.0,0.0,0.0764872521246459,0.4241949089430985
item_ULORIC,0.0,0.0,0.0764872521246459,0.4241949089430985
item_BENAZEPRIL HCL,0.0,0.0,0.0764872521246459,0.4241949089430985
item_HYSINGLA ER,0.0,0.0,0.0764872521246459,0.4241949089430985
item_BUTRANS,0.0,0.0,0.0764872521246459,0.4241949089430985
item_ESTRACE,0.0,0.0,0.0764872521246459,0.4241949089430985
item_COLCRYS,0.0,0.0,0.0764872521246459,0.4241949089430985
item_VESICARE,0.0,0.0,0.0764872521246459,0.4241949089430985
item_ASPIRIN EC LOW DOSE,0.0,0.0,0.0764872521246459,0.4241949089430985
item_NUCYNTA,0.0,0.0,0.0764872521246459,0.4241949089430985
item_MISOPROSTOL,0.0,0.0,0.0764872521246459,0.4241949089430985
item_BD SWABS SINGLE USE,0.0,0.0,0.0764872521246459,0.4241949089430985
item_CLONAZEPAM ODT,0.0,0.0,0.0764872521246459,0.4241949089430985
item_IVERMECTIN,0.0,0.0,0.0764872521246459,0.4241949089430985
item_ADAPALENE,0.0,0.0,0.0764872521246459,0.4241949089430985
item_IMIPRAMINE HCL,0.0,0.0,0.0764872521246459,0.4241949089430985
item_HYDROCORTISONE VALERATE,0.0,0.0,0.0764872521246459,0.4241949089430985
item_REXULTI,0.0,0.0,0.0764872521246459,0.4241949089430985
item_FENOFIBRATE MICRONIZED,0.0,0.0,0.0764872521246459,0.4241949089430985
item_NOVOLOG MIX 70/30 PREFILL,0.0,0.0,0.0764872521246459,0.4241949089430985
item_TRUVADA,0.0,0.0,0.0764872521246459,0.4241949089430985
item_VIAGRA,0.0,0.0,0.0764872521246459,0.4241949089430985
item_HALOBETASOL PROPIONATE,0.0,0.0,0.0764872521246459,0.4241949089430985
item_ALFUZOSIN HCL ER,0.0,0.0,0.0764872521246459,0.4241949089430985
item_MIRTAZAPINE ODT,0.0,0.0,0.0764872521246459,0.4241949089430985
item_EPINASTINE HCL,0.0,0.0,0.0764872521246459,0.4241949089430985
item_SODIUM SULFACETAMIDE,0.0,0.0,0.0764872521246459,0.4241949089430985
