title,authors,pubdate,pmc_id
Improving Type 2 Diabetes Prediction: Comparative Evaluation of Machine Learning Classifiers Using Balanced Data from the AWI-Gen Cohort.,Adda,2025,PMC12637827
Construction and effectiveness test of multimodal data fusion prediction model for intracranial infection after severe craniocerebral injury in children based on deep learning.,"Zhang, Zhang, Weng, Shen",2025,PMC12755010
Interpretable machine learning modeling of treatment outcomes for silver and fluoride therapy in early childhood caries.,"Mehrabanian, Kavousinejad, Dastouri",2025,PMC11909980
Patient-specific and interpretable deep brain stimulation optimisation using MRI and clinical review data.,"Mikroulis, Lasica, Filip, Bakstein, Novak",2025,PMC12586115
Postoperative data leakage in AI-based IOL power prediction formulas: a hidden source of bias.,"Debellemanière, Mechleb, Gauvin, Wallerstein, Abboud, Dai, Tabunar, Brenner, Saad, Gatinel",2026,HSH557cd5d0
From Microbleeds to Iron: AI Prediction of Cerebrospinal Fluid Erythrocyte Load in Alzheimer's Disease.,"Christodoulou, Vamvouras, Sarquis, Petrou, Papageorgiou, Rivera, Morales Gonzalez, Rivera, Papageorgiou, Vassiliou",2025,PMC12565544
Interpretable Machine Learning Framework for Diabetes Prediction: Integrating SMOTE Balancing with SHAP Explainability for Clinical Decision Support.,"Netayawijit, Chansanam, Sorn-In",2025,PMC12563896
Use of machine learning for risk stratification of chest pain patients in the emergency department.,"Li, Jiang, Dai, Jiang, Yang, Tu, Wu, Li, Zhao",2025,PMC12551318
Development of a Machine Learning-Based Predictive Model for Anastomotic Leakage Following Gastric Cancer Surgery.,"Ma, Zhao, Du, Xie, Yang, Liu, Yu",2026,HSH557cd5d0
Development of a Clinical Prediction Model for Anastomotic Leakage in Colorectal Surgery.,"Ochs, Taha-Mehlitz, Lavanchy, Steinemann, Müller, Rosenberg, Flaifel, Enodien, Frey, Baltuonis, Vorburger, Flemming, Kollmann, Lock, Staartjes, Grass, Melling, Rousek, Degutyte, Abeciunas, Poskus, Ponholzer, Öfner, El-Hussuna, Bardakcioglu, Neumann, Spence, Sutton, Honaker, Cattin, Taha",2025,PMC12538359
Artificial intelligence for diagnosis and prognosis of thymic epithelial tumors: a systematic review.,"Esteve Domínguez, Dimmers, Mulders, Dumoulin, De Ruysscher, Peeters, von der Thüsen, Akram",2025,PMC12518590
Predicting Anastomosis or Stump Leakage After Laparoscopic Gastrectomy: A Deep Learning Approach to Intraoperative Image Analysis.,"Park, Lee, Kim, Lee, Song, Woo, Hwang, Kim, Seo",2025,PMC12536199
SHAP-based interpretable machine learning for Parkinson's disease severity prediction: integrated analysis of clinical and environmental features.,"Jin, Li, Han, Qiu, Zhang, Xu, Han",2025,PMC12515681
A machine learning approach for non-invasive PCOS diagnosis from ultrasound and clinical features.,"Agirsoy, Oehlschlaeger",2025,PMC12479987
Association of Handgrip Strength With Urinary Incontinence in Postmenopausal Korean Women: A Machine Learning Study.,"Kim, Lee, Kwon, Pak, Park, Cho",2025,PMC7521953
Clinical Implications of Systemic Corticosteroid Treatment on Mortality and Surgical Outcomes in Patients with Gastrointestinal Perforation: A Retrospective Cohort Study.,"Jeon, Sung, Cho",2025,HSH557cd5d0
Time-sequential prediction of postoperative complications after gastric cancer surgery using machine learning: a multicenter cohort study.,"Ri, Nunobe, Narita, Seto, Kawazoe, Ohe, Azuma, Takeshita",2025,PMC5658454
The Effect of Data Leakage and Feature Selection on Machine Learning Performance for Early Parkinson's Disease Detection.,"Starcke, Spadafora, Spadafora, Spadafora, Toma",2025,PMC12383348
Transparency in Externally Validated Models: A systematic review of machine learning vs. logistic regression for predicting colorectal anastomotic leakage.,"Ben Hmido, Abder Rahim, Ingwersen, Burchell, Hompes, van der Peet, Sonneveld, Kazemier, Daams",2025,HSH557cd5d0
Methodological development study: Dynamic mask attention graph neural network for mechanical ventilation in elderly intensive care unit patients.,"Xie, Xie, Guo",2025,PMC12317266
Application and challenges of artificial intelligence in predicting perioperative complications of colorectal cancer.,"Fu, Jiao, Liu, Dong",2025,PMC12305258
Predicting nonsurgical treatment outcomes in lumbar disc herniation: leveraging sparse electronic health records for patient phenotyping.,"Lee, Lee, Ha",2025,HSH557cd5d0
Predicting arterial pressure without prejudice: towards effective hypotension prediction models.,"Vistisen, Elbers",2025,HSH557cd5d0
Enhancing Alzheimer's disease prediction using random forest: A novel framework combining backward feature elimination and ant colony optimization.,"Soladoye, Aderinto, Omodunbi, Esan, Adeyanju, Olawade",2025,HSH557cd5d0
Machine learning algorithms for prediction of cerebrospinal fluid leakage after posterior surgery for thoracic ossification of the ligamentum flavum.,"Guo, Liu, Wu, Zhang, Wang, Jiang, Liu",2025,PMC12229313
Establishment of a machine learning-based predictive model with dual-center external validation: investigating the role of robotic surgery in preventing delayed gastric emptying for right-sided colon cancer.,"Fan, Baral, Li, Jiang, Wang, Fang, Jiang, Xie, Xue, Wang",2025,PMC11228667
Stacked Ensemble Learning for Classification of Parkinson's Disease Using Telemonitoring Vocal Features.,"Omodunbi, Olawade, Awe, Soladoye, Aderinto, Ovsepian, Boussios",2025,PMC12191892
Digitizing audiograms with deep learning: structured data extraction and pseudonymization for hearing big data.,"You, Kwak, Yoon, Seo",2025,HSH557cd5d0
