title,authors,pubdate,pmc_id
mindLAMPVis as a Co-Designed Clinician-Facing Data Visualization Portal to Integrate Clinical Observations From Digital Phenotyping in Schizophrenia: User-Centered Design Process and Pilot Implementation.,"Sama, Sreevalsan-Nair, Choudhary, Nagendra, Reddy, Cohen, Mehta, Torous",2025,PMC12173093
SDoH-GPT: using large language models to extract social determinants of health.,"Consoli, Wang, Wu, Wang, Zhao, Wang, Rousseau, Hartvigsen, Shen, Wu, Peng, Long, Chen, Ding",2026,PMC12758468
Unmet Occupational Health Needs of Malawian Ex-Miners from the South African Gold Mines.,"Haridas, Ehrlich, Moyo, Yassi, Spiegel, Kalua",2025,PMC12143258
Sarcopenia prediction model based on machine learning and SHAP values for community-based older adults with cardiovascular disease in China.,"Yu, Zhang, Sun, Zeng, Zheng, Wang",2025,PMC12133505
Heart disease classification using hybrid ML schemes and optimization tactics in healthcare.,"Liu, Kong, Song",2025,HSHec106a96
Understanding Gender-Specific Daily Care Preferences: Topic Modeling Study.,"Woo, Min, Kim, Choi, Alexander, O'Malley, Moen, Topaz",2025,PMC12163354
Revolutionizing Utility of Big Data Analytics in Personalized Cardiovascular Healthcare.,"Sharma, Sharma, Sharma, Varma, Patel, Sarvaiya, Tavethia, Mehta, Bhadania, Patel, Shah",2025,PMC12108848
Monitoring patient pathways at a secondary healthcare services through process mining via Fuzzy Miner.,"Özdağoğlu, Damar, Erenay, Turhan Damar, Himmetoğlu, Pinto",2025,PMC12117757
Boosting Social Determinants of Health Extraction with Semantic Knowledge Augmented Large Language Model.,"Gong, Bresnick, Zhang, Wu, Jha",2024,PMC12099417
Evidence from other healthcare professions to support the standardisation of clinical assessment in pre-registration education for diagnostic radiography: a systematic review.,"Wyke, Coleman, Holdcroft, Tulloch, Whitehead, Hyde",2025,HSHec106a96
Evaluation index system for value co-creation in integrated care within the context of digital transformation.,"Feng, Weng, Zhenyuan",2025,PMC12103501
Natural language processing to describe primary care requests for eConsult specialty care: A simple and practical application.,"Grim, Fuhlbrigge, Thomas, Kessler",2025,HSHec106a96
Mapping of care pathways in pediatric and adult palliative care in Spain: A case study.,"Ruiz-Gil, Ródenas-Rigla, Valero-Ramon, Rodríguez Rabadán",2025,HSHec106a96
ADEPT: An advanced data exploration and processing tool for clinical data insights.,"Shao, Wang, Li, Liu, Liu, Song, Li",2025,HSHec106a96
Extracting Pediatric Information from Summaries of Product Characterics with a Large Language Model and No-Code.,"Zaoui, Bousquet, Duclos",2025,HSHec106a96
Automating Data Extraction from PDF Sleep Reports Using Data Mining Techniques.,"Teixeira, Costa, Amorim, Guimarães, Ferreira-Santos",2025,HSHec106a96
Efficient Semantic Similarity Computing with Optimized BERT Models.,"Grabar, Jairi, Zgaya-Biau",2025,HSHec106a96
End-to-end Chinese clinical event extraction based on large language model.,"An, Zhang, Ma, Zhao",2025,PMC12081896
Utilizing process mining in quality management: A case study in radiation oncology.,Bakhtiari,2025,PMC12080779
Comparative Process Mining for Identifying the Critical Activities in Sepsis Trajectories.,Mohammadi,2025,PMC12051096
[Health literacy level and influencing factors of eight occupational groups in Gansu Province in 2022].,"Zhang, Zhou, Li, Liao, He, Zhao",2025,HSHec106a96
Leveraging Kaizen with Process Mining in Healthcare Settings: A Conceptual Framework for Data-Driven Continuous Improvement.,"Samara, Harry",2025,PMC12026918
Adherence to Guidelines Supported by Process Mining.,Arthofer,2025,HSHec106a96
Combining Machine Learning and Comparative Effectiveness Methodology to Study Primary Care Pharmacotherapy Pathways for Veterans With Depression.,"Ozmen, Rush, Park, Jones, Trafton, Brenner, Rupper, Ward, Nebeker, Pizer",2025,HSHec106a96
Analysis of the current situation and factors influencing the utilization of somatic and somatic-mental disorder comorbidity and health services among middle-aged and older adult people in China.,"Xue, Zhang, Wu, Tian",2025,PMC12009818
"Microbial Production of Nicotinamide Mononucleotide: Key Enzymes Discovery, Host Cells Selection, and Pathways Design and Optimization.","Xing, Kang, Wang, Wang, Wang, Bao, Zhao",2025,HSHec106a96
Developing electronic health records as a source of real-world data for veterinary pharmacoepidemiology.,"Davies, Noble, Fins, Pinchbeck, Singleton, Pirmohamed, Killick",2025,PMC11996780
Personalised Risk Modelling for Older Adult Cancer Survivors: Combining Wearable Data and Self-Reported Measures to Address Time-Varying Risks.,"Valero-Ramon, Ibanez-Sanchez, Martinez-Millana, Fernandez-Llatas",2025,PMC11991511
AI driven cardiovascular risk prediction using NLP and Large Language Models for personalized medicine in athletes.,"Li, Wang, Chen",2025,HSHec106a96
Business Process Mining in Healthcare with State-of-the-Art Open Source Tools.,Sariyar,2025,HSHec106a96
Establishment of an I-ELISA method based on multi-epitope fusion protein for diagnosis of human brucellosis.,"Xie, Guo, Qi, Zhao, Pei, Chen, Wu, Yao, Yin",2025,PMC12002633
Natural Language Processing to Extract Head and Neck Cancer Data From Unstructured Electronic Health Records.,"Young, Au Yeung, Sambasivan, Adjogatse, Kong, Petkar, Reis Ferreira, Lei, King, Teo, Guerrero Urbano",2025,HSHec106a96
Characterization and association patterns of Chinese food-medicine homologous species based on big data analytics.,"Liu, Zhou, Wan, Huang, Chen, Yang, Fang, Zhang, Xie, Chen, Liu, Zheng",2025,HSHec106a96
Views of key stakeholders on deprescribing preventive medication in people living with dementia: a qualitative systematic review protocol.,"Bates, Efstathiou, Sutton, Hamed, Maidment",2025,PMC11950945
Effect of 'Galamsey' on Human Fertility: A Systematic Review.,"Arhin, Barnes, Arhin, Owusu-Nyarko",2025,PMC11933440
