feature,scaled_importance_mean,scaled_importance_std,scaled_importance_count,importance_mean,importance_std,recall_mean,logloss_mean
item_VIRTUSSIN A/C,0.0,0.0,25,0.0,0.0,0.0,0.6387804857921516
item_VITAMIN B-1,0.0,0.0,25,0.0,0.0,0.0,0.6387804857921516
item_VITAMIN B-12,0.0,0.0,25,0.0,0.0,0.0,0.6387804857921516
item_VITAMIN B-6,0.0,0.0,25,0.0,0.0,0.0,0.6387804857921516
item_VITAMIN C,0.0,0.0,25,0.0,0.0,0.0,0.6387804857921516
item_VITAMIN D,0.0,0.0,25,0.0,0.0,0.0,0.6387804857921516
item_VITAMIN D-1000,0.0,0.0,25,0.0,0.0,0.0,0.6387804857921516
item_VITAMIN D3,0.0,0.0,25,0.0,0.0,0.0,0.6387804857921516
item_VIAGRA,0.0,0.0,25,0.0,0.0,0.0,0.6387804857921516
item_VIBERZI,0.0,0.0,25,0.0,0.0,0.0,0.6387804857921516
item_VICODIN,0.0,0.0,25,0.0,0.0,0.0,0.6387804857921516
item_VICTOZA,0.0,0.0,25,0.0,0.0,0.0,0.6387804857921516
item_VIGAMOX,0.0,0.0,25,0.0,0.0,0.0,0.6387804857921516
item_VIIBRYD,0.0,0.0,25,0.0,0.0,0.0,0.6387804857921516
item_VIMPAT,0.0,0.0,25,0.0,0.0,0.0,0.6387804857921516
item_VIREAD,0.0,0.0,25,0.0,0.0,0.0,0.6387804857921516
item_VENLAFAXINE HYDROCHLORIDE,0.0,0.0,25,0.0,0.0,0.0,0.6387804857921516
item_VENTOLIN HFA,0.0,0.0,25,0.0,0.0,0.0,0.6387804857921516
item_VERAPAMIL HCL,0.0,0.0,25,0.0,0.0,0.0,0.6387804857921516
item_VERAPAMIL HCL ER,0.0,0.0,25,0.0,0.0,0.0,0.6387804857921516
item_VERAPAMIL HCL SR,0.0,0.0,25,0.0,0.0,0.0,0.6387804857921516
item_VERAPAMIL HYDROCHLORIDE,0.0,0.0,25,0.0,0.0,0.0,0.6387804857921516
item_VERAPAMIL HYDROCHLORIDE E,0.0,0.0,25,0.0,0.0,0.0,0.6387804857921516
item_VESICARE,0.0,0.0,25,0.0,0.0,0.0,0.6387804857921516
item_VALSARTAN,0.0,0.0,25,0.0,0.0,0.0,0.6387804857921516
item_VALSARTAN/HYDROCHLOROTHIA,0.0,0.0,25,0.0,0.0,0.0,0.6387804857921516
item_VANCOMYCIN HCL,0.0,0.0,25,0.0,0.0,0.0,0.6387804857921516
item_VANCOMYCIN HYDROCHLORIDE,0.0,0.0,25,0.0,0.0,0.0,0.6387804857921516
item_VASCEPA,0.0,0.0,25,0.0,0.0,0.0,0.6387804857921516
item_VELTASSA,0.0,0.0,25,0.0,0.0,0.0,0.6387804857921516
item_VENLAFAXINE HCL,0.0,0.0,25,0.0,0.0,0.0,0.6387804857921516
item_VENLAFAXINE HCL ER,0.0,0.0,25,0.0,0.0,0.0,0.6387804857921516
item_AMPICILLIN,0.0,0.0,25,0.0,0.0,0.0,0.6387804857921516
item_ANAGRELIDE HYDROCHLORIDE,0.0,0.0,25,0.0,0.0,0.0,0.6387804857921516
item_ANASTROZOLE,0.0,0.0,25,0.0,0.0,0.0,0.6387804857921516
item_ANDROGEL PUMP,0.0,0.0,25,0.0,0.0,0.0,0.6387804857921516
item_ANORO ELLIPTA,0.0,0.0,25,0.0,0.0,0.0,0.6387804857921516
item_ANTI-DIARRHEAL,0.0,0.0,25,0.0,0.0,0.0,0.6387804857921516
item_ANUCORT-HC,0.0,0.0,25,0.0,0.0,0.0,0.6387804857921516
item_ANUSOL-HC,0.0,0.0,25,0.0,0.0,0.0,0.6387804857921516
item_AMLODIPINE BESYLATE/BENAZ,0.0,0.0,25,0.0,0.0,0.0,0.6387804857921516
item_AMLODIPINE BESYLATE/VALSA,0.0,0.0,25,0.0,0.0,0.0,0.6387804857921516
item_AMLODIPINE/OLMESARTAN MED,0.0,0.0,25,0.0,0.0,0.0,0.6387804857921516
item_AMLODIPINE/VALSARTAN/HCTZ,0.0,0.0,25,0.0,0.0,0.0,0.6387804857921516
item_AMMONIUM LACTATE,0.0,0.0,25,0.0,0.0,0.0,0.6387804857921516
item_AMOXICILLIN,0.0,0.0,25,0.0,0.0,0.0,0.6387804857921516
item_AMOXICILLIN/CLAVULANATE P,0.0,0.0,25,0.0,0.0,0.0,0.6387804857921516
item_AMPHETAMINE/DEXTROAMPHETA,0.0,0.0,25,0.0,0.0,0.0,0.6387804857921516
item_AMILORIDE/HYDROCHLOROTHIA,0.0,0.0,25,0.0,0.0,0.0,0.6387804857921516
item_AMIODARONE HCL,0.0,0.0,25,0.0,0.0,0.0,0.6387804857921516
