trace,absolute_frequency,relative_frequency,sequence_category
"ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120",1,2.878526194588371e-4,rare
"ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120",1,2.878526194588371e-4,rare
"ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120",1,2.878526194588371e-4,rare
"ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120,ICD:F1120",1,2.878526194588371e-4,rare
