title,pubdate,pmc_id,authors
"Realizing the Potential of Social Determinants Data: A Scoping Review of Approaches for Screening, Linkage, Extraction, Analysis and Interventions.",2024,PMC10871446,"Li, Mowery, Ma, Yang, Vurgun, Hwang, Donnelly, Bandhey, Akhtar, Senathirajah, Sadhu, Getzen, Freda, Long, Becich"
"Realizing the potential of social determinants data in EHR systems: A scoping review of approaches for screening, linkage, extraction, analysis, and interventions.",2024,PMC11523026,"Li, Mowery, Ma, Yang, Vurgun, Hwang, Donnelly, Bandhey, Senathirajah, Visweswaran, Sadhu, Akhtar, Getzen, Freda, Long, Becich"
Risk prediction modeling for cardiorenal clinical outcomes in patients with non-diabetic CKD using US nationwide real-world data.,2025,PMC11705662,"Wanner, Schuchhardt, Bauer, Brinker, Kleinjung, Vaitsiakhovich"
Risk prediction models in patients undergoing percutaneous coronary intervention: A collaborative analysis from a Japanese administrative dataset and nationwide academic procedure registry.,2023,NA,"Shoji, Kohsaka, Kumamaru, Nishimura, Ishii, Amano, Fushimi, Miyata, Ikari"
Rurality Impacts Mammography Screening Adherence Among Mid-life Women in the Kansas Region.,2023,PMC10331177,"Brewer, Pepper, Ratnayake, Mudaranthakam"
Serious opioid-related adverse outcomes associated with opioids prescribed by dentists.,2022,PMC9803557,"Khouja, Zhou, Gellad, Mitsantisuk, Hubbard, Yan, Sharp, Calip, Evans, Suda"
Signal and Texture Features from T2 Maps for the Prediction of Mild Cognitive Impairment to Alzheimer's Disease Progression.,2021,PMC8394497,"Trejo-Castro, Caballero-Luna, Garnica-López, Vega-Lara, Martinez-Torteya"
Simplified Machine Learning Models Can Accurately Identify High-Need High-Cost Patients With Inflammatory Bowel Disease.,2022,PMC10476830,"Nguyen, Patel, Gabunilas, Qian, Cecil, Jairath, Sandborn, Ohno-Machado, Chen, Singh"
Status epilepticus after intracranial neurosurgery: incidence and risk stratification by perioperative clinical features.,2021,PMC8665824,"Jin, Parker, Zhang, Medress, Halpern, Li, Ratliff, Grant, Fisher, Skirboll"
The Association between Hospital-Physician Vertical Integration and Outpatient Physician Prices Paid by Commercial Insurers: New Evidence.,2021,PMC7940736,"Godwin, Arnold, Fulton, Scheffler"
The Impact of Universal Varicella Vaccination on Herpes Zoster Incidence in the United States: Comparison of Birth Cohorts Preceding and Following Varicella Vaccination Program Launch.,2022,NA,"Leung, Dooling, Marin, Anderson, Harpaz"
The age-specific comorbidity burden of mild cognitive impairment: a US claims database study.,2023,PMC10701954,"Li, Toschi, Devanarayan, Batrla, Boccato, Cho, Ferrante, Frech, Galvin, Henley, Mattke, De Santi, Hampel"
"The incisional hernia epidemic: evaluation of outcomes, recurrence, and expenses using the healthcare cost and utilization project (HCUP) datasets.",2021,NA,"Rhemtulla, Hsu, Broach, Mauch, Serletti, DeMatteo, Fischer"
Trajectory Analysis of Healthcare Use Before and after Gastrointestinal Cancer Surgery.,2025,NA,"Munir, Woldesenbet, Pawlik"
Transitions in Health Insurance During the Perinatal Period Among Patients With Continuous Insurance Coverage.,2022,PMC9631105,"Jeung, Attanasio, Geissler"
Uncovering the burden of hidradenitis suppurativa misdiagnosis and underdiagnosis: a machine learning approach.,2024,PMC10999681,"Kirby, Kim, Zivkovic, Wang, Garg, Danavar, Li, Chen, Garg"
Use of Machine Learning and Artificial Intelligence Methods in Geriatric Mental Health Research Involving Electronic Health Record or Administrative Claims Data: A Systematic Review.,2021,PMC8488098,"Chowdhury, Cervantes, Chan, Seitz"
Use of healthcare claims to validate the Prevention of Arrhythmia Device Infection Trial cardiac implantable electronic device infection risk score.,2021,PMC8427456,"Ahmed, Blomström-Lundqvist, Bloom, Cooper, Ellis, Goette, Greenspon, Love, Johansen, Philippon, Tarakji, Holbrook, Sherfesee, Xia, Seshadri, Lexcen, Krahn"
"Use of inpatient systemic chemotherapy and/or radiotherapy and related predictive factors, healthcare resource utilization, and direct hospitalization costs for metastatic urothelial cancer: findings from a real-world retrospective observational study derived from the national hospital discharge claims database in Italy.",2024,PMC11606204,"Kearney, Kirker, Thompson, Gharibian, Furegato, Pacheco, Issa, Hasanova, Sciattella, Scortichini, Mennini"
Using Iterative Pairwise External Validation to Contextualize Prediction Model Performance: A Use Case Predicting 1-Year Heart Failure Risk in Patients with Diabetes Across Five Data Sources.,2022,PMC9114056,"Williams, Reps, Kors, Ryan, Steyerberg, Verhamme, Rijnbeek"
Validity of the Updated Rx-Risk Index as a Disease Identification and Risk-Adjustment Tool for Use in Observational Health Studies.,2025,PMC11930017,"Widagdo, Kerr, Kalisch Ellett, Schlegel, Sadeqzadeh, Wang, Clarke, Pratt"
