feature,scaled_importance_mean,scaled_importance_std,scaled_importance_count,importance_mean,importance_std,recall_mean,logloss_mean
item_ZYTIGA,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_3ML LUER-LOK SYRINGE,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_5 SERIES BLOOD PRESSURE M,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_ABACAVIR,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_ABACAVIR SULFATE/LAMIVUDI,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_ABILIFY,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_ABILIFY MAINTENA,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_ACAMPROSATE CALCIUM DR,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_ACARBOSE,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_ACCU-CHEK AVIVA,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_ACCU-CHEK AVIVA PLUS,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_ACCU-CHEK COMPACT PLUS,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_ACCU-CHEK FASTCLIX LANCET,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_ACCU-CHEK GUIDE,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_ACCU-CHEK MULTICLIX LANCE,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_VYVANSE,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_WARFARIN SODIUM,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_WELCHOL,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_WELLBUTRIN XL,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_XALATAN,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_XANAX,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_XARELTO,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_XARELTO STARTER PACK,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_VITAMIN D3,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_VITAMIN E,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_VIVELLE-DOT,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_VIVOTIF,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_VOLTAREN,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_VORICONAZOLE,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_VOTRIENT,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_VYTORIN,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_VIREAD,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_VIRTUSSIN A/C,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_VITAMIN B-1,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_VITAMIN B-12,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_VITAMIN B-6,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_VITAMIN C,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_VITAMIN D,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_VITAMIN D-1000,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_VIBERZI,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_VICODIN,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_VICODIN ES,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_VICTOZA,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_VIGAMOX,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_VIIBRYD,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_VIMOVO,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_VIMPAT,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_AMITRIPTYLINE HYDROCHLORI,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_AMLODIPINE BESYLATE,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_AMLODIPINE BESYLATE/ATORV,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_AMLODIPINE BESYLATE/BENAZ,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_AMLODIPINE BESYLATE/VALSA,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_AMLODIPINE/OLMESARTAN MED,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_AMLODIPINE/VALSARTAN/HCTZ,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_AMLODIPINE/VALSARTAN/HYDR,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_AMANTADINE HCL,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_AMBIEN,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_AMILORIDE HCL,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_AMILORIDE/HYDROCHLOROTHIA,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_AMIODARONE HCL,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_AMIODARONE HYDROCHLORIDE,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_AMITIZA,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_AMITRIPTYLINE HCL,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_ALOGLIPTIN,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_ALPHAGAN P,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_ALPRAZOLAM,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_ALPRAZOLAM ER,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_ALPRAZOLAM XR,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_ALREX,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_ALTACE,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_ALVESCO,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_ALCOHOL PREP PADS,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_ALENDRONATE SODIUM,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_ALFUZOSIN HCL ER,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_ALL DAY ALLERGY,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_ALLERGY,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_ALLERGY NON-DROWSY,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_ALLERGY RELIEF,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_ALLOPURINOL,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_ASACOL HD,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_ASCOMP/CODEINE,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_ASMANEX HFA,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_ASMANEX TWISTHALER 120 ME,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_ASMANEX TWISTHALER 30 MET,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_ASMANEX TWISTHALER 60 MET,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_ASPIR-LOW,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_ASPIRIN,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_APIDRA SOLOSTAR,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_APRISO,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_AQUALANCE LANCETS UL,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_ARIPIPRAZOLE,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_ARMODAFINIL,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
item_ARMOUR THYROID,0.0,0.0,25,0.0,0.0,0.0,0.5582573798230143
