feature,importance_normalized,importance_scaled,n_models,models
item_ATENOLOL,0.008181871769954505,0.0009791544092088366,3,"catboost,xgboost,xgboost_rf"
item_NITROFURANTOIN MACROCRYST,0.008090799013858483,0.0009682554006204,3,"catboost,xgboost,xgboost_rf"
item_EPINEPHRINE,0.008021126872880443,0.0009599174816263401,3,"catboost,xgboost,xgboost_rf"
item_BD PEN NEEDLE/MINI/ULTRA-,0.007973333651056194,0.0009541978926135475,3,"catboost,xgboost,xgboost_rf"
item_STIOLTO RESPIMAT,0.007963264719106645,0.0009529929068362551,3,"catboost,xgboost,xgboost_rf"
item_CYANOCOBALAMIN,0.007872379754675453,0.0009421163719606561,3,"catboost,xgboost,xgboost_rf"
item_PRADAXA,0.007756390521174589,0.0009282355177262764,3,"catboost,xgboost,xgboost_rf"
item_VALACYCLOVIR HCL,0.007750320229360186,0.0009275090637848832,3,"catboost,xgboost,xgboost_rf"
item_CVS ALLERGY,0.007740698381255514,0.0009263575821604677,4,"catboost,xgboost,xgboost_rare,xgboost_rf"
item_ADVAIR DISKUS,0.007714393878633698,0.0009232096264788865,3,"catboost,xgboost,xgboost_rf"
item_MOXIFLOXACIN HYDROCHLORID,0.007670550577063887,0.000917962738816335,3,"catboost,xgboost,xgboost_rf"
item_IMBRUVICA,0.00762470841874795,0.0009124766406831998,3,"catboost,xgboost,xgboost_rf"
item_JAKAFI,0.007598721097956798,0.0009093666433070953,4,"catboost,xgboost,xgboost_rare,xgboost_rf"
item_XARELTO STARTER PACK,0.007567053002711739,0.000905576806951518,3,"catboost,xgboost,xgboost_rf"
item_TOPIRAMATE,0.007504947760511687,0.0008981444463077748,3,"catboost,xgboost,xgboost_rf"
item_CARBIDOPA/LEVODOPA ER,0.007436290545329335,0.0008899279871820443,3,"catboost,xgboost,xgboost_rf"
item_DILTIAZEM HCL,0.007414696790816372,0.0008873437838924762,3,"catboost,xgboost,xgboost_rf"
item_PHENYTOIN SODIUM EXTENDED,0.007323874872245009,0.00087647479394466,3,"catboost,xgboost,xgboost_rf"
item_ATOVAQUONE/PROGUANIL HCL,0.0072349332020939655,0.0008658308201768731,3,"catboost,xgboost,xgboost_rf"
item_DALIRESP,0.0072337444491979075,0.0008656885577860215,3,"catboost,xgboost,xgboost_rf"
item_ZARXIO,0.0072296451553460345,0.0008651979803530625,4,"catboost,xgboost,xgboost_rare,xgboost_rf"
item_ATENOLOL/CHLORTHALIDONE,0.007211906647296159,0.000863075148456136,3,"catboost,xgboost,xgboost_rf"
item_ADVAIR HFA,0.007208333673399171,0.0008626475576500724,3,"catboost,xgboost,xgboost_rf"
item_DESVENLAFAXINE ER,0.007174897915524724,0.000858646178666326,3,"catboost,xgboost,xgboost_rf"
item_TRULICITY,0.007129701082890752,0.0008532373090090992,3,"catboost,xgboost,xgboost_rf"
item_AMITIZA,0.007109498221909628,0.0008508195590168611,3,"catboost,xgboost,xgboost_rf"
item_LATANOPROST,0.007099240695005684,0.0008495920033941419,3,"catboost,xgboost,xgboost_rf"
item_BUDESONIDE,0.007041406397241659,0.000842670762234253,3,"catboost,xgboost,xgboost_rf"
item_DRONABINOL,0.007011983423283019,0.000839149607724177,3,"catboost,xgboost,xgboost_rf"
item_ESTRADIOL,0.006975838299408813,0.00083482398903839,3,"catboost,xgboost,xgboost_rf"
item_PHENADOZ,0.006948721132084996,0.0008315787788105943,4,"catboost,xgboost,xgboost_rare,xgboost_rf"
item_ZIPRASIDONE HCL,0.00694051855129835,0.000830597146077895,3,"catboost,xgboost,xgboost_rf"
item_HALOPERIDOL DECANOATE,0.006936964314674023,0.0008301717976295288,3,"catboost,xgboost,xgboost_rf"
item_METOCLOPRAMIDE HCL,0.006894970190791516,0.0008251462077991655,3,"catboost,xgboost,xgboost_rf"
item_CILOSTAZOL,0.006889580933310499,0.0008245012557181176,3,"catboost,xgboost,xgboost_rf"
item_BOOSTRIX,0.006874385616690084,0.0008226827768068689,3,"catboost,xgboost,xgboost_rf"
item_PROPRANOLOL HYDROCHLORIDE,0.006873733696209865,0.0008226047591074221,3,"catboost,xgboost,xgboost_rf"
item_CLONIDINE HCL,0.006861801235986066,0.0008211767581109085,3,"catboost,xgboost,xgboost_rf"
item_CHOLESTYRAMINE,0.006856847107660302,0.0008205838795214674,3,"catboost,xgboost,xgboost_rf"
item_AMITRIPTYLINE HCL,0.00685193507269729,0.0008199960383981339,3,"catboost,xgboost,xgboost_rf"
item_CARBAMAZEPINE ER,0.006840342129526646,0.0008186086686445613,3,"catboost,xgboost,xgboost_rf"
item_TRADJENTA,0.0068389026375193784,0.0008184363993905855,3,"catboost,xgboost,xgboost_rf"
item_RIVASTIGMINE TRANSDERMAL,0.006835500520438625,0.0008180292556423178,3,"catboost,xgboost,xgboost_rf"
item_NEXIUM,0.006791510884142089,0.0008127648555697797,3,"catboost,xgboost,xgboost_rf"
item_METHENAMINE HIPPURATE,0.006776067531231341,0.0008109166932518299,3,"catboost,xgboost,xgboost_rf"
item_AMANTADINE HCL,0.006750988760188267,0.0008079154253348064,3,"catboost,xgboost,xgboost_rf"
item_HUMULIN 70/30,0.006750087503092034,0.0008078075686139461,3,"catboost,xgboost,xgboost_rf"
item_Unknown,0.006737804506666522,0.0008063376176728298,3,"catboost,xgboost,xgboost_rf"
item_COUMADIN,0.0067340884861485295,0.000805892907956373,3,"catboost,xgboost,xgboost_rf"
item_ORPHENADRINE CITRATE ER,0.0066838349400714005,0.0007998788829748896,3,"catboost,xgboost,xgboost_rf"
item_PREDNISOLONE ACETATE,0.006589928724342931,0.0007886407839471951,3,"catboost,xgboost,xgboost_rf"
item_PRIMIDONE,0.0065363225483987255,0.0007822255375326347,3,"catboost,xgboost,xgboost_rf"
item_CLOZAPINE,0.006532325756071127,0.0007817472268305981,3,"catboost,xgboost,xgboost_rf"
item_BISOPROLOL FUMARATE/HYDRO,0.006528757402987028,0.000781320189014051,3,"catboost,xgboost,xgboost_rf"
item_FLUZONE HIGH-DOSE PF 2018,0.006486239966466879,0.0007762319724534055,3,"catboost,xgboost,xgboost_rf"
item_HYDROXYUREA,0.00647250258202418,0.0007745879695985258,3,"catboost,xgboost,xgboost_rf"
item_NIFEDIPINE ER,0.006419285910409023,0.0007682193365863648,3,"catboost,xgboost,xgboost_rf"
item_PROVENTIL HFA,0.006363775410040208,0.0007615761927286096,3,"catboost,xgboost,xgboost_rf"
item_UNIFINE PENTIPS 32GX4MM,0.006362087736704563,0.0007613742227107012,4,"catboost,xgboost,xgboost_rare,xgboost_rf"
item_CALCIUM CARBONATE,0.006362087736704563,0.0007613742227107012,4,"catboost,xgboost,xgboost_rare,xgboost_rf"
item_ZINC SULFATE,0.006362087736704563,0.0007613742227107012,4,"catboost,xgboost,xgboost_rare,xgboost_rf"
item_VITAMIN B-6,0.006362087736704563,0.0007613742227107012,4,"catboost,xgboost,xgboost_rare,xgboost_rf"
item_CETIRIZINE HYDROCHLORIDE,0.006352534627815694,0.0007602309673587246,3,"catboost,xgboost,xgboost_rf"
item_COLESTIPOL HCL,0.0063300829014623465,0.0007575440874525936,3,"catboost,xgboost,xgboost_rf"
item_ROSUVASTATIN CALCIUM,0.0063060851055789765,0.0007546721837719733,3,"catboost,xgboost,xgboost_rf"
item_ATROVENT HFA,0.0062945492562357895,0.0007532916466447808,3,"catboost,xgboost,xgboost_rf"
item_BD SWABS SINGLE USE,0.006277897215424009,0.0007512988362412916,3,"catboost,xgboost,xgboost_rf"
item_NUPLAZID,0.006263103163434705,0.0007495283781306444,3,"catboost,xgboost,xgboost_rf"
item_IRON,0.00625606555307753,0.0007486861616543575,3,"catboost,xgboost,xgboost_rf"
item_FLOVENT HFA,0.006250029967026352,0.0007479638610781163,3,"catboost,xgboost,xgboost_rf"
item_PROPAFENONE HCL,0.006215334996736395,0.000743811787556073,3,"catboost,xgboost,xgboost_rf"
item_OXYBUTYNIN CHLORIDE,0.006180202851919884,0.000739607395765386,3,"catboost,xgboost,xgboost_rf"
item_FEROSUL,0.006169529546884725,0.0007383300824586212,3,"catboost,xgboost,xgboost_rf"
item_PERMETHRIN,0.006148148630137386,0.0007357713502400397,3,"catboost,xgboost,xgboost_rf"
item_FLUOROURACIL,0.006118304541788452,0.0007321997994363489,3,"catboost,xgboost,xgboost_rf"
item_HYDROCORTISONE,0.006109855811165631,0.0007311887090557919,3,"catboost,xgboost,xgboost_rf"
item_METFORMIN HYDROCHLORIDE,0.006090214142156098,0.0007288381189517609,3,"catboost,xgboost,xgboost_rf"
item_GLUCAGEN HYPOKIT,0.006072901930490718,0.0007267663034965783,4,"catboost,xgboost,xgboost_rare,xgboost_rf"
item_MONOJECT INSULIN SYRINGE/,0.006072901930490718,0.0007267663034965783,4,"catboost,xgboost,xgboost_rare,xgboost_rf"
item_ULTICARE INSULIN SYRINGE,0.006072901930490718,0.0007267663034965783,4,"catboost,xgboost,xgboost_rare,xgboost_rf"
item_ONETOUCH ULTRA,0.0060710604001346915,0.0007265459208483906,3,"catboost,xgboost,xgboost_rf"
item_ONETOUCH DELICA LANCETS F,0.006044720434825015,0.0007233937212177282,3,"catboost,xgboost,xgboost_rf"
item_DICLOFENAC SODIUM DR,0.006030658122068064,0.0007217108330074528,3,"catboost,xgboost,xgboost_rf"
item_COLCRYS,0.006028975135083543,0.0007215094238222604,3,"catboost,xgboost,xgboost_rf"
item_VALPROIC ACID,0.00599558042945089,0.0007175129577098827,3,"catboost,xgboost,xgboost_rf"
item_METHYLPREDNISOLONE,0.0059306678322476455,0.0007097446306629888,3,"catboost,xgboost,xgboost_rf"
item_PAROXETINE HYDROCHLORIDE,0.005863720961790568,0.0007017328547229774,3,"catboost,xgboost,xgboost_rf"
item_RIVASTIGMINE TARTRATE,0.005855421273753435,0.0007007396008117564,3,"catboost,xgboost,xgboost_rf"
item_PREZISTA,0.005853309641885173,0.0007004868941313574,3,"catboost,xgboost,xgboost_rf"
item_NABUMETONE,0.005827431395515785,0.0006973899500887696,3,"catboost,xgboost,xgboost_rf"
item_URSODIOL,0.005822368509954672,0.0006967840561246661,3,"catboost,xgboost,xgboost_rf"
item_IBRANCE,0.005786596696462033,0.0006925031128525732,3,"catboost,xgboost,xgboost_rf"
item_POMALYST,0.005783311146553038,0.0006921099191225172,3,"catboost,xgboost,xgboost_rf"
item_ASPIRIN/DIPYRIDAMOLE,0.005755781205845539,0.0006888153107997624,3,"catboost,xgboost,xgboost_rf"
item_SYNTHROID,0.0056582283141625705,0.0006771408007722137,3,"catboost,xgboost,xgboost_rf"
item_TIZANIDINE HCL,0.005657042559990055,0.0006769988972495358,3,"catboost,xgboost,xgboost_rf"
item_TRIUMEQ,0.005653062441671158,0.0006765225819868802,3,"catboost,xgboost,xgboost_rf"
item_TIVICAY,0.005636668650475388,0.0006745606772559928,3,"catboost,xgboost,xgboost_rf"
item_VESICARE,0.005581502455061606,0.0006679587376268434,3,"catboost,xgboost,xgboost_rf"
item_BENAZEPRIL HCL,0.00557791436632812,0.0006675293379732181,3,"catboost,xgboost,xgboost_rf"
item_INVEGA SUSTENNA,0.005565233481362584,0.0006660117702606232,3,"catboost,xgboost,xgboost_rf"
item_AEROCHAMBER Z-STAT PLUS/F,0.005563626725248331,0.0006658194839014588,3,"catboost,xgboost,xgboost_rf"
item_GALANTAMINE HYDROBROMIDE,0.005563121010615372,0.0006657589631885235,3,"catboost,xgboost,xgboost_rf"
item_EZETIMIBE,0.005553462227351392,0.0006646030613990029,3,"catboost,xgboost,xgboost_rf"
item_BD PEN NEEDLE/SHORT/ULTRA,0.005537280596885913,0.000662666546715817,3,"catboost,xgboost,xgboost_rf"
item_TRINTELLIX,0.005536436728812131,0.0006625655579483972,3,"catboost,xgboost,xgboost_rf"
item_CHERATUSSIN AC,0.00550790166181484,0.0006591506624998924,3,"catboost,xgboost,xgboost_rf"
item_TERCONAZOLE,0.005490335257263956,0.0006570484268558302,3,"catboost,xgboost,xgboost_rf"
item_LEVETIRACETAM ER,0.005485493072675607,0.0006564689449813653,3,"catboost,xgboost,xgboost_rf"
item_IMIPRAMINE HCL,0.005465533591646308,0.0006540803211548315,3,"catboost,xgboost,xgboost_rf"
item_FLUOCINONIDE,0.005459834905824279,0.0006533983386566669,3,"catboost,xgboost,xgboost_rf"
item_NEUPRO,0.005455835315186343,0.0006529196930706353,3,"catboost,xgboost,xgboost_rf"
item_FREESTYLE LIBRE/SENSOR/FL,0.005451924052361639,0.0006524516179958771,3,"catboost,xgboost,xgboost_rf"
item_NEOMYCIN/POLYMYXIN/HYDROC,0.005448318799886264,0.0006520201642947156,3,"catboost,xgboost,xgboost_rf"
item_DICLOXACILLIN SODIUM,0.0054081113462505935,0.000647208391803365,3,"catboost,xgboost,xgboost_rf"
item_GENTAMICIN SULFATE,0.005406362891920429,0.0006469991479023583,3,"catboost,xgboost,xgboost_rf"
item_ISOSORBIDE DINITRATE,0.005386068134615554,0.0006445704003421894,3,"catboost,xgboost,xgboost_rf"
item_RAMIPRIL,0.005375969547032745,0.0006433618655672007,3,"catboost,xgboost,xgboost_rf"
item_FLUTICASONE PROPIONATE,0.005373386407918315,0.0006430527318964944,3,"catboost,xgboost,xgboost_rf"
item_HYDROCODONE POLISTIREX/CH,0.005361653456402209,0.0006416486068340342,3,"catboost,xgboost,xgboost_rf"
item_NOVOLOG MIX 70/30 PREFILL,0.005348530259212564,0.0006400781060058076,3,"catboost,xgboost,xgboost_rf"
item_MORPHINE SULFATE ER,0.005335879417864555,0.0006385641337224002,3,"catboost,xgboost,xgboost_rf"
item_BRIMONIDINE TARTRATE,0.0053231749727297275,0.0006370437464784936,3,"catboost,xgboost,xgboost_rf"
item_METAXALONE,0.005316344666347313,0.000636226338824276,3,"catboost,xgboost,xgboost_rf"
item_PROCRIT,0.005303623740790436,0.0006347039793082086,3,"catboost,xgboost,xgboost_rf"
item_VENLAFAXINE HYDROCHLORIDE,0.005283936137472422,0.0006323478920780985,3,"catboost,xgboost,xgboost_rf"
item_TEMAZEPAM,0.005282141577780743,0.0006321331305804729,3,"catboost,xgboost,xgboost_rf"
item_SSD,0.005259078949137658,0.0006293731417712192,3,"catboost,xgboost,xgboost_rf"
item_GLIPIZIDE,0.005246771533125398,0.0006279002684491726,3,"catboost,xgboost,xgboost_rf"
item_CAPECITABINE,0.005246571476098349,0.0006278763268957438,3,"catboost,xgboost,xgboost_rf"
item_ULTICARE INSULIN SYRINGE/,0.005208927706472648,0.0006233713598118547,4,"catboost,xgboost,xgboost_rare,xgboost_rf"
item_EQ ASPIRIN,0.005205344511849186,0.00062294254585421,4,"catboost,xgboost,xgboost_rare,xgboost_rf"
item_RANITIDINE HCL,0.005194292998122519,0.0006216199709351511,3,"catboost,xgboost,xgboost_rf"
item_DILTIAZEM HCL ER,0.00518591587008685,0.000620617449497116,3,"catboost,xgboost,xgboost_rf"
item_LITHIUM CARBONATE,0.00518316417250752,0.0006202881438206932,3,"catboost,xgboost,xgboost_rf"
item_ALLOPURINOL,0.005085201148137532,0.0006085645517199776,3,"catboost,xgboost,xgboost_rf"
item_BYDUREON BCISE,0.0050516555644397375,0.0006045500294797492,3,"catboost,xgboost,xgboost_rf"
item_JANTOVEN,0.005036421607520083,0.0006027269263430864,3,"catboost,xgboost,xgboost_rf"
item_RYTARY,0.005010169823421823,0.0005995852796793239,3,"catboost,xgboost,xgboost_rf"
item_GENERLAC,0.00500345616252178,0.0005987818314150342,3,"catboost,xgboost,xgboost_rf"
item_METHADONE HCL,0.005000068237746357,0.0005983763861116619,3,"catboost,xgboost,xgboost_rf"
item_BD VEO INSULIN SYRINGE UL,0.004979724549342397,0.000595941782788562,3,"catboost,xgboost,xgboost_rf"
item_ALVESCO,0.004962354557174272,0.0005938630525300656,3,"catboost,xgboost,xgboost_rf"
item_COMBIGAN,0.004939382374290536,0.0005911138876944148,3,"catboost,xgboost,xgboost_rf"
item_MEXILETINE HCL,0.0049270409815603475,0.0005896369482547237,3,"catboost,xgboost,xgboost_rf"
item_MESALAMINE DR,0.004920107587310579,0.0005888072036997705,3,"catboost,xgboost,xgboost_rf"
item_CVS PAIN RELIEF EXTRA STR,0.004919422852563224,0.0005887252589974014,3,"catboost,xgboost,xgboost_rf"
item_CARBIDOPA/LEVODOPA/ENTACA,0.004919308416953847,0.0005887115640710274,3,"catboost,xgboost,xgboost_rf"
item_VITAMIN D-1000,0.004916158705635344,0.0005883346266400873,4,"catboost,xgboost,xgboost_rare,xgboost_rf"
item_POTASSIUM CHLORIDE,0.004867299167574054,0.0005824874276775833,3,"catboost,xgboost,xgboost_rf"
item_MONUROL,0.004844146001495446,0.0005797166039235049,3,"catboost,xgboost,xgboost_rf"
item_ONETOUCH DELICA LANCETS E,0.004840031821206094,0.000579224244976327,3,"catboost,xgboost,xgboost_rf"
item_SPS,0.004836142520836871,0.0005787587982286468,3,"catboost,xgboost,xgboost_rf"
item_NUEDEXTA,0.004820557142122393,0.0005768936391652268,3,"catboost,xgboost,xgboost_rf"
item_SODIUM POLYSTYRENE SULFON,0.004820298478862469,0.0005768626839903505,3,"catboost,xgboost,xgboost_rf"
item_NAMZARIC,0.0048030572308171105,0.0005747993610101652,3,"catboost,xgboost,xgboost_rf"
item_HYDROMET,0.004802764646337053,0.0005747643463592675,3,"catboost,xgboost,xgboost_rf"
item_NALTREXONE HCL,0.004799264334732708,0.0005743454513145438,3,"catboost,xgboost,xgboost_rf"
item_VOLTAREN,0.004791969949329043,0.0005734725056327629,3,"catboost,xgboost,xgboost_rf"
item_PREMPRO,0.004789002639773555,0.0005731173968854694,3,"catboost,xgboost,xgboost_rf"
item_TRIMETHOPRIM,0.004786178918746457,0.0005727794719006008,3,"catboost,xgboost,xgboost_rf"
item_LETROZOLE,0.004780134776772862,0.0005720561474059464,3,"catboost,xgboost,xgboost_rf"
item_SANTYL,0.0047735358086458445,0.0005712664248437419,3,"catboost,xgboost,xgboost_rf"
item_SENNA PLUS,0.004771351205139581,0.0005710049853815168,3,"catboost,xgboost,xgboost_rf"
item_VITAMIN D3,0.004758530789053998,0.0005694707194713386,3,"catboost,xgboost,xgboost_rf"
item_ENALAPRIL MALEATE,0.0047509090344452715,0.0005685585963238642,3,"catboost,xgboost,xgboost_rf"
item_ARNUITY ELLIPTA,0.00475042531859977,0.0005685007082859869,3,"catboost,xgboost,xgboost_rf"
item_PERPHENAZINE,0.004744744065598391,0.0005678208120369942,3,"catboost,xgboost,xgboost_rf"
item_HUMULIN N,0.004740841377589823,0.0005673537631417294,3,"catboost,xgboost,xgboost_rf"
item_AZELASTINE HYDROCHLORIDE,0.004721576820489951,0.0005650483033941123,3,"catboost,xgboost,xgboost_rf"
item_NITROGLYCERIN TRANSDERMAL,0.004686118120320495,0.0005608048315343803,3,"catboost,xgboost,xgboost_rf"
item_TAB-A-VITE,0.004682928604997908,0.0005604231306132269,3,"catboost,xgboost,xgboost_rf"
item_RELION PEN NEEDLES 32GX4M,0.004676088891468428,0.0005596045971714406,3,"catboost,xgboost,xgboost_rf"
item_TRIAMCINOLONE ACETONIDE,0.004670263296811028,0.0005589074270304951,3,"catboost,xgboost,xgboost_rf"
item_FLUPHENAZINE HCL,0.004668958057025703,0.0005587512242291302,3,"catboost,xgboost,xgboost_rf"
item_DYMISTA,0.004663513075456343,0.0005580996034433733,3,"catboost,xgboost,xgboost_rf"
item_ASPIRIN LOW DOSE,0.004661705063076211,0.0005578832320134995,3,"catboost,xgboost,xgboost_rf"
item_DESMOPRESSIN ACETATE,0.0046493561479060514,0.0005564053923360053,3,"catboost,xgboost,xgboost_rf"
item_MAGNESIUM-OXIDE,0.004647559690005376,0.000556190403672792,3,"catboost,xgboost,xgboost_rf"
item_TRUVADA,0.004642461454015659,0.0005555802791940817,3,"catboost,xgboost,xgboost_rf"
item_YUVAFEM,0.004635977342694451,0.0005548043019643632,3,"catboost,xgboost,xgboost_rf"
item_DILT-XR,0.004635432130526936,0.0005547390544375396,3,"catboost,xgboost,xgboost_rf"
item_NEOMYCIN SULFATE,0.004634040226754046,0.0005545724802409818,3,"catboost,xgboost,xgboost_rf"
item_BUSPIRONE HCL,0.004629548191441933,0.0005540349020063376,3,"catboost,xgboost,xgboost_rf"
item_SURE COMFORT INSULIN SYRI,0.0046269728994215,0.0005537267074259645,4,"catboost,xgboost,xgboost_rare,xgboost_rf"
item_BYSTOLIC,0.004622192130215744,0.0005531545753541304,3,"catboost,xgboost,xgboost_rf"
item_CVS D3,0.0046141764830845465,0.0005521953136531592,3,"catboost,xgboost,xgboost_rf"
item_CIPROFLOXACIN HCL,0.0046059350159589505,0.000551209027250577,3,"catboost,xgboost,xgboost_rf"
item_ROPINIROLE HYDROCHLORIDE,0.004600542271500128,0.0005505636578701887,3,"catboost,xgboost,xgboost_rf"
item_DILANTIN,0.0045998410071366866,0.0005504797350084291,3,"catboost,xgboost,xgboost_rf"
item_PHENYTOIN,0.004599151258614001,0.0005503971902892961,3,"catboost,xgboost,xgboost_rf"
item_ZOLPIDEM TARTRATE,0.004586654091228093,0.0005489016087289166,3,"catboost,xgboost,xgboost_rf"
item_RABEPRAZOLE SODIUM,0.004586539314552951,0.0005488878729859596,3,"catboost,xgboost,xgboost_rf"
item_CLARITHROMYCIN,0.004582615562226014,0.0005484183032469579,3,"catboost,xgboost,xgboost_rf"
item_METFORMIN HYDROCHLORIDE E,0.004575514188188636,0.0005475684559387081,3,"catboost,xgboost,xgboost_rf"
item_COPAXONE,0.004573372633391992,0.0005473121682724315,3,"catboost,xgboost,xgboost_rf"
item_ENTACAPONE,0.004571704083741268,0.0005471124868555838,3,"catboost,xgboost,xgboost_rf"
item_KLOR-CON 10,0.0045711896780221434,0.000547050926048697,3,"catboost,xgboost,xgboost_rf"
item_TOUJEO SOLOSTAR,0.004566773274621973,0.0005465223989605555,3,"catboost,xgboost,xgboost_rf"
item_ILEVRO,0.0045626841082689,0.0005460330335222822,3,"catboost,xgboost,xgboost_rf"
item_FENOFIBRATE,0.004558706229243561,0.0005455569862440465,3,"catboost,xgboost,xgboost_rf"
item_PHENAZOPYRIDINE HYDROCHLO,0.004550075196152654,0.0005445240790628288,3,"catboost,xgboost,xgboost_rf"
item_LUMIGAN,0.004549907501636827,0.0005445040104490459,3,"catboost,xgboost,xgboost_rf"
item_DICLOFENAC POTASSIUM,0.004548992146750515,0.0005443944665942748,3,"catboost,xgboost,xgboost_rf"
item_BEVESPI AEROSPHERE,0.004542202378605128,0.0005435819102986024,3,"catboost,xgboost,xgboost_rf"
item_CELECOXIB,0.004527909892263297,0.0005418714763766786,3,"catboost,xgboost,xgboost_rf"
item_DESCOVY,0.0045187808788263095,0.0005407789740728197,3,"catboost,xgboost,xgboost_rf"
item_DIGOXIN,0.004517169838486774,0.0005405861750048042,3,"catboost,xgboost,xgboost_rf"
item_AMPHETAMINE/DEXTROAMPHETA,0.004515540203218244,0.0005403911506138765,3,"catboost,xgboost,xgboost_rf"
item_TARCEVA,0.004487655618865322,0.000537054100793763,3,"catboost,xgboost,xgboost_rf"
item_BISOPROLOL FUMARATE,0.004486689163012812,0.0005369384415001566,3,"catboost,xgboost,xgboost_rf"
item_GAVILYTE-C,0.00448405420959705,0.0005366231070232002,3,"catboost,xgboost,xgboost_rf"
item_REXULTI,0.004477994118890404,0.0005358978738855449,3,"catboost,xgboost,xgboost_rf"
item_SILVER SULFADIAZINE,0.0044747104733729864,0.0005355049080609684,3,"catboost,xgboost,xgboost_rf"
item_CEFADROXIL,0.004474355079622452,0.0005354623767957977,3,"catboost,xgboost,xgboost_rf"
item_CODEINE/GUAIFENESIN,0.004472943571365552,0.0005352934564592002,3,"catboost,xgboost,xgboost_rf"
item_LEFLUNOMIDE,0.004472648300541108,0.0005352581203236808,3,"catboost,xgboost,xgboost_rf"
item_NOVOLIN 70/30,0.0044678198467420945,0.0005346802816628102,3,"catboost,xgboost,xgboost_rf"
item_PROPAFENONE HYDROCHLORIDE,0.004464659291142809,0.0005343020464572728,3,"catboost,xgboost,xgboost_rf"
item_MELOXICAM,0.004464552306336263,0.000534289243195624,3,"catboost,xgboost,xgboost_rf"
item_AURYXIA,0.004450853018014429,0.0005326497994423492,3,"catboost,xgboost,xgboost_rf"
item_NITROSTAT,0.004449238625099423,0.0005324565991594105,3,"catboost,xgboost,xgboost_rf"
item_VELPHORO,0.004444054935854121,0.0005318362481782151,3,"catboost,xgboost,xgboost_rf"
item_NORMAL SALINE FLUSH,0.004443831552560698,0.0005318095150854891,3,"catboost,xgboost,xgboost_rf"
item_FLUAD 2018-2019,0.004433591516204791,0.0005305840526203886,3,"catboost,xgboost,xgboost_rf"
item_RELION INSULIN SYRINGE/U-,0.004431907889908759,0.0005303825669264581,3,"catboost,xgboost,xgboost_rf"
item_NITRO-BID,0.004429528556732007,0.0005300978234549765,3,"catboost,xgboost,xgboost_rf"
item_PROMETHAZINE/CODEINE,0.004428913009656683,0.0005300241586934371,3,"catboost,xgboost,xgboost_rf"
item_TRETINOIN,0.004422697087020599,0.000529280276580939,3,"catboost,xgboost,xgboost_rf"
item_METHOTREXATE,0.004419954419074973,0.0005289520515136852,3,"catboost,xgboost,xgboost_rf"
item_CIALIS,0.0044193526387971745,0.0005288800342749716,3,"catboost,xgboost,xgboost_rf"
item_COLESEVELAM HYDROCHLORIDE,0.004417944558407379,0.0005287115241637215,3,"catboost,xgboost,xgboost_rf"
item_EPLERENONE,0.004404210079905788,0.0005270678690734033,3,"catboost,xgboost,xgboost_rf"
item_DOCUSATE SODIUM,0.0044004563650514505,0.000526618648338359,3,"catboost,xgboost,xgboost_rf"
item_XIIDRA,0.004400356495036975,0.0005266066965298033,3,"catboost,xgboost,xgboost_rf"
item_ALLERGY RELIEF,0.004394617551648763,0.0005259198962619963,3,"catboost,xgboost,xgboost_rf"
item_REPATHA SURECLICK,0.004390119388715093,0.0005253815847125514,3,"catboost,xgboost,xgboost_rf"
item_IBANDRONATE SODIUM,0.004387705622499419,0.0005250927205138292,3,"catboost,xgboost,xgboost_rf"
item_ULORIC,0.004386909748732459,0.0005249974753999966,3,"catboost,xgboost,xgboost_rf"
item_ZOLPIDEM TARTRATE ER,0.004385838659794966,0.0005248692942838305,3,"catboost,xgboost,xgboost_rf"
item_ISENTRESS,0.004383087519818722,0.0005245400553378007,3,"catboost,xgboost,xgboost_rf"
item_ETHAMBUTOL HYDROCHLORIDE,0.004383048238269439,0.0005245353543716573,3,"catboost,xgboost,xgboost_rf"
item_TIMOLOL MALEATE,0.0043824131751887,0.0005244593540586342,3,"catboost,xgboost,xgboost_rf"
item_OXYCONTIN,0.004381254000370343,0.0005243206313841227,3,"catboost,xgboost,xgboost_rf"
item_DEXTROSE 5%/NACL 0.45%,0.004366685116774357,0.0005225771199956108,4,"catboost,xgboost,xgboost_rare,xgboost_rf"
item_RASAGILINE MESYLATE,0.004364650154339638,0.0005223335886257051,3,"catboost,xgboost,xgboost_rf"
item_TROSPIUM CHLORIDE,0.0043626269939704854,0.0005220914696519921,3,"catboost,xgboost,xgboost_rf"
item_OLMESARTAN MEDOXOMIL,0.004360186010882394,0.0005217993483109702,3,"catboost,xgboost,xgboost_rf"
item_TAMIFLU,0.004358915803459239,0.000521647337960043,3,"catboost,xgboost,xgboost_rf"
item_LANSOPRAZOLE,0.004357312303302003,0.0005214554412531194,3,"catboost,xgboost,xgboost_rf"
item_ECONAZOLE NITRATE,0.004348115668334407,0.0005203548464342819,3,"catboost,xgboost,xgboost_rf"
item_ESBRIET,0.004346815718250693,0.0005201992766707842,3,"catboost,xgboost,xgboost_rf"
item_TOVIAZ,0.004345618690500485,0.0005200560239979831,3,"catboost,xgboost,xgboost_rf"
item_URIBEL,0.004337787093207713,0.0005191187882118486,4,"catboost,xgboost,xgboost_rare,xgboost_rf"
