feature,importance,scaled_importance,recall,logloss
item_I6782,0.0033843674456083828,0.00017180914510340703,0.05076551168412571,0.43324066417754525
item_J2310,0.002739726027397263,0.00013908359365513907,0.05076551168412571,0.43324066417754525
item_R9082,0.002417405318291703,0.00012272081793100506,0.05076551168412571,0.43324066417754525
item_G909,0.002417405318291703,0.00012272081793100506,0.05076551168412571,0.43324066417754525
item_F1410,0.002095084609186143,0.00010635804220687108,0.05076551168412571,0.43324066417754525
item_64492,0.002095084609186143,0.00010635804220687108,0.05076551168412571,0.43324066417754525
item_M79652,0.002095084609186143,0.00010635804220687108,0.05076551168412571,0.43324066417754525
item_G92,0.0019339242546333596,9.817665434480392e-05,0.05076551168412571,0.43324066417754525
item_F312,0.001772763900080583,8.99952664827371e-05,0.05076551168412571,0.43324066417754525
item_01230,0.0016116035455277997,8.181387862066992e-05,0.05076551168412571,0.43324066417754525
item_J438,0.0016116035455277997,8.181387862066992e-05,0.05076551168412571,0.43324066417754525
item_64405,0.0014504431909750162,7.363249075860276e-05,0.05076551168412571,0.43324066417754525
item_29581,0.0014504431909750162,7.363249075860276e-05,0.05076551168412571,0.43324066417754525
item_I5031,0.0014504431909750162,7.363249075860276e-05,0.05076551168412571,0.43324066417754525
item_M5010,0.0014504431909750162,7.363249075860276e-05,0.05076551168412571,0.43324066417754525
item_M5410,0.0012892828364222397,6.545110289653594e-05,0.05076551168412571,0.43324066417754525
item_F10239,0.0011281224818694632,5.7269715034469124e-05,0.05076551168412571,0.43324066417754525
item_QUETIAPINE FUMARATE ER,0.0009669621273166798,4.908832717240196e-05,0.05076551168412571,0.43324066417754525
item_S4992XA,0.0008058017727639033,4.090693931033514e-05,0.05076551168412571,0.43324066417754525
item_M50321,0.0008058017727639033,4.090693931033514e-05,0.05076551168412571,0.43324066417754525
item_G608,0.0008058017727639033,4.090693931033514e-05,0.05076551168412571,0.43324066417754525
item_M479,0.0008058017727639033,4.090693931033514e-05,0.05076551168412571,0.43324066417754525
item_RUB10,0.0008058017727639033,4.090693931033514e-05,0.05076551168412571,0.43324066417754525
item_I351,0.0008058017727639033,4.090693931033514e-05,0.05076551168412571,0.43324066417754525
item_J159,0.0008058017727639033,4.090693931033514e-05,0.05076551168412571,0.43324066417754525
item_80171,0.0008058017727639033,4.090693931033514e-05,0.05076551168412571,0.43324066417754525
item_M5382,0.0008058017727639033,4.090693931033514e-05,0.05076551168412571,0.43324066417754525
item_K7469,0.0008058017727639033,4.090693931033514e-05,0.05076551168412571,0.43324066417754525
item_90785,0.0008058017727639033,4.090693931033514e-05,0.05076551168412571,0.43324066417754525
item_70220,0.0008058017727639033,4.090693931033514e-05,0.05076551168412571,0.43324066417754525
item_82787,0.0008058017727639033,4.090693931033514e-05,0.05076551168412571,0.43324066417754525
item_OXYMORPHONE HYDROCHLORIDE,0.0008058017727639033,4.090693931033514e-05,0.05076551168412571,0.43324066417754525
item_BELSOMRA,0.0008058017727639033,4.090693931033514e-05,0.05076551168412571,0.43324066417754525
item_VIMPAT,0.0008058017727639033,4.090693931033514e-05,0.05076551168412571,0.43324066417754525
item_GENVOYA,0.0006446414182111199,3.272555144826797e-05,0.05076551168412571,0.43324066417754525
item_C3491,0.0006446414182111199,3.272555144826797e-05,0.05076551168412571,0.43324066417754525
item_G0410,0.0006446414182111199,3.272555144826797e-05,0.05076551168412571,0.43324066417754525
item_R7611,0.0006446414182111199,3.272555144826797e-05,0.05076551168412571,0.43324066417754525
item_D61818,0.0006446414182111199,3.272555144826797e-05,0.05076551168412571,0.43324066417754525
item_T50901A,0.0006446414182111199,3.272555144826797e-05,0.05076551168412571,0.43324066417754525
item_M4856XA,0.0006446414182111199,3.272555144826797e-05,0.05076551168412571,0.43324066417754525
item_K2900,0.0006446414182111199,3.272555144826797e-05,0.05076551168412571,0.43324066417754525
item_98960,0.0006446414182111199,3.272555144826797e-05,0.05076551168412571,0.43324066417754525
item_REXULTI,0.0006446414182111199,3.272555144826797e-05,0.05076551168412571,0.43324066417754525
item_R937,0.0006446414182111199,3.272555144826797e-05,0.05076551168412571,0.43324066417754525
item_H2000,0.0006446414182111199,3.272555144826797e-05,0.05076551168412571,0.43324066417754525
item_G43719,0.0006446414182111199,3.272555144826797e-05,0.05076551168412571,0.43324066417754525
item_Z6841,0.0006446414182111199,3.272555144826797e-05,0.05076551168412571,0.43324066417754525
item_R2681,0.0004834810636583503,2.4544163586201508e-05,0.05076551168412571,0.43324066417754525
item_J9610,0.00048348106365834337,2.4544163586201155e-05,0.05076551168412571,0.43324066417754525
item_73701,0.00048348106365834337,2.4544163586201155e-05,0.05076551168412571,0.43324066417754525
item_97542,0.0001611603545527765,8.181387862066817e-06,0.05076551168412571,0.43324066417754525
