feature,importance,scaled_importance,recall,logloss
item_DIPYRIDAMOLE,0.0,0.0,0.015115092040702077,0.6864765721289856
item_AQUALANCE LANCETS UL,0.0,0.0,0.015115092040702077,0.6864765721289856
item_FENOFIBRATE MICRONIZED,0.0,0.0,0.015115092040702077,0.6864765721289856
item_ERYTHROMYCIN BASE,0.0,0.0,0.015115092040702077,0.6864765721289856
item_TRIAZOLAM,0.0,0.0,0.015115092040702077,0.6864765721289856
item_NITRO-BID,0.0,0.0,0.015115092040702077,0.6864765721289856
item_PINDOLOL,0.0,0.0,0.015115092040702077,0.6864765721289856
item_XIFAXAN,0.0,0.0,0.015115092040702077,0.6864765721289856
item_IMIQUIMOD,0.0,0.0,0.015115092040702077,0.6864765721289856
item_ASPIRIN EC LOW DOSE,0.0,0.0,0.015115092040702077,0.6864765721289856
item_RISAMINE,0.0,0.0,0.015115092040702077,0.6864765721289856
item_ACETAZOLAMIDE,0.0,0.0,0.015115092040702077,0.6864765721289856
item_HUMULIN R,0.0,0.0,0.015115092040702077,0.6864765721289856
item_ADACEL,0.0,0.0,0.015115092040702077,0.6864765721289856
item_PROPYLTHIOURACIL,0.0,0.0,0.015115092040702077,0.6864765721289856
item_SODIUM SULFACETAMIDE,0.0,0.0,0.015115092040702077,0.6864765721289856
item_RAPAFLO,0.0,0.0,0.015115092040702077,0.6864765721289856
item_WELCHOL,0.0,0.0,0.015115092040702077,0.6864765721289856
item_CARBIDOPA/LEVODOPA/ENTACA,0.0,0.0,0.015115092040702077,0.6864765721289856
item_ALCOHOL PREP PADS,0.0,0.0,0.015115092040702077,0.6864765721289856
item_EXEMESTANE,0.0,0.0,0.015115092040702077,0.6864765721289856
item_PACERONE,0.0,0.0,0.015115092040702077,0.6864765721289856
item_BETIMOL,0.0,0.0,0.015115092040702077,0.6864765721289856
item_NATURAL BALANCE TEARS,0.0,0.0,0.015115092040702077,0.6864765721289856
item_PROBENECID/COLCHICINE,0.0,0.0,0.015115092040702077,0.6864765721289856
item_DICLOFENAC SODIUM ER,0.0,0.0,0.015115092040702077,0.6864765721289856
item_ESTRACE,0.0,0.0,0.015115092040702077,0.6864765721289856
item_INVANZ,0.0,0.0,0.015115092040702077,0.6864765721289856
item_NOVOFINE PEN NEEDLE 32G X,0.0,0.0,0.015115092040702077,0.6864765721289856
item_TOBRAMYCIN SULFATE,0.0,0.0,0.015115092040702077,0.6864765721289856
item_DUTASTERIDE/TAMSULOSIN HY,0.0,0.0,0.015115092040702077,0.6864765721289856
item_AGGRENOX,0.0,0.0,0.015115092040702077,0.6864765721289856
item_FISH OIL,0.0,0.0,0.015115092040702077,0.6864765721289856
item_TERBINAFINE HCL,0.0,0.0,0.015115092040702077,0.6864765721289856
item_OYSTER SHELL CALCIUM/VITA,0.0,0.0,0.015115092040702077,0.6864765721289856
item_SYSTANE ULTRA,0.0,0.0,0.015115092040702077,0.6864765721289856
item_KETOTIFEN FUMARATE,0.0,0.0,0.015115092040702077,0.6864765721289856
item_BENICAR,0.0,0.0,0.015115092040702077,0.6864765721289856
item_PULMICORT FLEXHALER,0.0,0.0,0.015115092040702077,0.6864765721289856
item_CLONAZEPAM ODT,0.0,0.0,0.015115092040702077,0.6864765721289856
item_PROBENECID,0.0,0.0,0.015115092040702077,0.6864765721289856
item_K-TAB,0.0,0.0,0.015115092040702077,0.6864765721289856
item_NIACIN ER,0.0,0.0,0.015115092040702077,0.6864765721289856
