feature,importance_normalized,importance_scaled,n_models,models
item_CARBIDOPA/LEVODOPA,0.06446373339286667,0.00862978060190395,3,"catboost,xgboost,xgboost_rf"
item_MUPIROCIN,0.062118355308779495,0.008315804087840838,3,"catboost,xgboost,xgboost_rf"
item_METHYLPREDNISOLONE DOSE P,0.06126343704606642,0.008201355906647051,3,"catboost,xgboost,xgboost_rf"
item_TORSEMIDE,0.061236286753318846,0.008197721288275492,3,"catboost,xgboost,xgboost_rf"
item_CYCLOBENZAPRINE HYDROCHLO,0.060515632307966916,0.00810124704724337,3,"catboost,xgboost,xgboost_rf"
item_PROAIR HFA,0.0595012117991487,0.007965446249361848,3,"catboost,xgboost,xgboost_rf"
item_METOLAZONE,0.05838339367115079,0.007815803579138835,3,"catboost,xgboost,xgboost_rf"
item_TRAZODONE HYDROCHLORIDE,0.058077829361892305,0.0077748975873526876,3,"catboost,xgboost,xgboost_rf"
item_MEGESTROL ACETATE,0.057193577221684076,0.007656522470598971,3,"catboost,xgboost,xgboost_rf"
item_LOSARTAN POTASSIUM,0.05668889432323651,0.007588960409608917,3,"catboost,xgboost,xgboost_rf"
item_CLONIDINE HYDROCHLORIDE,0.054740342130506416,0.007328107104508838,3,"catboost,xgboost,xgboost_rf"
item_DULOXETINE HYDROCHLORIDE,0.05355059310183742,0.007168835021612722,3,"catboost,xgboost,xgboost_rf"
item_LISINOPRIL,0.0527964945329629,0.007067883605070705,3,"catboost,xgboost,xgboost_rf"
item_CEFADROXIL,0.05149418288014855,0.006893542727687788,5,"catboost,catboost_rare,xgboost,xgboost_rare,xgboost_rf"
item_NYSTATIN,0.05113377298194351,0.006845294539372214,3,"catboost,xgboost,xgboost_rf"
item_DICYCLOMINE HYDROCHLORIDE,0.051109246840545276,0.006842011216980876,3,"catboost,xgboost,xgboost_rf"
item_FLUCONAZOLE,0.05011627530147827,0.006709081799538364,3,"catboost,xgboost,xgboost_rf"
item_METRONIDAZOLE,0.049945823901407255,0.00668626341610817,3,"catboost,xgboost,xgboost_rf"
item_CEFPODOXIME PROXETIL,0.049553545366524857,0.006633748963210442,5,"catboost,catboost_rare,xgboost,xgboost_rare,xgboost_rf"
item_BUSPIRONE HYDROCHLORIDE,0.049244349947661935,0.006592356873620482,3,"catboost,xgboost,xgboost_rf"
item_CALCITRIOL,0.04905900309231445,0.006567544430829532,3,"catboost,xgboost,xgboost_rf"
item_ACETAMINOPHEN/CODEINE,0.04896733627818957,0.006555272965111712,3,"catboost,xgboost,xgboost_rf"
item_CLINDAMYCIN HCL,0.047963833706264294,0.006420933754933113,3,"catboost,xgboost,xgboost_rf"
item_PRAMIPEXOLE DIHYDROCHLORI,0.047752951619699655,0.006392702902574104,3,"catboost,xgboost,xgboost_rf"
item_AMLODIPINE BESYLATE,0.04692646159948779,0.006282060419294027,3,"catboost,xgboost,xgboost_rf"
item_DOXYCYCLINE MONOHYDRATE,0.04672002671455846,0.006254424915239952,3,"catboost,xgboost,xgboost_rf"
item_SUCRALFATE,0.04653259105452456,0.0062293328434977245,3,"catboost,xgboost,xgboost_rf"
item_LEVETIRACETAM,0.04642695972968539,0.006215191944265361,3,"catboost,xgboost,xgboost_rf"
item_DONEPEZIL HYDROCHLORIDE,0.04612115193479098,0.006174253356979276,3,"catboost,xgboost,xgboost_rf"
item_MECLIZINE HCL,0.046086662604695273,0.006169636259331228,3,"catboost,xgboost,xgboost_rf"
item_CLONAZEPAM,0.04589036061883288,0.006143357249715289,3,"catboost,xgboost,xgboost_rf"
item_RISPERIDONE,0.04587976535129142,0.006141938857861624,3,"catboost,xgboost,xgboost_rf"
item_MONTELUKAST SODIUM,0.045337624812657566,0.006069362330602563,3,"catboost,xgboost,xgboost_rf"
item_DEXAMETHASONE,0.0444072589242844,0.005944813951636905,3,"catboost,xgboost,xgboost_rf"
item_LIDOCAINE HYDROCHLORIDE,0.04364476932929994,0.0058427392257464775,5,"catboost,catboost_rare,xgboost,xgboost_rare,xgboost_rf"
item_NITROGLYCERIN,0.04341010035564161,0.00581132401520626,3,"catboost,xgboost,xgboost_rf"
item_ISOSORBIDE DINITRATE,0.043023208938903164,0.00575953073753702,3,"catboost,xgboost,xgboost_rf"
item_SPIRIVA HANDIHALER,0.04230087826537902,0.0056628320993035,3,"catboost,xgboost,xgboost_rf"
item_AMOXICILLIN,0.042149437351702075,0.005642558655765579,3,"catboost,xgboost,xgboost_rf"
item_ALLOPURINOL,0.0420571077770155,0.005630198466079444,3,"catboost,xgboost,xgboost_rf"
item_CITALOPRAM HYDROBROMIDE,0.042027774852611596,0.005626271658110144,3,"catboost,xgboost,xgboost_rf"
item_RYTARY,0.041027043846598034,0.005492303478346369,5,"catboost,catboost_rare,xgboost,xgboost_rare,xgboost_rf"
item_LANTUS SOLOSTAR,0.0400971419953695,0.005367817220181641,3,"catboost,xgboost,xgboost_rf"
item_SERTRALINE HYDROCHLORIDE,0.040073069151875425,0.005364594580925677,3,"catboost,xgboost,xgboost_rf"
item_DICLOFENAC SODIUM,0.03965723358775882,0.005308926540991888,3,"catboost,xgboost,xgboost_rf"
item_VENTOLIN HFA,0.03955929474530661,0.005295815436836376,3,"catboost,xgboost,xgboost_rf"
item_SPIRONOLACTONE,0.03950571686377076,0.005288642948703377,3,"catboost,xgboost,xgboost_rf"
item_KLOR-CON M20,0.03925611158087729,0.005255228209669891,3,"catboost,xgboost,xgboost_rf"
item_BENZONATATE,0.039238077354361016,0.0052528139619996235,3,"catboost,xgboost,xgboost_rf"
item_LYRICA,0.0388084595716613,0.005195300892057179,3,"catboost,xgboost,xgboost_rf"
item_MECLIZINE HYDROCHLORIDE,0.038608155947244344,0.005168486181808396,3,"catboost,xgboost,xgboost_rf"
item_ROPINIROLE HCL,0.038222679016060496,0.00511688226177264,3,"catboost,xgboost,xgboost_rf"
item_CLINDAMYCIN HYDROCHLORIDE,0.03798104226631493,0.005084534272819643,3,"catboost,xgboost,xgboost_rf"
item_SODIUM CHLORIDE,0.03782682616979771,0.005063889314667515,3,"catboost,xgboost,xgboost_rf"
item_RANITIDINE 75,0.03780276582169418,0.005060668348173479,5,"catboost,catboost_rare,xgboost,xgboost_rare,xgboost_rf"
item_IBUPROFEN,0.03780067572604065,0.005060388546400022,3,"catboost,xgboost,xgboost_rf"
item_XIFAXAN,0.03779891971225291,0.005060153468272764,5,"catboost,catboost_rare,xgboost,xgboost_rare,xgboost_rf"
item_BANOPHEN,0.037750712855120785,0.005053700000894103,5,"catboost,catboost_rare,xgboost,xgboost_rare,xgboost_rf"
item_LINZESS,0.037667538645254406,0.005042565442823921,3,"catboost,xgboost,xgboost_rf"
item_RENVELA,0.03762880456272559,0.005037380098810372,5,"catboost,catboost_rare,xgboost,xgboost_rare,xgboost_rf"
item_BUPROPION HYDROCHLORIDE E,0.037428635207881054,0.005010583363272182,3,"catboost,xgboost,xgboost_rf"
item_SYMBICORT,0.03731628057861986,0.004995542413127032,3,"catboost,xgboost,xgboost_rf"
item_EPLERENONE,0.03709022799286166,0.004965280681190138,5,"catboost,catboost_rare,xgboost,xgboost_rare,xgboost_rf"
item_HYDROXYZINE HYDROCHLORIDE,0.03689839199532296,0.004939599534859113,3,"catboost,xgboost,xgboost_rf"
item_HYDROCODONE/ACETAMINOPHEN,0.03658043462227966,0.004897034479661348,3,"catboost,xgboost,xgboost_rf"
item_HYDROCORTISONE,0.03643262695156387,0.004877247419520384,3,"catboost,xgboost,xgboost_rf"
item_ESOMEPRAZOLE MAGNESIUM,0.036194642108921975,0.004845388312539071,3,"catboost,xgboost,xgboost_rf"
item_HYDRALAZINE HCL,0.03612944817602472,0.004836660779896029,3,"catboost,xgboost,xgboost_rf"
item_DESMOPRESSIN ACETATE,0.035847176758553666,0.004798873014981483,5,"catboost,catboost_rare,xgboost,xgboost_rare,xgboost_rf"
item_LEVEMIR FLEXTOUCH,0.03548218083936578,0.004750010894570532,3,"catboost,xgboost,xgboost_rf"
item_RANITIDINE HYDROCHLORIDE,0.03533795887725052,0.004730703854386468,3,"catboost,xgboost,xgboost_rf"
item_OXAZEPAM,0.035156971336837484,0.004706474994479705,5,"catboost,catboost_rare,xgboost,xgboost_rare,xgboost_rf"
item_DILTIAZEM HYDROCHLORIDE E,0.03504379534203711,0.004691324087867189,3,"catboost,xgboost,xgboost_rf"
item_DIGOXIN,0.035030044154504766,0.004689483211995223,3,"catboost,xgboost,xgboost_rf"
item_LIDOCAINE/PRILOCAINE,0.034964498650509934,0.004680708614416933,3,"catboost,xgboost,xgboost_rf"
item_LOPERAMIDE HCL,0.034923920365050765,0.004675276386367404,3,"catboost,xgboost,xgboost_rf"
item_MYRBETRIQ,0.0348767879927729,0.004668966760619755,3,"catboost,xgboost,xgboost_rf"
item_FERROUS SULFATE,0.03478542645728982,0.004656736162651327,3,"catboost,xgboost,xgboost_rf"
item_DIAZEPAM,0.03438007842566564,0.00460247209204574,3,"catboost,xgboost,xgboost_rf"
item_POLYETHYLENE GLYCOL 3350,0.034373363710981666,0.004601573191043933,3,"catboost,xgboost,xgboost_rf"
item_FINASTERIDE,0.03387825745824797,0.004535293158677774,3,"catboost,xgboost,xgboost_rf"
item_LISINOPRIL/HYDROCHLOROTHI,0.03307149986673459,0.004427292261937107,3,"catboost,xgboost,xgboost_rf"
item_LOSARTAN POTASSIUM/HYDROC,0.033020784916527206,0.004420503035336486,3,"catboost,xgboost,xgboost_rf"
item_VALACYCLOVIR HCL,0.03252561383139925,0.004354214323836977,3,"catboost,xgboost,xgboost_rf"
item_CYANOCOBALAMIN,0.032362476496966115,0.004332375076712435,3,"catboost,xgboost,xgboost_rf"
item_FLUOXETINE HYDROCHLORIDE,0.03224766924434208,0.004317005793093463,3,"catboost,xgboost,xgboost_rf"
item_BUPROPION HYDROCHLORIDE,0.03198121978907123,0.004281336119317809,5,"catboost,catboost_rare,xgboost,xgboost_rare,xgboost_rf"
item_LACTULOSE,0.031735684035919455,0.004248466169532097,3,"catboost,xgboost,xgboost_rf"
item_JANUVIA,0.03163588358785544,0.0042351058516380755,3,"catboost,xgboost,xgboost_rf"
item_GLIMEPIRIDE,0.031395190930188596,0.004202884248593535,3,"catboost,xgboost,xgboost_rf"
item_OLANZAPINE,0.031109374052576154,0.0041646218517961825,3,"catboost,xgboost,xgboost_rf"
item_METFORMIN HYDROCHLORIDE,0.030978517734842802,0.004147104074699257,3,"catboost,xgboost,xgboost_rf"
item_IPRATROPIUM BROMIDE/ALBUT,0.030653199385647995,0.004103553603270381,3,"catboost,xgboost,xgboost_rf"
item_PROMETHAZINE HYDROCHLORID,0.030538390861159094,0.004088184149386452,3,"catboost,xgboost,xgboost_rf"
item_PROCHLORPERAZINE MALEATE,0.03050245166148479,0.004083372957234314,3,"catboost,xgboost,xgboost_rf"
item_ZYTIGA,0.030362122394804264,0.004064587033432808,5,"catboost,catboost_rare,xgboost,xgboost_rare,xgboost_rf"
item_CALCIUM ACETATE,0.030323126009486456,0.004059366574861023,3,"catboost,xgboost,xgboost_rf"
item_ALBUTEROL SULFATE,0.03024373807020174,0.004048738886044289,3,"catboost,xgboost,xgboost_rf"
item_HYDROMORPHONE HCL,0.03016142117062599,0.004037719096376843,3,"catboost,xgboost,xgboost_rf"
item_FLUDROCORTISONE ACETATE,0.03010551871842502,0.004030235417225611,3,"catboost,xgboost,xgboost_rf"
item_DIPHENOXYLATE/ATROPINE,0.03003770246430077,0.0040211568336014115,3,"catboost,xgboost,xgboost_rf"
item_METHOCARBAMOL,0.029966106879307557,0.004011572309745324,3,"catboost,xgboost,xgboost_rf"
item_SOTALOL HCL,0.0299482648095782,0.004009183786165564,3,"catboost,xgboost,xgboost_rf"
item_DYMISTA,0.029921584651119777,0.0040056121048216205,5,"catboost,catboost_rare,xgboost,xgboost_rare,xgboost_rf"
item_PRAVASTATIN SODIUM,0.02986090163953924,0.0039974884506576375,3,"catboost,xgboost,xgboost_rf"
item_DULOXETINE HCL,0.029728496245000118,0.003979763298153399,3,"catboost,xgboost,xgboost_rf"
item_FLUTICASONE PROPIONATE,0.02967921112639962,0.003973165483567188,3,"catboost,xgboost,xgboost_rf"
item_KETOCONAZOLE,0.029601541770852863,0.003962767862104978,3,"catboost,xgboost,xgboost_rf"
item_POLYMYXIN B SULFATE/TRIME,0.02951586976760559,0.003951298923636215,3,"catboost,xgboost,xgboost_rf"
item_METHENAMINE HIPPURATE,0.029430848124732775,0.003939917049118736,3,"catboost,xgboost,xgboost_rf"
item_PHENAZOPYRIDINE HCL,0.029353778756473232,0.003929599748146515,3,"catboost,xgboost,xgboost_rf"
item_DEXILANT,0.029307049039902153,0.003923344026047084,3,"catboost,xgboost,xgboost_rf"
item_NAPROXEN,0.029240112625738314,0.003914383226879719,3,"catboost,xgboost,xgboost_rf"
item_RANITIDINE HCL,0.029179590234396178,0.0039062810749984096,3,"catboost,xgboost,xgboost_rf"
item_NOVOLOG FLEXPEN,0.029052377649228328,0.00388925108554513,3,"catboost,xgboost,xgboost_rf"
item_IPRATROPIUM BROMIDE,0.028861935521055884,0.0038637565369518626,3,"catboost,xgboost,xgboost_rf"
item_CLOTRIMAZOLE,0.028821460816455553,0.0038583381753050272,3,"catboost,xgboost,xgboost_rf"
item_ERYTHROMYCIN,0.028785707781398724,0.003853551905069758,3,"catboost,xgboost,xgboost_rf"
item_NITROFURANTOIN MACROCRYST,0.028676520277161784,0.0038389349389643087,3,"catboost,xgboost,xgboost_rf"
item_LATANOPROST,0.028550180028707066,0.0038220217295057497,3,"catboost,xgboost,xgboost_rf"
item_ACETAMINOPHEN,0.028252244896375015,0.003782137058074211,3,"catboost,xgboost,xgboost_rf"
item_DILTIAZEM HCL ER,0.0282212360026574,0.0037779858875569847,3,"catboost,xgboost,xgboost_rf"
item_GAVILYTE-G,0.028219903208307903,0.00377780746595125,5,"catboost,catboost_rare,xgboost,xgboost_rare,xgboost_rf"
item_IBU,0.028130802882530014,0.0037658795768490895,3,"catboost,xgboost,xgboost_rf"
item_HUMALOG KWIKPEN,0.02781675112214968,0.003723837367267355,3,"catboost,xgboost,xgboost_rf"
item_FEROSUL,0.02781230438050574,0.0037232420805416127,3,"catboost,xgboost,xgboost_rf"
item_Unknown,0.02778308129542209,0.003719329976797237,3,"catboost,xgboost,xgboost_rf"
item_FLECAINIDE ACETATE,0.027577591735021816,0.003691821023640138,3,"catboost,xgboost,xgboost_rf"
item_TRIAMCINOLONE ACETONIDE,0.027501208642522635,0.0036815955946233976,3,"catboost,xgboost,xgboost_rf"
item_INCRUSE ELLIPTA,0.02735730882465369,0.0036623316799925957,3,"catboost,xgboost,xgboost_rf"
item_VENLAFAXINE HCL ER,0.027344765927720085,0.00366065255836944,3,"catboost,xgboost,xgboost_rf"
item_VIMPAT,0.02733093485571283,0.0036588009883372747,3,"catboost,xgboost,xgboost_rf"
item_ACYCLOVIR,0.027309841128632734,0.0036559771643482376,3,"catboost,xgboost,xgboost_rf"
item_BASAGLAR KWIKPEN,0.027175576143046255,0.0036380030677958756,3,"catboost,xgboost,xgboost_rf"
item_ENOXAPARIN SODIUM,0.027008024315359203,0.0036155728510478755,3,"catboost,xgboost,xgboost_rf"
item_DOCQLACE,0.026977969606107082,0.0036115494175101505,5,"catboost,catboost_rare,xgboost,xgboost_rare,xgboost_rf"
item_DEXTROSE 5%/NACL 0.45%,0.026909085553709532,0.0036023278873896706,5,"catboost,catboost_rare,xgboost,xgboost_rare,xgboost_rf"
item_ADVAIR DISKUS,0.026869403158237503,0.003597015592419186,3,"catboost,xgboost,xgboost_rf"
item_SPIRIVA RESPIMAT,0.02648211024288017,0.003545168566001455,3,"catboost,xgboost,xgboost_rf"
item_FLOVENT HFA,0.026414426899310315,0.0035361077751556707,3,"catboost,xgboost,xgboost_rf"
item_LETROZOLE,0.02620001826412923,0.0035074048226057465,3,"catboost,xgboost,xgboost_rf"
item_AMLODIPINE BESYLATE/BENAZ,0.026171145876087577,0.00350353966678652,3,"catboost,xgboost,xgboost_rf"
item_CLORAZEPATE DIPOTASSIUM,0.026089455679297414,0.003492603774021372,5,"catboost,catboost_rare,xgboost,xgboost_rare,xgboost_rf"
item_ALENDRONATE SODIUM,0.02607638469332994,0.0034908539569503934,3,"catboost,xgboost,xgboost_rf"
item_SHINGRIX,0.025983926724449304,0.003478476579092445,3,"catboost,xgboost,xgboost_rf"
item_BACITRACIN ZINC,0.02583378013169112,0.003458376406709784,5,"catboost,catboost_rare,xgboost,xgboost_rare,xgboost_rf"
item_BUTALBITAL/ACETAMINOPHEN/,0.02580142303772046,0.003454044752193589,3,"catboost,xgboost,xgboost_rf"
item_ADVAIR HFA,0.025798111880466438,0.003453601486513234,3,"catboost,xgboost,xgboost_rf"
item_DILTIAZEM HCL,0.025727285739125392,0.0034441199683248954,3,"catboost,xgboost,xgboost_rf"
item_SANTYL,0.025419870113445684,0.0034029661402174703,3,"catboost,xgboost,xgboost_rf"
item_IMBRUVICA,0.02532884371659159,0.0033907804073644676,3,"catboost,xgboost,xgboost_rf"
item_OXYBUTYNIN CHLORIDE ER,0.02531779201891636,0.003389300913062849,3,"catboost,xgboost,xgboost_rf"
item_RANEXA,0.025118438483417594,0.00336261339152134,3,"catboost,xgboost,xgboost_rf"
item_NAMZARIC,0.025105063706904275,0.0033608229059128502,3,"catboost,xgboost,xgboost_rf"
item_FENTANYL,0.025103370239194095,0.0033605962008489937,3,"catboost,xgboost,xgboost_rf"
item_ASPIRIN,0.025059280759678216,0.0033546939281283716,3,"catboost,xgboost,xgboost_rf"
item_LAMOTRIGINE,0.02503481982690131,0.003351419335236022,3,"catboost,xgboost,xgboost_rf"
item_ACETAMINOPHEN/CODEINE PHO,0.025033417679872695,0.003351231629364958,3,"catboost,xgboost,xgboost_rf"
item_SYNTHROID,0.025022822016655486,0.0033498131845420536,3,"catboost,xgboost,xgboost_rf"
item_LEVEMIR,0.024850067193202405,0.0033266864410871717,3,"catboost,xgboost,xgboost_rf"
item_BD PEN NEEDLE/NANO/ULTRA,0.02476513969483071,0.0033153171697241604,3,"catboost,xgboost,xgboost_rf"
item_POTASSIUM CITRATE ER,0.024759979134297908,0.0033146263238355194,5,"catboost,catboost_rare,xgboost,xgboost_rare,xgboost_rf"
item_PROCRIT,0.024691530571114423,0.0033054630927953762,5,"catboost,catboost_rare,xgboost,xgboost_rare,xgboost_rf"
item_SEVELAMER CARBONATE,0.024548396360438315,0.0032863016702442864,3,"catboost,xgboost,xgboost_rf"
item_ASPIR-LOW,0.024544738933793407,0.0032858120493698523,5,"catboost,catboost_rare,xgboost,xgboost_rare,xgboost_rf"
item_CEFTRIAXONE SODIUM,0.024489809821606274,0.0032784586715575025,3,"catboost,xgboost,xgboost_rf"
item_XOPENEX HFA,0.024483907911895777,0.003277668581017393,5,"catboost,catboost_rare,xgboost,xgboost_rare,xgboost_rf"
item_VITAMIN D3,0.0244584958400398,0.0032742666588323963,3,"catboost,xgboost,xgboost_rf"
item_GLIPIZIDE,0.024332995492887158,0.003257465887229709,3,"catboost,xgboost,xgboost_rf"
item_URSODIOL,0.02420074640321282,0.003239761659307698,3,"catboost,xgboost,xgboost_rf"
item_BD PEN NEEDLE/MINI/ULTRA-,0.02417859712562424,0.003236796528434573,3,"catboost,xgboost,xgboost_rf"
item_METOCLOPRAMIDE HYDROCHLOR,0.024127994943798352,0.003230022398173241,3,"catboost,xgboost,xgboost_rf"
item_FLUOXETINE HCL,0.024036650754855157,0.0032177941223916545,3,"catboost,xgboost,xgboost_rf"
item_REVLIMID,0.023992806797477124,0.0032119247177981327,3,"catboost,xgboost,xgboost_rf"
item_TRAMADOL HYDROCHLORIDE/AC,0.023912140145871036,0.0032011258473540606,3,"catboost,xgboost,xgboost_rf"
item_COLCHICINE,0.023788435120465422,0.0031845654160477114,3,"catboost,xgboost,xgboost_rf"
item_VITAMIN D,0.02376798333562468,0.003181827529071521,3,"catboost,xgboost,xgboost_rf"
item_PAROXETINE HYDROCHLORIDE,0.023752853951576242,0.00317980215359126,3,"catboost,xgboost,xgboost_rf"
item_NOVOFINE PEN NEEDLE 32G X,0.023663605515490915,0.003167854436914884,5,"catboost,catboost_rare,xgboost,xgboost_rare,xgboost_rf"
item_PACERONE,0.023589841475202253,0.00315797962125502,5,"catboost,catboost_rare,xgboost,xgboost_rare,xgboost_rf"
item_ZOLPIDEM TARTRATE,0.023547692934625504,0.0031523371826508045,3,"catboost,xgboost,xgboost_rf"
item_AMITRIPTYLINE HYDROCHLORI,0.02350233684043826,0.0031462653478191204,3,"catboost,xgboost,xgboost_rf"
item_AMITIZA,0.023426114875566794,0.003136061489009423,3,"catboost,xgboost,xgboost_rf"
item_DIVALPROEX SODIUM DR,0.023285780282809487,0.003117274852204315,3,"catboost,xgboost,xgboost_rf"
item_DORZOLAMIDE HCL/TIMOLOL M,0.023278039766227627,0.0031162386267744326,3,"catboost,xgboost,xgboost_rf"
item_BACLOFEN,0.023273873721650618,0.003115680917054795,3,"catboost,xgboost,xgboost_rf"
item_HYDROXYCHLOROQUINE SULFAT,0.023249009937873506,0.0031123523943702336,3,"catboost,xgboost,xgboost_rf"
item_MELOXICAM,0.023199748955473592,0.003105757810904912,3,"catboost,xgboost,xgboost_rf"
item_ANORO ELLIPTA,0.02317501653246638,0.0031024468735286206,3,"catboost,xgboost,xgboost_rf"
item_OXCARBAZEPINE,0.023166305327892028,0.0031012807017868006,3,"catboost,xgboost,xgboost_rf"
item_RESTASIS,0.023114519726502185,0.0030943481467700378,3,"catboost,xgboost,xgboost_rf"
item_HYDROXYUREA,0.0231083183500187,0.0030935179665172725,3,"catboost,xgboost,xgboost_rf"
item_TRIMETHOPRIM,0.02306209910501841,0.003087330581410249,3,"catboost,xgboost,xgboost_rf"
item_BICALUTAMIDE,0.02304729367224612,0.0030853485733909115,3,"catboost,xgboost,xgboost_rf"
item_LANTUS,0.02296750626219059,0.0030746674072943546,3,"catboost,xgboost,xgboost_rf"
item_KLOR-CON M10,0.02296154254419191,0.0030738690424589425,3,"catboost,xgboost,xgboost_rf"
item_SUPREP BOWEL PREP KIT,0.022947727137604935,0.0030720195695615993,5,"catboost,catboost_rare,xgboost,xgboost_rare,xgboost_rf"
item_ONETOUCH ULTRA,0.02293262363849775,0.003069997659306701,3,"catboost,xgboost,xgboost_rf"
item_CARBIDOPA/LEVODOPA ER,0.022883960454440938,0.0030634831032967194,3,"catboost,xgboost,xgboost_rf"
item_CREON,0.022850406306397904,0.0030589911987690915,3,"catboost,xgboost,xgboost_rf"
item_ATROVENT HFA,0.022798992738946325,0.003052108448054604,3,"catboost,xgboost,xgboost_rf"
item_VALSARTAN/HYDROCHLOROTHIA,0.022753693481024448,0.003046044221911938,3,"catboost,xgboost,xgboost_rf"
item_IBRANCE,0.022677717489901265,0.0030358732916865748,5,"catboost,catboost_rare,xgboost,xgboost_rare,xgboost_rf"
item_HUMALOG MIX 75/25 KWIKPEN,0.022670796247068987,0.0030349467426955155,3,"catboost,xgboost,xgboost_rf"
item_TRUE METRIX SELF MONITORI,0.02266153372342306,0.003033706765693297,3,"catboost,xgboost,xgboost_rf"
item_ROSUVASTATIN CALCIUM,0.022661364061272674,0.0030336840529669746,3,"catboost,xgboost,xgboost_rf"
item_ENTACAPONE,0.022659037409517656,0.003033372583352572,5,"catboost,catboost_rare,xgboost,xgboost_rare,xgboost_rf"
item_CELECOXIB,0.022616197747586282,0.0030276376241116227,3,"catboost,xgboost,xgboost_rf"
item_OXYBUTYNIN CHLORIDE,0.022589483555917427,0.003024061386730917,3,"catboost,xgboost,xgboost_rf"
item_SENSIPAR,0.02251169082560879,0.0030136472490498857,3,"catboost,xgboost,xgboost_rf"
item_TIMOLOL MALEATE,0.02249494401608793,0.0030114053483044517,3,"catboost,xgboost,xgboost_rf"
item_ZIOPTAN,0.022467826323278865,0.0030077750940970846,5,"catboost,catboost_rare,xgboost,xgboost_rare,xgboost_rf"
item_CARTIA XT,0.022466247441653292,0.0030075637287090137,3,"catboost,xgboost,xgboost_rf"
item_GLUCAGEN HYPOKIT,0.02242013827125565,0.0030013910793242437,5,"catboost,catboost_rare,xgboost,xgboost_rare,xgboost_rf"
item_POTASSIUM CHLORIDE CR,0.022414201385332334,0.0030005963065073407,3,"catboost,xgboost,xgboost_rf"
item_MOXIFLOXACIN HYDROCHLORID,0.02232724555665012,0.002988955501917092,3,"catboost,xgboost,xgboost_rf"
item_METAXALONE,0.022299510661457887,0.002985242622629336,5,"catboost,catboost_rare,xgboost,xgboost_rare,xgboost_rf"
item_COLESTIPOL HCL,0.022280475436823894,0.0029826943710209754,3,"catboost,xgboost,xgboost_rf"
item_PRIMIDONE,0.02221550905728842,0.002973997301019237,3,"catboost,xgboost,xgboost_rf"
item_DILTIAZEM HCL CD,0.022152981155297,0.0029656266707860364,5,"catboost,catboost_rare,xgboost,xgboost_rare,xgboost_rf"
item_LIPITOR,0.022123234800263028,0.002961644516726093,5,"catboost,catboost_rare,xgboost,xgboost_rare,xgboost_rf"
item_AZELASTINE HYDROCHLORIDE,0.022101049229817992,0.002958674527316669,3,"catboost,xgboost,xgboost_rf"
item_COMBIVENT RESPIMAT,0.02210086098029691,0.002958649326293088,3,"catboost,xgboost,xgboost_rf"
item_ROPINIROLE HYDROCHLORIDE,0.022091731445048026,0.0029574271524901055,3,"catboost,xgboost,xgboost_rf"
item_GLYBURIDE,0.022089971523864892,0.002957191551278576,3,"catboost,xgboost,xgboost_rf"
item_FOLIC ACID,0.02196752700425562,0.0029407998642862355,3,"catboost,xgboost,xgboost_rf"
item_AZELASTINE HCL,0.021898137240716133,0.0029315106344534807,3,"catboost,xgboost,xgboost_rf"
item_SILVER SULFADIAZINE,0.021895155298356173,0.002931111440876262,3,"catboost,xgboost,xgboost_rf"
item_VALACYCLOVIR HYDROCHLORID,0.021810823485066213,0.002919821914065616,3,"catboost,xgboost,xgboost_rf"
item_PROTONIX,0.021800981178895694,0.0029185043213914423,5,"catboost,catboost_rare,xgboost,xgboost_rare,xgboost_rf"
item_METHOTREXATE,0.0217750061425968,0.0029150270349764616,3,"catboost,xgboost,xgboost_rf"
item_PHENAZOPYRIDINE HYDROCHLO,0.021724008729824214,0.002908199995021918,3,"catboost,xgboost,xgboost_rf"
item_NIFEDIPINE ER,0.02168094309508255,0.0029024347847285996,3,"catboost,xgboost,xgboost_rf"
item_NYSTOP,0.021670201314375585,0.00290099677911062,3,"catboost,xgboost,xgboost_rf"
item_TEMAZEPAM,0.021592149247443595,0.0028905479239528962,3,"catboost,xgboost,xgboost_rf"
item_SPS,0.021552235363820345,0.0028852046395895876,5,"catboost,catboost_rare,xgboost,xgboost_rare,xgboost_rf"
item_BISACODYL EC,0.02154823597240588,0.002884669239782108,5,"catboost,catboost_rare,xgboost,xgboost_rare,xgboost_rf"
item_MULTAQ,0.021486355190547975,0.002876385239728101,3,"catboost,xgboost,xgboost_rf"
item_PREDNISOLONE ACETATE,0.021477250356875203,0.002875166372733011,3,"catboost,xgboost,xgboost_rf"
item_ULORIC,0.021412231959248827,0.0028664623390528103,3,"catboost,xgboost,xgboost_rf"
item_TOVIAZ,0.02136266743563043,0.0028598271204275114,3,"catboost,xgboost,xgboost_rf"
item_DIGOX,0.02132282025875108,0.002854492766117339,3,"catboost,xgboost,xgboost_rf"
item_MAPAP,0.021322001350603498,0.0028543831386217723,3,"catboost,xgboost,xgboost_rf"
item_MONUROL,0.021308081511588396,0.0028525196853218826,3,"catboost,xgboost,xgboost_rf"
item_CITALOPRAM,0.021270270175017716,0.0028474578696048016,3,"catboost,xgboost,xgboost_rf"
item_ATROPINE SULFATE,0.02127019120171685,0.0028474472974237626,3,"catboost,xgboost,xgboost_rf"
item_BUDESONIDE,0.02116935568543172,0.002833948414616012,3,"catboost,xgboost,xgboost_rf"
