feature,importance,scaled_importance,recall,logloss
item_RANITIDINE 75,3.0885079413763483,0.07343177573266123,0.023775809266638127,0.686438563455939
item_CEFADROXIL,3.058319765020662,0.07271402740952079,0.023775809266638127,0.686438563455939
item_XIFAXAN,2.5615936248467697,0.060903961442992975,0.023775809266638127,0.686438563455939
item_LIDOCAINE HYDROCHLORIDE,2.327835804902452,0.05534618010141174,0.023775809266638127,0.686438563455939
item_OXAZEPAM,2.3143754162495167,0.05502614846814473,0.023775809266638127,0.686438563455939
item_ZYTIGA,1.9932368447262767,0.04739081904344755,0.023775809266638127,0.686438563455939
item_DESMOPRESSIN ACETATE,1.983143307714484,0.047150837032629414,0.023775809266638127,0.686438563455939
item_DYMISTA,1.9463622075788796,0.046276336611188164,0.023775809266638127,0.686438563455939
item_RYTARY,1.8986460867138406,0.045141847222557145,0.023775809266638127,0.686438563455939
item_BANOPHEN,1.8465752220936917,0.04390382027699955,0.023775809266638127,0.686438563455939
item_CEFPODOXIME PROXETIL,1.6681729147375366,0.03966216104457146,0.023775809266638127,0.686438563455939
item_NOVOFINE PEN NEEDLE 32G X,1.5432739371371393,0.0366925867755463,0.023775809266638127,0.686438563455939
item_BACITRACIN ZINC,1.4844019554522219,0.03529285776785669,0.023775809266638127,0.686438563455939
item_EPLERENONE,1.4704604346302717,0.03496138682790714,0.023775809266638127,0.686438563455939
item_PACERONE,1.3873351474648865,0.03298501585502842,0.023775809266638127,0.686438563455939
item_DEXTROSE 5%/NACL 0.45%,1.3805373482195433,0.03282339267673824,0.023775809266638127,0.686438563455939
item_IBRANCE,1.3574220523930556,0.032273807812025754,0.023775809266638127,0.686438563455939
item_DOCQLACE,1.3350922405373522,0.03174289846438464,0.023775809266638127,0.686438563455939
item_XOPENEX HFA,1.3233938622629684,0.03146476005380391,0.023775809266638127,0.686438563455939
item_SUPREP BOWEL PREP KIT,1.3040694564849737,0.031005306667835183,0.023775809266638127,0.686438563455939
item_LEVOXYL,1.2888153974897432,0.030642629070622537,0.023775809266638127,0.686438563455939
item_LIPITOR,1.2820507265685346,0.03048179354504831,0.023775809266638127,0.686438563455939
item_ASPIR-LOW,1.2782808625276008,0.030392161976649908,0.023775809266638127,0.686438563455939
item_PROCRIT,1.2124563923807261,0.0288271319293603,0.023775809266638127,0.686438563455939
item_NOVOFINE AUTOCOVER PEN NE,1.1817323808091587,0.02809664369032873,0.023775809266638127,0.686438563455939
item_NITROSTAT,1.1012414246155542,0.026182906068180266,0.023775809266638127,0.686438563455939
item_BISACODYL EC,1.0946830415367383,0.026026975203000794,0.023775809266638127,0.686438563455939
item_SODIUM CHLORIDE 0.45%,1.0408954136371538,0.024748130821155366,0.023775809266638127,0.686438563455939
item_ENTACAPONE,1.0316077719670795,0.024527309624270802,0.023775809266638127,0.686438563455939
